NumberOfAnonymousClasses_count;NumberOfAssignments_count;NumberOfStringLiterals_75%;NumberOfParenthesizedExps_max;Returns_25%;NumberOfParenthesizedExps_25%;NumberOfTryCatch_min;NumberOfVariables_count;NumberOfLambdas_25%;NumberOfStringLiterals_50%;RFC_std;NumberOfTryCatch_mean;RFC_mean;CBO_75%;WMC_CK_count;NumberOfParameters_CK_count;NumberOfComparisons_75%;IsConstructor_unique;Returns_std;NumberOfLambdas_count;NumberOfLogStatements_max;NumberOfInnerClasses_count;MaxNumberOfNestedBlocks_std;NumberOfUniqueWords_std;NumberOfMathOperations_25%;IsConstructor_count;NumberOfParameters_CK_min;NumberOfStringLiterals_max;Returns_min;LOCMethod_CK_50%;NumberOfTryCatch_50%;NumberOfAssignments_std;NumberOfUniqueWords_mean;NumberOfInnerClasses_mean;NumberOfLambdas_50%;NumberOfParenthesizedExps_std;NumberOfAssignments_75%;NumberOfNumbers_75%;NumberOfInnerClasses_25%;WMC_CK_max;NumberOfTryCatch_25%;NumberOfMathOperations_mean;WMC_CK_50%;NumberOfModifiers_25%;NumberOfMathOperations_max;NumberOfVariables_std;NumberOfAssignments_max;NumberOfComparisons_std;WMC_CK_min;NumberOfLambdas_75%;RFC_75%;NumberOfLogStatements_25%;NumberOfLoops_25%;NumberOfStringLiterals_min;LOCMethod_CK_std;NumberOfAnonymousClasses_max;NumberOfComparisons_max;NumberOfStringLiterals_mean;CBO_count;RFC_count;NumberOfLogStatements_50%;NumberOfModifiers_std;WMC_CK_25%;LOCMethod_CK_75%;NumberOfParameters_CK_75%;LOCMethod_CK_25%;NumberOfParameters_CK_max;NumberOfLambdas_max;NumberOfAnonymousClasses_min;LOCMethod_CK_max;NumberOfAssignments_min;NumberOfLoops_max;RFC_50%;IsConstructor_top;NumberOfLoops_mean;NumberOfAnonymousClasses_mean;NumberOfVariables_25%;NumberOfParameters_CK_mean;NumberOfNumbers_std;LOCMethod_CK_min;NumberOfAssignments_mean;NumberOfModifiers_75%;NumberOfNumbers_max;MaxNumberOfNestedBlocks_75%;Bugged;NumberOfAnonymousClasses_50%;RFC_max;NumberOfModifiers_min;NumberOfNumbers_count;NumberOfStringLiterals_std;NumberOfLogStatements_mean;NumberOfTryCatch_75%;CBO_max;NumberOfLambdas_mean;NumberOfStringLiterals_25%;WMC_CK_mean;NumberOfAnonymousClasses_std;NumberOfUniqueWords_max;NumberOfLoops_50%;NumberOfInnerClasses_max;NumberOfTryCatch_std;NumberOfModifiers_max;NumberOfMathOperations_std;NumberOfLoops_count;NumberOfModifiers_50%;NumberOfParenthesizedExps_75%;NumberOfLoops_min;Returns_75%;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_50%;NumberOfNumbers_min;NumberOfParenthesizedExps_50%;NumberOfParenthesizedExps_mean;MaxNumberOfNestedBlocks_count;NumberOfVariables_50%;NumberOfComparisons_mean;NumberOfUniqueWords_25%;CBO_25%;RFC_min;WMC_CK_std;NumberOfParameters_CK_std;NumberOfAnonymousClasses_75%;NumberOfStringLiterals_count;MaxNumberOfNestedBlocks_max;Returns_max;LOCMethod_CK_count;NumberOfMathOperations_min;NumberOfParenthesizedExps_min;NumberOfComparisons_min;NumberOfInnerClasses_min;NumberOfModifiers_mean;NumberOfUniqueWords_count;NumberOfLogStatements_std;LOCMethod_CK_mean;NumberOfParameters_CK_50%;NumberOfComparisons_50%;NumberOfAssignments_50%;NumberOfNumbers_mean;MaxNumberOfNestedBlocks_50%;NumberOfVariables_mean;NumberOfInnerClasses_50%;NumberOfTryCatch_count;CBO_mean;NumberOfAssignments_25%;NumberOfLogStatements_75%;NumberOfNumbers_25%;NumberOfUniqueWords_75%;MaxNumberOfNestedBlocks_min;Returns_count;CBO_50%;Returns_mean;NumberOfModifiers_count;WMC_CK_75%;NumberOfVariables_max;NumberOfLogStatements_count;IsConstructor_freq;NumberOfVariables_min;NumberOfLoops_75%;NumberOfVariables_75%;NumberOfComparisons_count;NumberOfTryCatch_max;NumberOfComparisons_25%;NumberOfAnonymousClasses_25%;NumberOfMathOperations_count;MaxNumberOfNestedBlocks_25%;NumberOfUniqueWords_50%;NumberOfLogStatements_min;NumberOfNumbers_50%;NumberOfInnerClasses_std;NumberOfInnerClasses_75%;NumberOfParameters_CK_25%;NumberOfLambdas_std;NumberOfParenthesizedExps_count;NumberOfLoops_std;CBO_min;RFC_25%;NumberOfLambdas_min;CBO_std;Returns_50%;NumberOfUniqueWords_min;NumberOfMathOperations_75%
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;4.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
14.0;14.0;0.0;0.0;1.0;0.0;0.0;14.0;0.0;0.0;3.2690691621336474;0.0;2.9285714285714284;1.75;14.0;14.0;0.0;1.0;1.027105182026191;14.0;0.0;14.0;1.1387288073563857;13.51698158646342;0.0;14.0;0.0;3.0;0.0;7.0;0.0;2.367360472001593;13.642857142857142;0.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.21428571428571427;1.0;1.0;1.0;1.94003511920178;8.0;0.5789342235218394;1.0;0.0;3.75;0.0;0.0;0.0;6.381635740566423;1.0;2.0;0.5;14.0;14.0;0.0;3.1343541319027475;1.0;12.5;1.0;3.0;2.0;1.0;0.0;20.0;0.0;1.0;2.0;False;0.2857142857142857;0.07142857142857142;0.0;0.6428571428571429;0.7449463436684921;3.0;1.2857142857142858;1.0;2.0;1.0;False;0.0;12.0;0.0;14.0;1.0919284281983377;0.0;0.0;7.0;0.07142857142857142;0.0;1.9285714285714288;0.26726124191242434;41.0;0.0;0.0;0.0;10.0;0.42581531362631997;14.0;1.0;0.0;0.0;1.0;0.7142857142857143;0.0;0.0;0.0;0.0;14.0;0.0;0.21428571428571427;4.25;0.0;0.0;1.4917354742965403;0.7449463436684921;0.0;14.0;4.0;4.0;14.0;0.0;0.0;0.0;0.0;2.142857142857143;14.0;0.0;8.571428571428571;0.5;0.0;0.0;0.35714285714285715;0.0;1.0714285714285714;0.0;14.0;1.3571428571428572;0.0;0.0;0.0;19.0;0.0;14.0;1.0;1.1428571428571428;14.0;2.0;7.0;14.0;14.0;0.0;0.75;1.0;14.0;0.0;0.0;0.0;14.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.2672612419124244;14.0;0.4688072309384954;0.0;1.0;0.0;1.9848325973644323;1.0;2.0;0.0
4.0;4.0;0.5;0.0;1.0;0.0;0.0;4.0;0.0;0.0;2.3804761428476167;0.0;2.5;1.5;4.0;4.0;0.0;1.0;0.0;4.0;0.0;4.0;1.0;8.220908303425682;0.0;4.0;0.0;2.0;1.0;3.0;0.0;1.5;16.25;0.0;0.0;0.0;0.75;0.75;0.0;3.0;0.0;0.25;1.0;1.0;1.0;1.5;3.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;5.0;0.0;0.0;0.5;4.0;4.0;0.0;1.5;1.0;5.5;0.25;3.0;1.0;0.0;0.0;13.0;0.0;1.0;1.5;False;0.25;0.0;0.0;0.25;1.5;3.0;0.75;1.75;3.0;0.5;False;0.0;6.0;1.0;4.0;1.0;0.0;0.0;3.0;0.0;0.0;1.5;0.0;28.0;0.0;0.0;0.0;4.0;0.5;4.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;4.0;0.0;0.0;12.0;1.0;1.0;1.0;0.5;0.0;4.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;1.75;4.0;0.0;5.5;0.0;0.0;0.0;0.75;0.0;0.75;0.0;4.0;1.5;0.0;0.0;0.0;18.25;0.0;4.0;1.0;1.0;4.0;1.5;3.0;4.0;4.0;0.0;0.25;0.75;4.0;0.0;0.0;0.0;4.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.5;1.0;1.0;0.0;1.0;1.0;9.0;0.25
7.0;7.0;1.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.6329931618554518;0.0;2.0;3.0;7.0;7.0;1.0;2.0;1.2149857925879115;7.0;0.0;7.0;0.6900655593423543;11.279986491042232;0.0;7.0;0.0;1.0;0.0;6.0;0.0;1.4960264830861911;18.714285714285715;0.0;0.0;0.3779644730092273;0.5;0.0;0.0;4.0;0.0;0.0;2.0;1.0;0.0;1.1338934190276817;4.0;0.5345224838248487;1.0;0.0;2.5;0.0;0.0;0.0;4.898979485566356;0.0;1.0;0.42857142857142855;7.0;7.0;0.0;1.4638501094227998;1.5;8.0;0.5;3.5;5.0;0.0;0.0;17.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.8571428571428571;0.0;3.0;0.7142857142857143;2.5;0.0;1.0;True;0.0;5.0;1.0;7.0;0.5345224838248487;0.0;0.0;3.0;0.0;0.0;2.0;0.0;33.0;0.0;0.0;0.0;4.0;0.0;7.0;1.0;0.0;0.0;2.0;0.8571428571428571;0.0;0.0;0.0;0.14285714285714285;7.0;0.0;0.42857142857142855;9.0;1.0;0.0;1.0;1.8644544714716091;0.0;7.0;2.0;3.0;7.0;0.0;0.0;0.0;0.0;1.8571428571428568;7.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.5714285714285714;0.0;7.0;2.0;0.0;0.0;0.0;26.0;0.0;7.0;2.0;1.1428571428571428;7.0;2.0;3.0;7.0;6.0;0.0;0.0;0.5;7.0;0.0;0.0;0.0;7.0;0.5;24.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;1.0;0.0;1.0;1.0;4.0;0.0
8.0;8.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;2.3145502494313788;0.0;2.75;1.0;8.0;8.0;0.25;2.0;0.8345229603962802;8.0;0.0;8.0;0.7559289460184544;4.810702354423639;0.0;8.0;0.0;3.0;0.0;3.0;0.0;2.4348657927227593;6.5;0.0;0.0;0.0;1.25;0.75;0.0;4.0;0.0;0.375;1.0;1.0;2.0;1.772810520855837;7.0;0.7440238091428449;1.0;0.0;4.0;0.0;0.0;0.0;4.956957592256421;0.0;2.0;0.375;8.0;8.0;0.0;2.8284271247461903;1.0;10.75;1.0;3.0;2.0;0.0;0.0;14.0;0.0;1.0;2.5;False;0.25;0.0;0.0;0.5;1.6420805617960927;3.0;1.25;1.0;4.0;1.0;False;0.0;7.0;1.0;8.0;1.0606601717798212;0.0;0.0;3.0;0.0;0.0;1.875;0.0;15.0;0.0;0.0;0.0;9.0;0.7440238091428449;8.0;1.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;0.0;8.0;0.0;0.375;2.75;0.0;0.0;1.2464234547582251;0.7559289460184544;0.0;8.0;2.0;3.0;8.0;0.0;0.0;0.0;0.0;2.0;8.0;0.0;6.5;0.0;0.0;0.0;0.875;0.0;1.0;0.0;8.0;0.75;0.0;0.0;0.0;9.0;0.0;8.0;0.5;1.125;8.0;3.0;5.0;8.0;7.0;0.0;0.25;1.25;8.0;0.0;0.0;0.0;8.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.4629100498862757;0.0;1.5;0.0;1.035098339013531;1.0;2.0;0.25
3.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;2.081665999466133;0.0;2.6666666666666665;3.0;3.0;3.0;0.0;1.0;0.0;3.0;0.0;3.0;0.5773502691896258;3.511884584284246;0.0;3.0;1.0;0.0;1.0;7.0;0.0;2.081665999466133;6.666666666666668;0.0;0.0;0.0;3.5;0.5;0.0;2.0;0.0;0.0;1.0;6.5;0.0;2.081665999466133;4.0;0.0;1.0;0.0;3.5;0.0;0.0;0.0;2.6457513110645907;0.0;0.0;0.0;3.0;3.0;0.0;2.8867513459481287;1.0;7.5;3.5;5.0;4.0;0.0;0.0;8.0;0.0;1.0;2.0;False;0.3333333333333333;0.0;1.5;2.6666666666666665;0.5773502691896258;3.0;2.333333333333333;9.0;1.0;0.5;False;0.0;5.0;4.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;1.3333333333333333;0.0;10.0;0.0;0.0;0.0;9.0;0.0;3.0;9.0;0.0;0.0;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;3.0;3.0;0.0;5.0;2.5;1.0;0.5773502691896257;1.5275252316519468;0.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;7.333333333333332;3.0;0.0;6.0;3.0;0.0;3.0;0.3333333333333333;0.0;2.333333333333333;0.0;3.0;2.6666666666666665;1.5;0.0;0.0;8.5;0.0;3.0;3.0;1.0;3.0;1.5;4.0;3.0;3.0;0.0;0.5;3.5;3.0;0.0;0.0;0.0;3.0;0.0;7.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.5773502691896258;2.0;1.5;0.0;0.5773502691896258;1.0;3.0;0.0
4.0;4.0;0.5;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.449489742783178;0.0;3.0;6.0;4.0;4.0;0.25;1.0;0.957427107756338;4.0;0.0;4.0;1.0;7.681145747868607;0.0;4.0;0.0;2.0;0.0;6.5;0.0;4.123105625617661;10.5;0.0;0.0;0.0;6.5;0.25;0.0;3.0;0.0;0.0;1.0;1.0;0.0;3.7749172176353754;8.0;0.5;1.0;0.0;4.5;0.0;0.0;0.0;5.852349955359813;0.0;1.0;0.5;4.0;4.0;0.0;0.0;1.0;11.25;0.5;3.0;2.0;0.0;0.0;15.0;0.0;1.0;2.5;False;0.25;0.0;0.0;0.5;0.5;3.0;3.5;1.0;1.0;0.5;False;0.0;6.0;1.0;4.0;1.0;0.0;0.0;9.0;0.0;0.0;1.5;0.0;19.0;0.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;0.0;1.25;0.5;0.0;0.0;0.0;0.0;4.0;3.0;0.25;4.0;1.0;1.0;1.0;1.0;0.0;4.0;2.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;7.75;0.0;0.0;3.0;0.25;0.0;3.25;0.0;4.0;4.0;0.0;0.0;0.0;16.0;0.0;4.0;3.0;0.75;4.0;1.5;7.0;4.0;4.0;0.0;0.25;6.25;4.0;0.0;0.0;0.0;4.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.5;1.0;1.0;0.0;3.829708431025352;0.5;4.0;0.0
4.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;4.0;0.0;1.0;0.0;4.0;0.0;4.0;0.0;7.047458170621991;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;1.0;1.0;2.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.5;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;3.75;0.0;0.0;0.0;0.5773502691896257;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.5;0.0;0.0;0.0;8.25;0.0;4.0;0.5;0.0;4.0;1.0;0.0;4.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.5;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.5773502691896257;0.0;3.0;0.0
4.0;4.0;0.0;0.0;0.75;0.0;0.0;4.0;0.0;0.0;0.5773502691896257;0.0;0.5;3.0;4.0;4.0;0.0;2.0;0.5;4.0;0.0;4.0;0.0;7.681145747868607;0.0;4.0;0.0;0.0;0.0;3.0;0.0;3.0;14.5;0.0;0.0;0.0;1.5;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;4.0;4.0;0.0;4.5;1.0;4.25;2.5;3.0;4.0;0.0;0.0;8.0;0.0;0.0;0.5;False;0.0;0.0;0.0;1.5;0.0;3.0;1.5;3.25;0.0;0.0;False;0.0;1.0;1.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;23.0;0.0;0.0;0.0;10.0;0.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;8.0;1.0;0.0;0.0;1.914854215512676;0.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;3.25;4.0;0.0;4.25;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;20.0;0.0;4.0;2.0;0.75;4.0;1.0;0.0;4.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;13.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;1.1547005383792517;1.0;8.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;2.0;1.5;0.0;0.25;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;0.7071067811865476;2.0;0.0;2.0;0.0;2.8284271247461903;0.0;2.0;1.0;2.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;2.75;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;4.949747468305833;1.0;3.0;1.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;False;0.0;0.0;0.0;1.0;0.0;3.0;0.0;6.25;0.0;0.0;True;0.0;1.0;1.0;2.0;1.4142135623730951;0.0;0.0;2.0;0.0;0.5;1.0;0.0;11.0;0.0;0.0;0.0;8.0;0.0;2.0;4.5;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;4.5;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;10.0;0.0;2.0;2.0;0.5;2.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.5;7.0;0.0
17.0;17.0;1.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;2.177761938050973;0.05882352941176471;1.6470588235294117;3.0;17.0;17.0;1.0;2.0;0.5878675320972554;17.0;0.0;17.0;0.9851843661437779;8.215390864640801;0.0;17.0;0.0;3.0;0.0;4.0;0.0;1.274754878398196;13.647058823529413;0.0;0.0;0.24253562503633302;1.0;0.0;0.0;6.0;0.0;0.1176470588235294;1.0;1.0;1.0;1.3585242858683526;4.0;0.8617697249402124;1.0;0.0;2.0;0.0;0.0;0.0;5.690549441062478;0.0;2.0;0.5882352941176471;17.0;17.0;0.0;2.0291986247835694;1.0;6.0;1.0;3.0;3.0;0.0;0.0;19.0;0.0;3.0;1.0;False;0.17647058823529413;0.0;0.0;0.7058823529411765;0.3321055820775357;2.0;1.0;1.0;1.0;1.0;True;0.0;9.0;1.0;17.0;0.9393364366277244;0.0;0.0;6.0;0.0;0.0;2.176470588235294;0.0;35.0;0.0;0.0;0.24253562503633294;9.0;0.3321055820775357;17.0;1.0;0.0;0.0;1.0;0.7058823529411765;0.0;0.0;0.0;0.05882352941176471;17.0;0.0;0.6470588235294118;8.0;1.0;0.0;1.667156790678634;0.919558717697852;0.0;17.0;3.0;2.0;17.0;0.0;0.0;0.0;0.0;1.6470588235294117;17.0;0.0;6.411764705882352;0.0;0.0;1.0;0.1176470588235294;0.0;0.7058823529411765;0.0;17.0;2.235294117647059;0.0;0.0;0.0;18.0;0.0;17.0;2.0;0.7058823529411765;17.0;3.0;4.0;17.0;16.0;0.0;0.0;1.0;17.0;1.0;0.0;0.0;17.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.7276068751089989;0.0;1.0;0.0;1.56242646885805;1.0;5.0;0.0
13.0;13.0;0.0;2.0;1.0;0.0;0.0;13.0;0.0;0.0;7.5336850383069685;0.0;5.615384615384616;4.0;13.0;13.0;2.0;2.0;0.5547001962252289;13.0;0.0;13.0;1.863963243832607;12.024547541996894;0.0;13.0;0.0;3.0;0.0;5.0;0.0;5.7823781816738204;16.615384615384613;0.0;0.0;0.5991446895152781;10.0;1.0;0.0;14.0;0.0;0.4615384615384616;1.0;1.0;4.0;4.251696493980147;17.0;0.947330933431342;1.0;0.0;6.0;0.0;0.0;0.0;15.325109277227824;0.0;2.0;0.4615384615384616;13.0;13.0;0.0;3.508232077228117;1.0;19.0;3.0;3.0;4.0;0.0;0.0;51.0;0.0;5.0;4.0;False;0.6923076923076923;0.0;0.0;2.0;1.5811388300841898;3.0;4.538461538461538;1.0;4.0;1.0;True;0.0;28.0;1.0;13.0;0.9674179220468452;0.0;0.0;16.0;0.0;0.0;3.1538461538461537;0.0;36.0;0.0;0.0;0.0;9.0;1.1266014242982159;13.0;1.0;0.0;0.0;1.0;1.1538461538461535;0.0;0.0;0.0;0.2307692307692308;13.0;1.0;0.6923076923076923;5.0;2.0;1.0;3.7382293902807753;1.224744871391589;0.0;13.0;6.0;2.0;13.0;0.0;0.0;0.0;0.0;2.8461538461538463;13.0;0.0;13.230769230769232;2.0;0.0;2.0;1.0;0.0;3.0769230769230766;0.0;13.0;3.7692307692307687;0.0;0.0;0.0;28.0;0.0;13.0;2.0;0.8461538461538461;13.0;3.0;13.0;13.0;12.0;0.0;1.0;4.0;13.0;0.0;0.0;0.0;13.0;0.0;15.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;1.4366984945013912;1.0;1.0;0.0;3.982332778532497;1.0;2.0;0.0
1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0
1.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;4.0;2.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;19.0;1.0;0.0;42.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;1.0;1.0;4.0;1.0;1.0;0.0;3.0;0.0;4.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;4.0;19.0;0.0;19.0;0.0;0.0;0.0;19.0;3.0;0.0;4.0;False;0.0;0.0;2.0;0.0;0.0;19.0;3.0;1.0;0.0;3.0;False;0.0;4.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;4.0;0.0;42.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;2.0;1.0;42.0;2.0;4.0;0.0;0.0;0.0;1.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;19.0;0.0;1.0;3.0;0.0;3.0;2.0;0.0;1.0;2.0;3.0;1.0;0.0;42.0;3.0;1.0;2.0;2.0;1.0;4.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0;1.0;0.0;1.0;3.0;42.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;2.0;42.0;1.0
