issues_priorityMinor_mean;blamemerge_priorityMinor_max;NumberOfMathOperations_std;Maximum Depth_min;blamemerge_priorityMajor_std;Maximum Depth_mean;Md;NumberOfModifiers_min;blame_merge_priorityMajor_max;MaxNumberOfNestedBlocks_50%;issues_priorityMajor_count;Maximum Depth_count;Maximum Depth_25%;MaxNumberOfNestedBlocks_25%;Maximum Complexity*;NumberOfModifiers_mean;NumberOfMathOperations_max;blame_merge_priorityMajor_mean;NumberOfModifiers_50%;issues_priorityMinor_count;NM;NumberOfMathOperations_25%;blamemerge_priorityMinor_std;Maximum Depth_max;issues_priorityMinor_std;Average Block Depth;blame_merge_priorityMinor_std;Mo;issues_priorityMajor_mean;NOPa;blame_merge_priorityMajor_min;HMi;NumberOfMathOperations_min;blamemerge_priorityMajor_min;NMI;Average Statements per Method;PMi;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_std;Ad;Mi;blame_merge_priorityMinor_count;blamemerge_priorityMajor_mean;Mit;issues_priorityMajor_std;NumberOfMathOperations_count;NumberOfModifiers_max;blame_merge_priorityMinor_min;issues_priorityMinor_max;blamemerge_priorityMinor_count;Av;NumberOfModifiers_25%;NMA;Maximum Depth_50%;Maximum Depth_std;MaxNumberOfNestedBlocks_max;PMR;Ait;NumberOfMathOperations_mean;blamemerge_priorityMajor_count;Ao;blame_merge_priorityMinor_mean;Maximum Block Depth;NMIR;NumberOfMathOperations_75%;NumberOfModifiers_75%;MaxNumberOfNestedBlocks_min;blame_merge_priorityMajor_std;SIX;PMd;MaxNumberOfNestedBlocks_count;HMd;NumberOfModifiers_count;blamemerge_priorityMinor_min;NumberOfMathOperations_50%;blamemerge_priorityMajor_max;blame_merge_priorityMinor_max;issues_priorityMajor_min;NumberOfMethods_Mood;NF;Maximum Depth_75%;Bugged;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_max;NumberOfModifiers_std;issues_priorityMinor_min;Ai;blamemerge_priorityMinor_mean;Average Complexity*;Ma;blame_merge_priorityMajor_count
0.0;0.0;8.497058314499201;2.0;0.13577460909503294;2.0;7.0;1.0;0.0;0.0;1350.0;2.0;2.0;0.0;34.0;1.0;19.0;0.0;1.0;1350.0;7.0;0.0;0.0;2.0;0.0;1.92;0.0;0.0;0.48;0.0;0.0;0.0;0.0;0.0;0.0;10.29;0.0;0.6;0.8944271909999159;28.0;0.0;0.0;0.9812126741871268;0.0;0.4997849797114201;5.0;1.0;0.0;0.0;48224.0;28.0;1.0;7.0;2.0;0.0;2.0;1.0;0.0;3.8;48224.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;5.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;5.0;28.0;2.0;False;1.0;1.0;0.0;0.0;0.0;0.0;6.43;7.0;0.0
0.0;0.0;0.5;0.0;0.29898279219699314;0.0;5.0;0.0;0.0;0.5;1276.0;0.0;0.0;0.0;5.0;0.75;1.0;0.0;1.0;1276.0;5.0;0.0;0.0;0.0;0.0;1.87;0.0;0.0;0.4976489028213166;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.75;0.957427107756338;1.0;0.0;0.0;0.9007708856220868;0.0;0.5001905101438959;4.0;1.0;0.0;0.0;11156.0;0.0;0.75;5.0;0.0;0.0;2.0;0.8;0.0;0.25;11156.0;0.0;0.0;4.0;0.0;0.25;1.0;0.0;0.0;0.0;4.0;4.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;False;1.25;1.0;0.5;0.0;0.0;0.0;2.2;5.0;0.0
0.031226199543031224;1.0;1.1547005383792517;0.0;0.2262151381579373;0.0;4.0;0.0;0.0;2.0;1313.0;0.0;0.0;1.5;10.0;0.6666666666666666;2.0;0.0;1.0;1313.0;4.0;0.0;0.0629509510916858;0.0;0.17399477366944174;2.18;0.0;0.0;0.4805788271134806;0.0;0.0;0.0;0.0;0.0;0.0;15.5;0.0;2.333333333333333;1.5275252316519463;1.0;0.0;0.0;0.9459026733297754;0.0;0.4998130443855508;3.0;1.0;0.0;1.0;20611.0;0.0;0.5;4.0;0.0;0.0;4.0;0.75;0.0;0.6666666666666666;20611.0;0.0;0.0;6.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;False;3.0;1.0;0.5773502691896258;0.0;0.0;0.0039784581048954454;4.25;4.0;0.0
0.0;0.0;1.0690449676496976;0.0;0.4972500993316046;0.0;10.0;0.0;0.0;0.0;140.0;0.0;0.0;0.0;4.0;7.875;3.0;0.0;9.0;140.0;10.0;0.0;0.0;0.0;0.0;1.62;0.0;0.0;0.12857142857142856;0.0;0.0;0.0;0.0;0.0;0.0;3.23;0.0;0.625;1.0606601717798212;1.0;0.0;0.0;0.4467609828741623;0.0;0.3359268750261744;8.0;10.0;0.0;0.0;2686.0;0.0;8.75;10.0;0.0;0.0;3.0;0.5;0.0;0.5;2686.0;0.0;0.0;5.0;0.0;0.25;9.0;0.0;0.0;0.0;5.0;8.0;5.0;8.0;0.0;0.0;1.0;0.0;0.0;15.0;1.0;0.0;False;1.0;1.0;3.2265638511757815;0.0;0.0;0.0;1.69;10.0;0.0
0.0;0.0;1.1547005383792517;2.0;0.16493123767364035;2.0;4.0;0.0;0.0;0.0;1313.0;1.0;2.0;0.0;7.0;0.6666666666666666;2.0;0.0;1.0;1313.0;4.0;0.0;0.0;2.0;0.0;1.72;0.0;0.0;0.5118050266565118;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.6666666666666666;1.1547005383792517;4.0;0.0;0.0;0.9720152791699399;0.0;0.5000510812983413;3.0;1.0;0.0;0.0;36913.0;3.0;0.5;4.0;2.0;0.0;2.0;0.75;0.0;0.6666666666666666;36913.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;4.0;2.0;False;1.0;1.0;0.5773502691896258;0.0;0.0;0.0;2.75;4.0;0.0
0.0;0.0;1.1547005383792517;0.0;0.29354489896184804;0.0;4.0;0.0;0.0;1.0;1239.0;0.0;0.0;0.5;4.0;0.6666666666666666;2.0;0.0;1.0;1239.0;4.0;0.0;0.0;0.0;0.0;1.62;0.0;0.0;0.4826472962066182;0.0;0.0;0.0;0.0;0.0;0.0;9.25;0.0;1.0;1.0;1.0;0.0;0.0;0.9047703809184764;0.0;0.4999005691671786;3.0;1.0;0.0;0.0;11236.0;0.0;0.5;4.0;0.0;0.0;2.0;0.75;0.0;0.6666666666666666;11236.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;False;1.5;1.0;0.5773502691896258;0.0;0.0;0.0;2.0;4.0;0.0
0.0;0.0;1.1547005383792517;2.0;0.2090274308636485;2.0;4.0;0.0;0.0;1.0;1239.0;1.0;2.0;0.5;4.0;0.6666666666666666;2.0;0.0;1.0;1239.0;4.0;0.0;0.0;2.0;0.0;1.64;0.0;0.0;0.4826472962066182;0.0;0.0;0.0;0.0;0.0;0.0;9.5;0.0;1.0;1.0;1.0;0.0;0.0;0.9542130224724079;0.0;0.4999005691671786;3.0;1.0;0.0;0.0;22561.0;0.0;0.5;4.0;2.0;0.0;2.0;0.75;0.0;0.6666666666666666;22561.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;2.0;False;1.5;1.0;0.5773502691896258;0.0;0.0;0.0;2.0;4.0;0.0
0.0;0.0;0.0;0.0;0.2954077504801552;0.0;3.0;0.0;0.0;0.0;1239.0;0.0;0.0;0.0;2.0;0.5;0.0;0.0;0.5;1239.0;3.0;0.0;0.0;0.0;0.0;1.27;0.0;0.0;0.4826472962066182;0.0;0.0;0.0;0.0;0.0;0.0;6.67;0.0;0.0;0.0;1.0;0.0;0.0;0.9034142411118944;0.0;0.4999005691671786;2.0;1.0;0.0;0.0;9929.0;0.0;0.25;3.0;0.0;0.0;0.0;0.666666667;0.0;0.0;9929.0;0.0;0.0;3.0;0.0;0.0;0.75;0.0;0.0;0.0;2.0;2.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;False;0.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.33;3.0;0.0
0.0;0.0;0.0;0.0;0.2877636229353555;0.0;3.0;0.0;0.0;0.0;1239.0;0.0;0.0;0.0;2.0;0.5;0.0;0.0;0.5;1239.0;3.0;0.0;0.0;0.0;0.0;1.24;0.0;0.0;0.4826472962066182;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.9089009214401064;0.0;0.4999005691671786;2.0;1.0;0.0;0.0;10527.0;0.0;0.25;3.0;0.0;0.0;0.0;0.666666667;0.0;0.0;10527.0;0.0;0.0;3.0;0.0;0.0;0.75;0.0;0.0;0.0;2.0;2.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;False;0.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.33;3.0;0.0
0.0;0.0;0.5773502691896258;0.0;0.0;0.0;4.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;4.0;0.6666666666666666;1.0;0.0;1.0;4.0;4.0;0.0;0.0;0.0;0.0;1.65;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;13.25;0.0;1.3333333333333333;1.1547005383792517;1.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;306.0;0.0;0.5;4.0;0.0;0.0;2.0;0.75;0.0;0.3333333333333333;306.0;0.0;0.0;4.0;0.0;0.5;1.0;0.0;0.0;0.0;3.0;3.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;3.0;1.0;0.0;False;2.0;1.0;0.5773502691896258;0.0;0.0;0.0;2.75;4.0;0.0
0.0;0.0;1.2909944487358056;3.0;0.2842741213284137;3.0;5.0;1.0;0.0;1.0;1298.0;1.0;3.0;0.75;6.0;1.25;3.0;0.0;1.0;1298.0;5.0;0.75;0.0;3.0;0.0;1.86;0.0;0.0;0.5061633281972265;0.0;0.0;0.0;0.0;0.0;0.0;9.6;0.0;1.25;1.2583057392117916;1.0;0.0;0.0;0.9113328012769354;0.0;0.5001547126672459;4.0;2.0;0.0;0.0;12530.0;0.0;1.0;5.0;3.0;0.0;3.0;0.6;0.0;1.5;12530.0;0.0;0.0;5.0;0.0;2.25;1.25;0.0;0.0;0.0;3.0;4.0;2.0;4.0;0.0;1.5;1.0;0.0;0.0;4.0;1.0;3.0;False;1.5;1.0;0.5;0.0;0.0;0.0;3.4;5.0;0.0
0.0;0.0;1.8708286933869709;3.0;0.25253438241621384;3.0;6.0;1.0;0.0;1.0;1298.0;1.0;3.0;1.0;7.0;1.2;4.0;0.0;1.0;1298.0;6.0;1.0;0.0;3.0;0.0;1.99;0.0;0.0;0.5061633281972265;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;1.4;1.5165750888103102;1.0;0.0;0.0;0.9315441221940508;0.0;0.5001547126672459;5.0;2.0;0.0;0.0;16171.0;0.0;1.0;6.0;3.0;0.0;4.0;0.666666667;0.0;2.0;16171.0;0.0;0.0;6.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;5.0;2.0;5.0;0.0;1.0;1.0;0.0;0.0;5.0;1.0;3.0;False;1.0;1.0;0.4472135954999579;0.0;0.0;0.0;3.33;6.0;0.0
0.0;0.0;0.0;2.0;0.269335204447599;2.0;0.0;1.0;0.0;0.0;78.0;2.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;78.0;0.0;0.0;0.0;2.0;0.0;0.95;0.0;0.0;0.21794871794871795;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;0.0;0.9212670605011204;0.0;0.4155245752788548;2.0;1.0;0.0;0.0;9818.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9818.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.35425073655293376;0.0;0.0;1.0;0.0;0.0;78.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;5.0;78.0;0.0;0.0;0.0;0.0;0.0;1.44;0.0;0.0;0.21794871794871795;0.0;0.0;0.0;0.0;0.0;0.0;6.33;0.0;0.5;0.8366600265340756;0.0;0.0;0.0;0.8528704939919893;0.0;0.4155245752788548;6.0;9.0;0.0;0.0;11235.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;11235.0;0.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;False;0.75;1.0;4.381780460041329;0.0;0.0;0.0;1.5;0.0;0.0
0.0;0.0;0.0;3.0;0.35425073655293376;3.0;0.0;0.0;0.0;0.0;78.0;1.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;3.0;0.0;1.44;0.0;0.0;0.21794871794871795;0.0;0.0;0.0;0.0;0.0;0.0;6.33;0.0;0.0;0.0;0.0;0.0;0.0;0.8528704939919893;0.0;0.4155245752788548;0.0;0.0;0.0;0.0;11235.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;11235.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0
0.0;0.0;3.0967311135685627;2.0;0.11746396268911262;2.5;0.0;0.0;0.0;0.0;1264.0;10.0;2.0;0.0;7.0;0.5384615384615384;8.0;0.0;0.0;1264.0;0.0;1.0;0.0;5.0;0.0;1.83;0.0;0.0;0.4928797468354431;0.0;0.0;0.0;0.0;0.0;0.0;20.36;0.0;0.5384615384615384;0.9674179220468452;0.0;0.0;0.0;0.9860066531674864;0.0;0.5001471816008535;13.0;2.0;0.0;0.0;55312.0;0.0;0.0;0.0;2.0;0.97182531580755;3.0;0.0;0.0;3.615384615384616;55312.0;0.0;0.0;5.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;13.0;0.0;13.0;0.0;3.0;1.0;0.0;0.0;13.0;0.0;2.75;False;1.0;1.0;0.8770580193070292;0.0;0.0;0.0;1.71;0.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;19.0;1.0;2.0;0.0;1.0;1.0;4.0;0.0;1.0;19.0;0.0;4.0;0.0;2.0;0.0;1.1;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1596.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;1596.0;0.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;1.0;0.0;2.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;2.036648573292728;2.0;0.09661532333688448;2.642857142857143;0.0;0.0;0.0;0.0;29.0;14.0;2.0;0.0;8.0;2.0526315789473686;8.0;0.0;2.0;29.0;0.0;0.0;0.0;4.0;0.0;1.96;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.03;0.0;0.4473684210526316;0.7604183919841166;0.0;0.0;0.0;0.990576782567585;0.0;0.0;38.0;9.0;0.0;0.0;93068.0;0.0;1.0;0.0;3.0;0.6333236937766509;3.0;0.0;0.0;1.5263157894736843;93068.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;38.0;0.0;38.0;0.0;1.0;1.0;0.0;1.0;38.0;0.0;3.0;False;1.0;1.0;2.358966429891319;0.0;0.0;0.0;2.13;0.0;0.0
0.0;0.0;0.0;4.0;0.1971666503396719;4.0;0.0;1.0;0.0;2.0;17.0;1.0;4.0;2.0;5.0;1.0;6.0;0.0;1.0;17.0;0.0;6.0;0.0;4.0;0.0;1.7;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;19.5;0.0;2.0;0.0;0.0;0.0;0.0;0.9594860579551668;0.0;0.0;1.0;1.0;0.0;0.0;18290.0;0.0;1.0;0.0;4.0;0.0;2.0;0.0;0.0;6.0;18290.0;0.0;0.0;4.0;0.0;6.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;1.0;0.0;1.0;1.0;0.0;4.0;False;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0897197872990533;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;1.65;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.29;0.0;0.0;0.0;0.0;0.0;0.0;0.9918846039712542;0.0;0.0;0.0;0.0;0.0;0.0;77507.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;77507.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.14;0.0;0.0
0.0;0.0;1.8618986725025255;4.0;0.0897197872990533;4.0;0.0;0.0;0.0;0.0;17.0;1.0;4.0;0.0;7.0;0.6666666666666666;5.0;0.0;0.5;17.0;0.0;0.25;0.0;4.0;0.0;1.65;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.29;0.0;0.5;0.8366600265340756;0.0;0.0;0.0;0.9918846039712542;0.0;0.0;6.0;2.0;0.0;0.0;77507.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;1.3333333333333333;77507.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;1.0;1.0;0.0;1.0;5.0;0.0;4.0;False;0.75;1.0;0.8164965809277259;0.0;0.0;0.0;2.14;0.0;0.0
0.0;0.0;0.0;4.0;0.19470932762234666;4.0;0.0;1.0;0.0;2.0;17.0;1.0;4.0;2.0;5.0;1.0;6.0;0.0;1.0;17.0;0.0;6.0;0.0;4.0;0.0;1.7;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;19.5;0.0;2.0;0.0;0.0;0.0;0.0;0.9605326231691078;0.0;0.0;1.0;1.0;0.0;0.0;18775.0;0.0;1.0;0.0;4.0;0.0;2.0;0.0;0.0;6.0;18775.0;0.0;0.0;4.0;0.0;6.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;1.0;0.0;1.0;1.0;0.0;4.0;False;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0
0.0;0.0;16.97056274847714;0.0;0.07323075411356399;0.0;0.0;1.0;0.0;1.0;18.0;0.0;0.0;0.5;8.0;1.0;24.0;0.0;1.0;18.0;0.0;6.0;0.0;0.0;0.0;1.57;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;0.0;1.0;1.4142135623730951;0.0;0.0;0.0;0.005389867049946102;0.0;0.0;2.0;1.0;0.0;0.0;2783.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0;2783.0;0.0;0.0;4.0;0.0;18.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;12.0;1.0;0.0;1.0;1.0;0.0;0.0;False;1.5;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0
0.0;0.0;0.0;2.0;0.14460843633401296;2.0;0.0;1.0;0.0;0.0;18.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02133712660028449;0.0;0.0;1.0;1.0;0.0;0.0;703.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;703.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;18.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;18.0;0.0;0.0;0.0;2.0;0.0;0.86;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;84.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;84.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.1547005383792517;0.0;0.0;0.0;3.0;1.0;0.0;1.0;634.0;0.0;0.0;0.5;12.0;7.0;3.0;0.0;10.0;634.0;3.0;1.0;0.0;0.0;0.0;1.83;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;19.67;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;10.0;0.0;0.0;25757.0;0.0;5.5;3.0;0.0;0.0;2.0;0.333333333;0.0;1.6666666666666667;25757.0;0.0;0.0;4.0;0.0;2.0;10.0;0.0;0.0;0.0;1.0;3.0;2.0;3.0;0.0;1.0;1.0;0.0;1.0;3.0;2.0;0.0;False;1.5;1.0;5.196152422706632;0.0;0.0;0.0;5.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;644.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;644.0;1.0;0.0;0.0;0.0;0.0;0.86;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1483.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1483.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;607.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;607.0;0.0;0.0;0.0;0.0;0.0;1.13;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5189.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;634.0;1.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;634.0;3.0;0.0;0.0;3.0;0.0;2.07;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.44;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10352.0;0.0;0.0;3.0;3.0;0.0;0.0;0.666666667;0.0;0.0;10352.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;6.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.56;3.0;0.0
0.0;0.0;0.3535533905932738;4.0;0.0;4.0;3.0;1.0;0.0;0.0;634.0;1.0;4.0;0.0;5.0;1.125;1.0;0.0;1.0;634.0;3.0;0.0;0.0;4.0;0.0;2.07;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.44;0.0;0.25;0.7071067811865476;6.0;0.0;0.0;1.0;0.0;0.0;8.0;2.0;0.0;0.0;10352.0;0.0;1.0;3.0;4.0;0.0;2.0;0.666666667;0.0;0.125;10352.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;8.0;1.0;8.0;0.0;0.0;1.0;0.0;1.0;2.0;6.0;4.0;False;0.0;1.0;0.3535533905932738;0.0;0.0;0.0;1.56;3.0;0.0
0.0;0.0;0.5477225575051662;2.0;0.0;2.0;5.0;0.0;0.0;0.0;607.0;1.0;2.0;0.0;4.0;13.8;1.0;0.0;9.0;607.0;5.0;0.0;0.0;2.0;0.0;1.59;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7.5;0.0;0.6;0.8944271909999157;6.0;0.0;0.0;1.0;0.0;0.0;5.0;42.0;0.0;0.0;21902.0;5.0;9.0;5.0;2.0;0.0;2.0;0.6;0.0;0.4;21902.0;0.0;0.0;4.0;0.0;1.0;9.0;0.0;0.0;0.0;3.0;5.0;2.0;5.0;0.0;0.0;1.0;0.0;1.0;4.0;6.0;2.0;False;1.0;1.0;16.238842323269232;0.0;0.0;0.0;2.0;5.0;0.0
0.0;0.0;0.0;3.0;0.0;3.0;5.0;0.0;0.0;0.0;607.0;1.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;607.0;5.0;0.0;0.0;3.0;0.0;1.59;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;7.5;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;21902.0;5.0;0.0;5.0;3.0;0.0;0.0;0.6;0.0;0.0;21902.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;4.0;6.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;598.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;598.0;2.0;0.0;0.0;0.0;0.0;1.58;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;4784.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;4784.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.5;2.0;0.0
