NumberOfAnonymousClasses_std;WMC_CK_min;NumberOfAssignments_min;NumberOfNumbers_50%;NumberOfMathOperations_max;WMC_CK_50%;MaxNumberOfNestedBlocks_count;NumberOfNumbers_25%;NumberOfLogStatements_count;NumberOfLambdas_count;NumberOfUniqueWords_25%;NumberOfInnerClasses_std;CBO_std;Returns_std;RFC_max;NumberOfMathOperations_std;CBO_mean;MaxNumberOfNestedBlocks_mean;NumberOfUniqueWords_count;NumberOfTryCatch_max;LOCMethod_CK_max;NumberOfParenthesizedExps_mean;NumberOfInnerClasses_min;MaxNumberOfNestedBlocks_75%;NumberOfNumbers_max;Returns_min;NumberOfLogStatements_std;LOCMethod_CK_50%;RFC_std;NumberOfParameters_CK_max;NumberOfInnerClasses_25%;NumberOfAnonymousClasses_25%;NumberOfUniqueWords_std;NumberOfModifiers_max;LOCMethod_CK_75%;NumberOfUniqueWords_mean;NumberOfAssignments_50%;NumberOfLambdas_mean;NumberOfLambdas_75%;NumberOfMathOperations_50%;NumberOfParameters_CK_50%;NumberOfLambdas_50%;MaxNumberOfNestedBlocks_25%;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfNumbers_75%;NumberOfModifiers_50%;NumberOfParameters_CK_mean;NumberOfLambdas_min;NumberOfStringLiterals_max;NumberOfParenthesizedExps_count;NumberOfLoops_count;Returns_50%;RFC_75%;NumberOfInnerClasses_75%;NumberOfNumbers_std;WMC_CK_75%;RFC_min;NumberOfLogStatements_min;RFC_25%;NumberOfStringLiterals_25%;NumberOfAnonymousClasses_50%;NumberOfInnerClasses_mean;NumberOfUniqueWords_max;NumberOfStringLiterals_mean;NumberOfTryCatch_count;NumberOfStringLiterals_std;NumberOfParameters_CK_75%;NumberOfTryCatch_std;NumberOfParenthesizedExps_min;NumberOfModifiers_std;NumberOfUniqueWords_75%;NumberOfComparisons_25%;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_max;NumberOfParameters_CK_25%;MaxNumberOfNestedBlocks_min;NumberOfVariables_mean;RFC_mean;MaxNumberOfNestedBlocks_max;NumberOfAnonymousClasses_max;NumberOfLoops_std;NumberOfStringLiterals_count;NumberOfInnerClasses_max;WMC_CK_count;NumberOfComparisons_count;NumberOfLogStatements_mean;NumberOfUniqueWords_50%;NumberOfVariables_std;NumberOfVariables_max;NumberOfModifiers_count;NumberOfNumbers_mean;NumberOfParenthesizedExps_std;NumberOfNumbers_count;NumberOfModifiers_min;NumberOfMathOperations_25%;NumberOfAssignments_max;CBO_25%;NumberOfAssignments_75%;NumberOfComparisons_std;NumberOfMathOperations_min;NumberOfStringLiterals_50%;NumberOfMathOperations_75%;WMC_CK_std;NumberOfVariables_50%;CBO_count;NumberOfAssignments_count;NumberOfComparisons_75%;NumberOfLogStatements_50%;NumberOfInnerClasses_50%;Bugged;NumberOfLoops_75%;Returns_max;NumberOfLogStatements_75%;LOCMethod_CK_count;NumberOfParameters_CK_std;NumberOfTryCatch_50%;MaxNumberOfNestedBlocks_50%;NumberOfAnonymousClasses_count;NumberOfUniqueWords_min;NumberOfLoops_mean;LOCMethod_CK_std;NumberOfAssignments_std;CBO_50%;NumberOfAssignments_25%;NumberOfParameters_CK_min;NumberOfAnonymousClasses_min;NumberOfAssignments_mean;NumberOfTryCatch_mean;IsConstructor_top;NumberOfParenthesizedExps_50%;NumberOfLoops_25%;Returns_count;NumberOfTryCatch_25%;CBO_75%;LOCMethod_CK_min;NumberOfModifiers_75%;WMC_CK_25%;IsConstructor_unique;NumberOfLambdas_std;NumberOfTryCatch_min;NumberOfStringLiterals_75%;NumberOfVariables_25%;RFC_count;RFC_50%;NumberOfLogStatements_max;NumberOfInnerClasses_count;NumberOfParenthesizedExps_75%;WMC_CK_max;NumberOfModifiers_mean;NumberOfModifiers_25%;NumberOfMathOperations_mean;IsConstructor_freq;LOCMethod_CK_mean;NumberOfLambdas_25%;NumberOfParameters_CK_count;NumberOfVariables_count;NumberOfVariables_min;NumberOfLoops_50%;IsConstructor_count;CBO_max;NumberOfAnonymousClasses_mean;Returns_75%;Returns_25%;NumberOfComparisons_50%;Returns_mean;NumberOfComparisons_mean;NumberOfLambdas_max;NumberOfMathOperations_count;NumberOfVariables_75%;NumberOfComparisons_max;NumberOfLoops_max;NumberOfTryCatch_75%;NumberOfLoops_min;NumberOfLogStatements_25%;NumberOfNumbers_min;CBO_min;NumberOfAnonymousClasses_75%;NumberOfComparisons_min;LOCMethod_CK_25%;NumberOfStringLiterals_min
0.3321055820775357;1.0;0.0;3.0;5.0;2.0;17.0;0.0;17.0;17.0;18.0;0.0;2.443478715948661;0.3321055820775357;35.0;1.3666188418222285;4.294117647058823;0.5882352941176471;17.0;1.0;38.0;0.05882352941176471;0.0;1.0;7.0;0.0;0.48507125007266605;21.0;9.610808866002047;0.0;0.0;0.0;14.478178305948006;4.0;25.0;26.35294117647059;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9411764705882355;0.0;5.0;1.0;0.0;0.0;13.0;17.0;17.0;0.0;20.0;0.0;2.6192163174596814;2.0;1.0;0.0;7.0;1.0;0.0;0.0;53.0;3.941176470588236;17.0;4.365641250653994;0.0;0.492592183071889;0.0;0.7717436331412898;37.0;0.0;0.6183469424008423;1.0;0.0;0.0;4.176470588235294;14.647058823529413;2.0;1.0;0.6859943405700354;17.0;0.0;17.0;17.0;0.1176470588235294;28.0;3.127205104355306;10.0;17.0;2.8823529411764706;0.24253562503633302;17.0;1.0;0.0;14.0;3.0;7.0;0.9963167462326072;0.0;2.0;1.0;1.2976222599091636;5.0;17.0;17.0;0.0;0.0;0.0;True;0.0;1.0;0.0;17.0;0.0;0.0;1.0;17.0;4.0;0.29411764705882354;10.74161779906437;4.032040791110187;5.0;2.0;0.0;0.0;5.411764705882354;0.35294117647058826;False;0.0;0.0;17.0;0.0;6.0;3.0;1.0;1.0;1.0;0.0;0.0;6.0;2.0;17.0;16.0;2.0;17.0;0.0;6.0;1.2941176470588236;1.0;0.6470588235294118;17.0;18.41176470588235;0.0;17.0;17.0;0.0;0.0;17.0;9.0;0.1176470588235294;0.0;0.0;0.0;0.1176470588235294;0.35294117647058826;0.0;17.0;6.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;False;0.0;0.0;1.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0
0.0;1.0;0.0;3.0;4.0;1.0;9.0;3.0;9.0;9.0;17.0;0.0;2.8284271247461903;0.5;19.0;1.5811388300841898;2.6666666666666665;0.7777777777777778;9.0;1.0;20.0;0.3333333333333333;0.0;2.0;5.0;0.0;0.0;11.0;5.142416206847171;2.0;0.0;0.0;13.959266137985589;2.0;13.0;23.88888888888889;3.0;0.0;0.0;1.0;1.0;0.0;0.0;1.7777777777777777;0.0;4.0;2.0;0.6666666666666666;0.0;7.0;9.0;9.0;0.0;10.0;0.0;1.3642254619787415;3.0;3.0;0.0;4.0;2.0;0.0;0.0;59.0;3.6666666666666665;9.0;2.121320343559643;1.0;0.3333333333333333;0.0;0.5270462766947299;25.0;0.0;0.9718253158075502;1.0;0.0;0.0;2.333333333333333;8.222222222222221;2.0;0.0;0.5;9.0;0.0;9.0;9.0;0.0;22.0;1.9364916731037085;6.0;9.0;3.111111111111111;0.5;9.0;1.0;0.0;9.0;1.0;4.0;0.4409585518440984;0.0;4.0;3.0;0.97182531580755;2.0;9.0;9.0;0.0;0.0;0.0;False;1.0;1.0;0.0;9.0;0.7071067811865476;0.0;0.0;9.0;13.0;0.3333333333333333;4.9749371855331;2.5712081034235856;2.0;2.0;0.0;0.0;3.111111111111111;0.1111111111111111;False;0.0;0.0;9.0;0.0;4.0;5.0;2.0;1.0;1.0;0.0;0.0;5.0;1.0;9.0;8.0;0.0;9.0;1.0;3.0;1.5555555555555556;1.0;1.3333333333333333;9.0;12.333333333333336;0.0;9.0;9.0;0.0;0.0;9.0;9.0;0.0;1.0;0.0;0.0;0.3333333333333333;0.2222222222222222;0.0;9.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0
0.0;1.0;0.0;1.0;9.0;1.0;13.0;0.0;13.0;13.0;7.0;0.0;2.5293153020997403;0.5188745216627708;26.0;2.498717619818162;3.3076923076923075;0.3076923076923077;13.0;0.0;45.0;0.07692307692307693;0.0;0.0;2.0;0.0;0.0;7.0;6.335694566582707;1.0;0.0;0.0;9.06033904386274;2.0;9.0;13.615384615384615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3076923076923077;0.0;2.0;2.0;0.3076923076923077;0.0;29.0;13.0;13.0;0.0;8.0;0.0;0.898717034272917;1.0;1.0;0.0;5.0;0.0;0.0;0.0;33.0;3.3846153846153846;13.0;7.995190862204412;1.0;0.0;0.0;0.5188745216627708;14.0;0.0;0.6304251719561151;1.0;0.0;0.0;2.0;7.846153846153847;2.0;0.0;0.2773500981126146;13.0;0.0;13.0;13.0;0.0;12.0;2.549509756796392;10.0;13.0;0.8461538461538461;0.2773500981126146;13.0;1.0;0.0;16.0;2.0;2.0;0.0;0.0;1.0;1.0;0.6304251719561151;1.0;13.0;13.0;0.0;0.0;0.0;True;0.0;1.0;0.0;13.0;0.4803844614152614;0.0;0.0;13.0;5.0;0.07692307692307693;11.652005439804375;4.1556263991401785;3.0;1.0;0.0;0.0;2.4615384615384617;0.0;False;0.0;0.0;13.0;0.0;4.0;3.0;2.0;1.0;1.0;0.0;0.0;2.0;1.0;13.0;7.0;0.0;13.0;0.0;3.0;1.5384615384615383;1.0;1.0769230769230769;13.0;11.538461538461537;0.0;13.0;13.0;0.0;0.0;13.0;10.0;0.0;1.0;0.0;0.0;0.4615384615384616;0.0;0.0;13.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0
0.0;1.0;0.0;1.5;0.0;1.0;6.0;0.0;6.0;6.0;12.75;0.0;2.8047578623950176;0.40824829046386296;21.0;0.0;4.333333333333333;0.16666666666666666;6.0;1.0;25.0;0.0;0.0;0.0;8.0;0.0;0.40824829046386296;16.0;7.429670248402684;0.0;0.0;0.0;4.5166359162544865;4.0;24.0;14.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1666666666666667;0.0;5.25;1.0;0.0;0.0;9.0;6.0;6.0;0.0;15.0;0.0;3.488074922742725;1.0;1.0;0.0;6.0;0.25;0.0;0.0;19.0;2.5;6.0;3.3911649915626336;0.0;0.40824829046386296;0.0;1.5491933384829668;16.0;0.0;0.40824829046386296;0.0;0.0;0.0;1.8333333333333333;11.0;1.0;0.0;0.0;6.0;0.0;6.0;6.0;0.16666666666666666;15.5;1.1690451944500122;3.0;6.0;2.833333333333333;0.0;6.0;1.0;0.0;11.0;3.0;8.5;0.0;0.0;1.5;0.0;0.40824829046386296;2.0;6.0;6.0;0.0;0.0;0.0;False;0.0;1.0;0.0;6.0;0.0;0.0;0.0;6.0;6.0;0.0;9.765585833254793;4.320493798938574;3.5;2.25;0.0;0.0;5.333333333333333;0.16666666666666666;False;0.0;0.0;6.0;0.0;5.5;3.0;3.25;1.0;1.0;0.0;0.0;2.75;1.25;6.0;12.0;1.0;6.0;0.0;2.0;2.0;1.0;0.0;6.0;15.166666666666664;0.0;6.0;6.0;0.0;0.0;6.0;9.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;6.0;2.75;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;7.25;0.0
0.0;1.0;1.0;0.0;1.0;1.0;7.0;0.0;7.0;7.0;12.5;0.0;0.951189731211342;0.0;7.0;0.3779644730092273;2.2857142857142856;0.42857142857142855;7.0;0.0;16.0;0.14285714285714285;0.0;1.0;2.0;0.0;0.0;6.0;1.7043362064926937;2.0;0.0;0.0;5.313952882562588;2.0;15.0;15.285714285714285;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4285714285714286;0.0;1.5;1.0;0.42857142857142855;0.0;2.0;7.0;7.0;0.0;5.0;0.0;0.9511897312113418;2.0;2.0;0.0;3.0;1.0;0.0;0.0;23.0;1.1428571428571428;7.0;0.3779644730092273;0.5;0.0;0.0;0.5345224838248488;18.5;0.0;0.5345224838248487;1.0;0.0;0.0;1.7142857142857142;4.285714285714286;1.0;0.0;0.4879500364742666;7.0;0.0;7.0;7.0;0.0;15.0;1.1126972805283737;3.0;7.0;0.7142857142857143;0.3779644730092273;7.0;1.0;0.0;3.0;2.0;2.5;0.3779644730092273;0.0;1.0;0.0;0.5345224838248488;2.0;7.0;7.0;0.0;0.0;0.0;False;0.5;0.0;0.0;7.0;0.7867957924694431;0.0;0.0;7.0;7.0;0.2857142857142857;5.6230816834763875;0.8997354108424375;2.0;1.0;0.0;0.0;1.8571428571428568;0.0;False;0.0;0.0;7.0;0.0;2.5;4.0;2.0;1.0;1.0;0.0;0.0;1.0;1.0;7.0;5.0;0.0;7.0;0.0;2.0;1.4285714285714286;1.0;0.14285714285714285;7.0;9.428571428571429;0.0;7.0;7.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;7.0;2.5;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0
0.0;1.0;2.0;0.0;1.0;1.0;5.0;0.0;5.0;5.0;27.0;0.0;3.492849839314596;0.4472135954999579;17.0;0.5477225575051662;3.8;0.0;5.0;0.0;34.0;0.0;0.0;0.0;3.0;0.0;0.4472135954999579;11.0;4.381780460041329;0.0;0.0;0.0;12.186057606953941;4.0;15.0;28.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;21.0;5.0;5.0;0.0;12.0;0.0;1.3416407864998738;1.0;6.0;0.0;8.0;4.0;0.0;0.0;42.0;7.6;5.0;7.53657747256671;0.0;0.0;0.0;1.3038404810405295;34.0;0.0;0.0;0.0;0.0;0.0;2.4;10.2;0.0;0.0;0.0;5.0;0.0;5.0;5.0;0.2;28.0;0.5477225575051661;3.0;5.0;0.6;0.0;5.0;1.0;0.0;5.0;2.0;5.0;0.0;0.0;5.0;1.0;0.0;2.0;5.0;5.0;0.0;0.0;0.0;True;0.0;1.0;0.0;5.0;0.0;0.0;0.0;5.0;9.0;0.0;10.573551910309039;1.6431676725154984;2.0;2.0;0.0;0.0;3.2;0.0;False;0.0;0.0;5.0;0.0;3.0;9.0;2.0;1.0;1.0;0.0;0.0;5.0;2.0;5.0;8.0;1.0;5.0;0.0;1.0;1.8;1.0;0.6;5.0;15.6;0.0;5.0;5.0;2.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7559289460184546;1.0;0.0;0.0;3.0;1.0;7.0;0.0;7.0;7.0;6.0;0.0;3.5050983275386565;0.7559289460184544;19.0;1.1338934190276821;2.571428571428572;0.14285714285714285;7.0;0.0;39.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;7.033931367037248;4.0;0.0;0.0;16.567322972532118;4.0;5.5;13.857142857142858;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.1428571428571428;0.0;0.0;1.0;1.2857142857142858;0.0;13.0;7.0;7.0;1.0;4.0;0.0;0.7559289460184546;1.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;2.7142857142857144;7.0;4.8892496259407645;2.0;0.0;0.0;1.2724180205607036;11.0;0.0;0.3779644730092273;0.0;0.0;0.0;2.0;3.8571428571428568;1.0;2.0;0.0;7.0;0.0;7.0;7.0;0.0;7.0;4.864839839775475;13.0;7.0;0.2857142857142857;0.0;7.0;0.0;0.0;13.0;0.5;0.5;0.0;0.0;0.0;0.5;0.3779644730092273;0.0;7.0;7.0;0.0;0.0;0.0;True;0.0;2.0;0.0;7.0;1.6035674514745464;0.0;0.0;7.0;5.0;0.0;13.450084085416044;4.864839839775475;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;0.0;7.0;0.0;3.0;2.0;1.5;1.0;1.0;0.0;0.0;3.0;0.0;7.0;0.0;0.0;7.0;0.0;2.0;1.4285714285714286;1.0;0.5714285714285714;7.0;8.714285714285714;0.0;7.0;7.0;0.0;0.0;7.0;10.0;0.2857142857142857;1.0;0.0;0.0;0.7142857142857143;0.0;0.0;7.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;6.0;6.0;9.5;0.0;1.0327955589886446;0.0;6.0;0.0;2.333333333333333;0.0;6.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;1.760681686165901;1.0;0.0;0.0;2.4832774042918904;4.0;5.75;11.166666666666664;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.16666666666666666;0.0;0.0;6.0;6.0;0.0;4.75;0.0;0.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;14.0;0.0;6.0;0.0;0.0;0.0;0.0;1.2110601416389966;13.25;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;3.5;0.0;0.0;0.0;6.0;0.0;6.0;6.0;0.0;11.0;0.5163977794943223;1.0;6.0;0.0;0.0;6.0;1.0;0.0;1.0;1.5;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;6.0;0.0;0.0;0.0;False;0.0;0.0;0.0;6.0;0.40824829046386296;0.0;0.0;6.0;8.0;0.0;1.2649110640673518;0.40824829046386296;3.0;1.0;0.0;0.0;0.8333333333333334;0.0;False;0.0;0.0;6.0;0.0;3.0;4.0;1.75;1.0;1.0;0.0;0.0;0.0;0.25;6.0;3.0;0.0;6.0;0.0;1.0;1.6666666666666667;1.0;0.0;6.0;5.0;0.0;6.0;6.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0
0.0;1.0;3.0;4.0;0.0;1.0;5.0;1.0;5.0;5.0;23.0;0.0;0.44721359549995787;0.0;21.0;0.0;2.8;0.2;5.0;0.0;31.0;0.0;0.0;0.0;6.0;0.0;0.0;24.0;5.449770637375486;0.0;0.0;0.0;4.774934554525329;4.0;27.0;25.4;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;4.0;1.0;0.0;0.0;18.0;5.0;5.0;0.0;20.0;0.0;2.449489742783178;1.0;8.0;0.0;15.0;12.0;0.0;0.0;31.0;11.8;5.0;6.418722614352485;0.0;0.0;0.0;1.3416407864998738;29.0;0.0;0.4472135954999581;0.0;0.0;0.0;3.6;16.8;1.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;25.0;1.949358868961793;5.0;5.0;3.0;0.0;5.0;1.0;0.0;8.0;3.0;6.0;0.0;0.0;14.0;0.0;0.4472135954999581;5.0;5.0;5.0;0.0;0.0;0.0;False;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;19.0;0.0;8.105553651663778;2.1213203435596424;3.0;3.0;0.0;0.0;5.0;0.0;False;0.0;0.0;5.0;0.0;3.0;10.0;1.0;1.0;1.0;0.0;0.0;14.0;2.0;5.0;20.0;0.0;5.0;0.0;2.0;1.6;1.0;0.0;5.0;22.2;0.0;5.0;5.0;1.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;19.0;1.0
0.957427107756338;1.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;4.0;3.75;0.0;3.2015621187164243;0.5;6.0;0.0;2.75;0.0;4.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;2.7537852736430506;0.0;0.0;0.0;15.121728296285006;4.0;14.5;16.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;4.0;4.0;4.0;0.0;4.5;0.0;0.0;1.0;0.0;0.0;0.75;0.75;0.5;0.0;34.0;2.0;4.0;1.8257418583505536;0.0;0.0;0.0;1.7320508075688772;25.75;0.0;0.0;0.0;0.0;0.0;2.25;2.75;0.0;2.0;0.0;4.0;0.0;4.0;4.0;0.0;13.5;2.8722813232690143;6.0;4.0;0.0;0.0;4.0;0.0;0.0;6.0;0.0;3.75;0.0;0.0;2.0;0.0;0.0;1.5;4.0;4.0;0.0;0.0;0.0;False;0.0;1.0;0.0;4.0;0.0;0.0;0.0;4.0;3.0;0.0;9.055385138137416;2.8722813232690143;2.5;0.0;0.0;0.0;2.25;0.0;False;0.0;0.0;4.0;0.0;5.25;3.0;1.75;1.0;1.0;0.0;0.0;3.25;0.0;4.0;2.5;0.0;4.0;0.0;1.0;1.5;0.75;0.0;4.0;10.0;0.0;4.0;4.0;0.0;0.0;4.0;6.0;0.75;0.25;0.0;0.0;0.25;0.0;0.0;4.0;3.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;3.0;0.0
0.0;1.0;4.0;0.0;2.0;1.0;2.0;0.0;2.0;2.0;28.5;0.0;0.7071067811865476;0.0;14.0;1.4142135623730951;2.5;0.0;2.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;1.4142135623730951;12.5;2.1213203435596424;0.0;0.0;0.0;1.4142135623730951;1.0;12.75;29.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5.0;2.0;2.0;0.0;13.25;0.0;0.0;1.0;11.0;0.0;11.75;5.0;0.0;0.0;30.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;29.5;0.0;0.0;0.0;0.0;0.0;4.0;12.5;0.0;0.0;0.0;2.0;0.0;2.0;2.0;1.0;29.0;0.0;4.0;2.0;0.0;0.0;2.0;1.0;0.5;4.0;2.25;4.0;0.0;0.0;5.0;1.5;0.0;4.0;2.0;2.0;0.0;1.0;0.0;False;0.0;0.0;1.5;2.0;0.0;0.0;0.0;2.0;28.0;0.0;0.7071067811865476;0.0;2.5;4.0;0.0;0.0;4.0;0.0;False;0.0;0.0;2.0;0.0;2.75;12.0;1.0;1.0;1.0;0.0;0.0;5.0;4.0;2.0;12.5;2.0;2.0;0.0;1.0;1.0;1.0;1.0;2.0;12.5;0.0;2.0;2.0;4.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;0.5;0.0;2.0;0.0;0.0;12.25;5.0
0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;2.0;2.0;10.0;0.0;0.7071067811865476;0.0;6.0;0.0;2.5;0.0;2.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;2.1213203435596424;0.0;0.0;0.0;0.0;4.0;6.25;10.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.5;0.0;0.0;1.0;2.0;2.0;0.0;5.25;0.0;0.0;1.0;3.0;0.0;3.75;0.25;0.0;0.0;10.0;0.5;2.0;0.7071067811865476;0.0;0.0;0.0;2.1213203435596424;10.0;0.0;0.0;0.0;0.0;0.0;1.5;4.5;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;10.0;0.7071067811865476;2.0;2.0;0.0;0.0;2.0;1.0;0.0;2.0;2.25;1.75;0.0;0.0;0.5;0.0;0.0;1.5;2.0;2.0;0.0;0.0;0.0;False;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;10.0;0.0;2.1213203435596424;0.7071067811865476;2.5;1.25;0.0;0.0;1.5;0.0;False;0.0;0.0;2.0;0.0;2.75;4.0;3.25;1.0;1.0;0.0;0.0;0.75;1.25;2.0;4.5;0.0;2.0;0.0;1.0;2.5;1.75;0.0;2.0;5.5;0.0;2.0;2.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.75;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.75;0.0
