RFC_min;NumberOfParameters_CK_75%;NumberOfLambdas_min;RFC_count;Returns_75%;NumberOfMathOperations_min;WMC_CK_mean;NumberOfParameters_CK_std;NumberOfLoops_25%;NumberOfParameters_CK_max;NumberOfParenthesizedExps_25%;Returns_std;CBO_75%;NumberOfTryCatch_25%;NumberOfUniqueWords_max;NumberOfVariables_75%;CBO_50%;WMC_CK_25%;NumberOfAnonymousClasses_count;MaxNumberOfNestedBlocks_mean;WMC_CK_min;NumberOfModifiers_75%;LOCMethod_CK_25%;Returns_25%;CBO_25%;NumberOfMathOperations_max;LOCMethod_CK_mean;NumberOfAnonymousClasses_50%;Returns_min;NumberOfParameters_CK_25%;WMC_CK_50%;NumberOfLoops_max;NumberOfParameters_CK_count;NumberOfMathOperations_75%;NumberOfLambdas_std;NumberOfNumbers_max;IsConstructor_top;NumberOfNumbers_std;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;NumberOfAnonymousClasses_std;NumberOfAssignments_min;NumberOfUniqueWords_25%;NumberOfMathOperations_mean;NumberOfAssignments_std;NumberOfParameters_CK_50%;NumberOfStringLiterals_50%;NumberOfComparisons_50%;NumberOfAssignments_25%;NumberOfComparisons_25%;NumberOfVariables_min;NumberOfLogStatements_50%;Returns_count;RFC_50%;NumberOfTryCatch_mean;NumberOfComparisons_std;NumberOfModifiers_25%;NumberOfAssignments_count;NumberOfStringLiterals_25%;NumberOfParameters_CK_min;NumberOfLambdas_25%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_mean;RFC_mean;NumberOfLoops_50%;NumberOfParenthesizedExps_75%;IsConstructor_freq;NumberOfInnerClasses_25%;NumberOfTryCatch_max;NumberOfParenthesizedExps_50%;NumberOfInnerClasses_max;NumberOfVariables_count;NumberOfComparisons_count;LOCMethod_CK_75%;CBO_count;NumberOfParenthesizedExps_count;NumberOfComparisons_max;NumberOfComparisons_min;NumberOfLoops_count;NumberOfVariables_std;NumberOfNumbers_75%;CBO_min;Bugged;MaxNumberOfNestedBlocks_50%;NumberOfMathOperations_50%;CBO_std;NumberOfAnonymousClasses_mean;NumberOfNumbers_25%;NumberOfModifiers_count;NumberOfUniqueWords_50%;NumberOfAnonymousClasses_25%;Returns_max;LOCMethod_CK_max;NumberOfLambdas_count;CBO_mean;NumberOfNumbers_count;NumberOfUniqueWords_mean;WMC_CK_count;NumberOfModifiers_min;Returns_mean;NumberOfStringLiterals_min;NumberOfParenthesizedExps_max;NumberOfStringLiterals_max;MaxNumberOfNestedBlocks_25%;WMC_CK_max;LOCMethod_CK_50%;NumberOfNumbers_mean;NumberOfInnerClasses_50%;NumberOfModifiers_max;NumberOfLogStatements_count;NumberOfStringLiterals_mean;NumberOfTryCatch_75%;RFC_25%;NumberOfTryCatch_count;NumberOfStringLiterals_std;Returns_50%;CBO_max;RFC_std;NumberOfParenthesizedExps_mean;NumberOfLogStatements_75%;WMC_CK_75%;IsConstructor_unique;NumberOfStringLiterals_count;LOCMethod_CK_count;NumberOfAssignments_mean;NumberOfModifiers_mean;NumberOfAssignments_max;NumberOfVariables_max;NumberOfLambdas_max;NumberOfParameters_CK_mean;NumberOfLogStatements_mean;NumberOfTryCatch_50%;NumberOfAnonymousClasses_min;NumberOfInnerClasses_count;NumberOfParenthesizedExps_min;LOCMethod_CK_min;WMC_CK_std;NumberOfStringLiterals_75%;NumberOfUniqueWords_min;RFC_75%;RFC_max;NumberOfNumbers_min;NumberOfModifiers_std;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_std;NumberOfVariables_50%;NumberOfComparisons_75%;NumberOfLogStatements_min;NumberOfMathOperations_count;NumberOfLambdas_50%;NumberOfInnerClasses_min;NumberOfTryCatch_min;NumberOfInnerClasses_std;NumberOfUniqueWords_75%;NumberOfLambdas_mean;NumberOfLogStatements_25%;NumberOfAssignments_75%;MaxNumberOfNestedBlocks_std;NumberOfLambdas_75%;IsConstructor_count;NumberOfLogStatements_std;NumberOfNumbers_50%;NumberOfVariables_mean;NumberOfUniqueWords_std;NumberOfLogStatements_max;NumberOfComparisons_mean;MaxNumberOfNestedBlocks_count;NumberOfParenthesizedExps_std;NumberOfLoops_std;NumberOfLoops_mean;NumberOfAssignments_50%;NumberOfUniqueWords_count;NumberOfMathOperations_std;NumberOfVariables_25%;LOCMethod_CK_std;NumberOfModifiers_50%;NumberOfMathOperations_25%;NumberOfLoops_min;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_max;NumberOfLoops_75%
1.0;1.5;0.0;3.0;0.0;0.0;1.0;1.7320508075688772;0.0;3.0;0.0;0.0;5.5;0.0;21.0;2.5;5.0;1.0;3.0;0.0;1.0;1.5;9.0;0.0;4.0;0.0;10.333333333333334;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;24.0;False;11.135528725660043;0.0;0.0;0.0;0.0;14.5;0.0;1.5275252316519468;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;7.0;0.0;0.0;1.0;3.0;0.5;0.0;0.0;0.0;0.0;5.333333333333333;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;11.0;3.0;3.0;0.0;0.0;3.0;1.5275252316519468;17.0;3.0;False;0.0;0.0;1.5275252316519463;0.0;6.0;3.0;17.0;0.0;0.0;13.0;3.0;4.666666666666667;3.0;16.666666666666668;3.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;9.0;12.0;0.0;2.0;3.0;1.6666666666666667;0.0;4.0;3.0;2.0816659994661326;0.0;6.0;3.7859388972001824;0.0;0.0;1.0;1.0;3.0;3.0;1.6666666666666667;1.3333333333333333;3.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;9.0;0.0;2.5;12.0;7.5;8.0;2.0;0.5773502691896257;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;2.5;0.0;0.0;3.0;0.0;10.0;1.6666666666666667;4.509249752822893;0.0;0.0;3.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;2.309401076758504;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;10.0;2.0;2.0;1.0;3.0;0.0;1.0;1.0;4.0;0.0;2.0;0.0;4.666666666666667;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.5773502691896257;0.0;0.0;0.0;1.5;0.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.6666666666666667;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;5.5;3.0;3.0;0.0;0.0;3.0;1.1547005383792517;0.0;2.0;False;0.0;0.0;0.5773502691896258;0.0;0.0;3.0;10.0;0.0;0.0;6.0;3.0;2.333333333333333;3.0;8.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;1.0;3.0;0.3333333333333333;0.0;1.0;3.0;0.5773502691896258;0.0;3.0;1.5275252316519463;0.0;0.0;1.0;1.0;3.0;3.0;1.6666666666666667;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.5;4.0;2.5;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;1.3333333333333333;3.4641016151377544;0.0;0.0;3.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;1.5275252316519463;1.0;0.0;0.0;0.0;0.0;0.0
14.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;22.0;7.0;6.0;1.0;1.0;0.0;1.0;1.0;13.0;0.0;6.0;0.0;13.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;False;0.0;0.0;0.0;0.0;7.0;22.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;7.0;0.0;1.0;14.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;13.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;6.0;False;0.0;0.0;0.0;0.0;2.0;1.0;22.0;0.0;0.0;13.0;1.0;6.0;1.0;22.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;13.0;2.0;0.0;1.0;1.0;1.0;0.0;14.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;7.0;1.0;7.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;0.0;1.0;22.0;14.0;14.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;2.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;18.0;5.0;6.0;1.0;1.0;0.0;1.0;1.0;11.0;0.0;6.0;0.0;11.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0;5.0;18.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;5.0;0.0;1.0;11.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;11.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;6.0;False;0.0;0.0;0.0;0.0;1.0;1.0;18.0;0.0;0.0;11.0;1.0;6.0;1.0;18.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;11.0;1.0;0.0;1.0;1.0;1.0;0.0;11.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;5.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;1.0;18.0;11.0;11.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;18.0;3.0;5.0;1.0;11.0;0.0;1.0;1.0;7.0;0.0;5.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;7.0;False;2.1191765124474857;0.0;0.0;0.0;2.0;14.0;0.0;0.7006490497453707;0.0;1.0;0.0;3.0;0.0;2.0;0.0;11.0;5.0;0.0;0.0;1.0;11.0;0.5;0.0;0.0;0.0;0.0;6.090909090909091;0.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0;11.0;9.0;11.0;11.0;0.0;0.0;11.0;0.4472135954999579;0.5;4.0;False;0.0;0.0;0.8201995322647243;0.0;0.0;11.0;16.0;0.0;0.0;11.0;11.0;5.454545454545454;11.0;15.272727272727273;11.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;8.0;0.9090909090909092;0.0;1.0;11.0;1.0909090909090908;0.0;5.0;11.0;1.136181803634036;0.0;7.0;2.3001976199685736;0.0;0.0;1.0;1.0;11.0;11.0;3.0909090909090913;1.0;5.0;4.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;5.0;0.0;1.0;13.0;8.0;9.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;3.0;0.0;0.0;11.0;0.0;0.0;3.0;1.6787441193290351;0.0;0.0;11.0;0.0;0.0;0.0;3.0;11.0;0.0;3.0;1.5491933384829668;1.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;0.0;3.0;1.0;0.0;1.3333333333333333;0.0;0.0;1.0;0.0;1.1547005383792517;0.5;0.0;10.0;0.5;0.0;1.0;3.0;0.3333333333333333;1.0;1.0;4.0;0.0;0.0;0.0;4.333333333333333;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;False;0.5773502691896258;0.5;0.0;0.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.5;0.0;0.0;0.0;3.0;2.0;0.0;0.5773502691896258;1.0;3.0;0.0;1.0;0.0;0.0;0.0;2.333333333333333;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;4.5;3.0;3.0;1.0;0.0;3.0;0.5773502691896258;0.5;0.0;False;0.0;0.0;0.5773502691896258;0.0;0.0;3.0;9.0;0.0;2.0;5.0;3.0;0.3333333333333333;3.0;8.666666666666666;3.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;2.0;4.0;0.3333333333333333;0.0;1.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.5773502691896258;0.0;0.0;1.5;1.0;3.0;3.0;1.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;4.0;0.5773502691896257;0.0;7.0;2.5;3.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;3.0;0.0;0.0;0.0;0.0;9.5;0.0;0.0;1.5;0.5773502691896258;0.0;3.0;0.0;0.0;0.3333333333333333;1.5275252316519468;0.0;0.3333333333333333;3.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.5773502691896258;1.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;21.0;0.0;0.0;1.3333333333333333;0.6796357567879738;0.0;3.0;0.0;1.527525231651947;6.0;0.0;16.0;3.0;4.0;1.0;21.0;0.09523809523809523;1.0;1.0;5.0;0.0;4.0;0.0;6.2857142857142865;0.0;0.0;0.0;1.0;0.0;21.0;0.0;0.0;3.0;False;0.8106434833777776;0.0;0.0;0.0;0.0;10.0;0.0;1.6315344807587615;0.0;0.0;0.0;2.0;0.0;0.0;0.0;21.0;3.0;0.0;1.3093073414159544;1.0;21.0;0.0;0.0;0.0;0.0;0.0;3.4285714285714284;0.0;0.0;21.0;0.0;0.0;0.0;0.0;21.0;21.0;7.0;21.0;21.0;6.0;0.0;21.0;1.2780193008453875;1.0;1.0;False;0.0;0.0;1.5023790657297036;0.0;0.0;21.0;10.0;0.0;7.0;12.0;21.0;4.571428571428571;21.0;10.761904761904765;21.0;1.0;0.3333333333333333;0.0;0.0;10.0;0.0;8.0;6.0;0.42857142857142855;0.0;12.0;21.0;1.9047619047619049;0.0;2.0;21.0;3.1289736640752013;0.0;7.0;1.4342743312012725;0.0;0.0;1.0;1.0;21.0;21.0;2.523809523809524;1.5238095238095235;7.0;5.0;0.0;0.19047619047619047;0.0;0.0;0.0;21.0;0.0;4.0;1.527525231651947;2.0;6.0;4.0;7.0;0.0;2.400396792595916;2.0;0.0;2.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;3.0;0.4364357804719848;0.0;21.0;0.0;0.0;2.333333333333333;2.4880667576405964;0.0;0.2857142857142857;21.0;0.0;0.0;0.0;2.0;21.0;0.0;2.0;2.02837021134844;1.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;6.0;0.0;0.0;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;2.0;0.0;43.0;1.0;2.0;1.0;6.0;0.5;1.0;1.0;3.0;0.0;2.0;1.0;6.5;0.0;0.0;0.0;1.5;2.0;6.0;1.0;0.0;6.0;False;2.3166067138525404;1.0;0.0;0.0;0.0;27.75;0.5;3.1622776601683795;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;1.5;0.0;0.0;1.0;6.0;1.0;0.0;0.0;0.0;0.0;3.1666666666666665;0.5;0.0;6.0;0.0;0.0;0.0;0.0;6.0;6.0;10.5;6.0;6.0;0.0;0.0;6.0;1.1690451944500122;2.5;2.0;False;0.5;0.5;0.0;0.0;0.25;6.0;30.0;0.0;0.0;12.0;6.0;2.0;6.0;31.16666666666667;6.0;1.0;0.0;0.0;0.0;5.0;0.0;3.0;4.5;1.8333333333333333;0.0;1.0;6.0;2.333333333333333;0.0;1.0;6.0;1.9663841605003505;0.0;2.0;3.544949458972112;0.0;0.0;2.0;1.0;6.0;6.0;2.0;1.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;3.0;0.8164965809277259;3.75;25.0;3.5;10.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;6.0;0.0;0.0;0.0;0.0;31.5;0.0;0.0;2.5;0.5477225575051661;0.0;6.0;0.0;1.0;0.8333333333333334;6.306081720582652;0.0;0.0;6.0;0.0;0.8164965809277259;0.6666666666666666;0.5;6.0;0.5477225575051661;0.0;4.415880433163924;1.0;0.0;0.0;0.0;0.0;1.0
7.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;14.0;1.0;5.0;1.0;5.0;0.0;1.0;1.0;7.0;0.0;5.0;2.0;7.6;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;8.0;False;1.224744871391589;0.0;0.0;0.0;1.0;13.0;1.2;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;8.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;7.6;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;8.0;5.0;5.0;0.0;0.0;5.0;0.0;6.0;5.0;False;0.0;1.0;0.0;0.0;5.0;5.0;14.0;0.0;0.0;8.0;5.0;5.0;5.0;13.4;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;6.0;0.0;1.0;5.0;0.0;0.0;7.0;5.0;0.0;0.0;5.0;0.5477225575051662;0.0;0.0;1.0;1.0;5.0;5.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;7.0;0.0;0.0;12.0;8.0;8.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;6.0;1.0;0.8944271909999159;0.0;0.0;5.0;0.0;0.0;0.0;1.0;5.0;0.4472135954999581;1.0;0.5477225575051662;1.0;1.0;0.0;0.0;0.0;0.0
1.0;1.0;0.0;5.0;1.0;0.0;2.0;0.7071067811865476;0.0;2.0;0.0;0.8944271909999157;3.0;0.0;31.0;4.0;2.0;1.0;5.0;0.8;1.0;1.0;4.0;0.0;1.0;1.0;10.0;0.0;0.0;1.0;2.0;0.0;5.0;1.0;0.0;6.0;False;2.4899799195977463;1.0;0.0;0.0;1.0;5.0;0.4;2.1213203435596424;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;5.0;0.2;0.4472135954999581;1.0;5.0;0.0;0.0;0.0;0.0;0.0;7.6;0.0;0.0;5.0;0.0;1.0;0.0;0.0;5.0;5.0;17.0;5.0;5.0;1.0;0.0;5.0;2.4083189157584592;3.0;0.0;False;1.0;0.0;3.9623225512317903;0.0;0.0;5.0;10.0;0.0;2.0;18.0;5.0;3.2;5.0;13.2;5.0;1.0;0.6;0.0;0.0;3.0;0.0;3.0;8.0;2.2;0.0;9.0;5.0;0.6;0.0;2.0;5.0;1.3416407864998738;0.0;10.0;8.502940667792526;0.0;0.0;3.0;1.0;5.0;5.0;3.0;2.6;6.0;6.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;3.0;1.0;0.0;4.0;8.0;22.0;0.0;3.5777087639996634;2.0;0.4472135954999581;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;16.0;0.0;0.0;4.0;0.8366600265340756;0.0;5.0;0.0;2.0;2.6;11.031772296417286;0.0;0.2;5.0;0.0;0.0;0.0;3.0;5.0;0.5477225575051662;1.0;7.106335201775948;1.0;0.0;0.0;0.0;0.0;0.0
3.0;2.0;0.0;4.0;0.5;0.0;3.75;0.5773502691896257;0.0;2.0;0.0;1.0;5.25;0.0;36.0;3.5;2.5;2.75;4.0;1.75;2.0;3.0;15.25;0.0;2.0;2.0;33.25;0.0;0.0;1.0;3.0;1.0;4.0;1.25;0.0;6.0;False;2.8867513459481287;2.25;1.0;1.0;2.0;9.75;0.75;2.8722813232690143;1.5;2.5;0.5;2.0;0.0;1.0;0.0;4.0;7.5;0.5;0.5773502691896257;1.0;4.0;1.5;1.0;0.0;0.5;0.0;9.0;0.5;0.0;4.0;0.0;1.0;0.0;0.0;4.0;4.0;44.0;4.0;4.0;1.0;0.0;4.0;1.914854215512676;6.0;2.0;False;1.5;0.5;4.856267428111155;0.5;1.0;4.0;15.5;0.0;2.0;71.0;4.0;4.75;4.0;18.25;4.0;1.0;0.5;0.0;0.0;6.0;1.0;7.0;26.0;3.5;0.0;9.0;4.0;2.75;1.0;6.0;4.0;2.5;0.0;12.0;6.3770421565696624;0.0;0.0;4.0;1.0;4.0;4.0;3.75;3.0;8.0;5.0;0.0;1.5;0.0;0.5;0.0;4.0;0.0;10.0;2.217355782608345;3.75;6.0;10.5;18.0;1.0;4.0;3.0;0.5773502691896257;2.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;4.25;0.957427107756338;0.0;4.0;0.0;3.5;2.5;13.175102782647784;0.0;0.5;4.0;0.0;0.5773502691896257;0.5;2.5;4.0;0.957427107756338;1.0;27.28094573140748;1.0;0.0;0.0;0.0;2.0;1.0
1.0;1.0;0.0;2.0;1.5;0.0;1.5;0.0;0.0;1.0;0.0;1.4142135623730951;2.75;0.0;11.0;0.75;2.5;1.25;2.0;0.5;1.0;7.0;4.75;0.5;2.25;0.0;6.5;0.0;0.0;1.0;1.5;0.0;2.0;0.0;0.0;6.0;False;4.242640687119285;0.75;0.0;0.0;0.0;7.25;0.0;0.7071067811865476;1.0;0.5;0.5;0.25;0.25;0.0;0.0;2.0;3.5;0.0;0.7071067811865476;3.0;2.0;0.25;1.0;0.0;0.0;0.0;3.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.0;8.25;2.0;2.0;1.0;0.0;2.0;0.7071067811865476;4.5;2.0;False;0.5;0.0;0.7071067811865476;0.0;1.5;2.0;8.5;0.0;2.0;10.0;2.0;2.5;2.0;8.5;2.0;1.0;1.0;0.0;0.0;1.0;0.25;2.0;6.5;3.0;0.0;9.0;2.0;0.5;0.0;2.25;2.0;0.7071067811865476;1.0;3.0;3.5355339059327378;0.0;0.0;1.75;1.0;2.0;2.0;0.5;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;0.7071067811865476;0.75;6.0;4.75;6.0;0.0;5.656854249492381;1.0;0.0;0.5;0.75;0.0;2.0;0.0;0.0;0.0;0.0;9.75;0.0;0.0;0.75;0.7071067811865476;0.0;2.0;0.0;3.0;0.5;3.5355339059327378;0.0;0.5;2.0;0.0;0.0;0.0;0.5;2.0;0.0;0.25;4.949747468305833;5.0;0.0;0.0;0.0;0.0;0.0
1.0;1.25;0.0;4.0;0.5;0.0;2.0;0.8164965809277259;0.0;2.0;0.0;1.0;3.75;0.0;21.0;3.5;2.0;1.0;4.0;0.75;1.0;3.0;3.75;0.0;1.5;1.0;9.0;0.0;0.0;0.75;2.0;0.0;4.0;0.25;0.0;6.0;False;2.8284271247461903;1.25;0.0;0.0;1.0;8.5;0.25;1.914854215512676;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;4.0;0.25;0.5;1.0;4.0;0.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;4.0;0.0;1.0;0.0;0.0;4.0;4.0;13.25;4.0;4.0;1.0;0.0;4.0;2.217355782608345;3.0;0.0;False;0.5;0.0;3.947573094109004;0.0;0.0;4.0;12.0;0.0;2.0;17.0;4.0;3.25;4.0;12.25;4.0;1.0;0.5;0.0;0.0;3.0;0.0;3.0;8.0;2.0;0.0;9.0;4.0;0.75;0.25;1.75;4.0;1.5;0.0;9.0;7.32575365861197;0.0;0.0;3.0;1.0;4.0;4.0;2.5;3.0;5.0;5.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;3.0;1.1547005383792517;0.75;4.0;8.75;17.0;0.0;4.0;2.0;0.5;2.0;0.25;0.0;4.0;0.0;0.0;0.0;0.0;15.75;0.0;0.0;3.5;0.957427107756338;0.0;4.0;0.0;1.0;2.25;7.135591542869215;0.0;0.25;4.0;0.0;0.0;0.0;2.0;4.0;0.5;0.75;6.683312551921141;1.0;0.0;0.0;0.0;0.0;0.0
2.0;1.5;0.0;3.0;1.0;0.0;1.6666666666666667;0.5773502691896257;0.0;2.0;0.0;1.1547005383792517;5.5;0.0;18.0;3.0;2.0;1.0;3.0;0.3333333333333333;1.0;5.0;3.5;0.0;1.5;2.0;9.666666666666666;0.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;5.0;False;2.8867513459481287;0.5;0.0;0.5773502691896258;0.0;5.0;0.6666666666666666;2.6457513110645907;1.0;1.0;0.0;0.5;0.0;0.0;0.0;3.0;2.0;0.0;0.5773502691896258;1.0;3.0;0.5;1.0;0.0;0.5;0.0;6.666666666666668;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;3.0;13.0;3.0;3.0;1.0;0.0;3.0;2.6457513110645907;2.5;1.0;False;0.0;0.0;4.358898943540674;0.3333333333333333;0.0;3.0;8.0;0.0;2.0;22.0;3.0;4.0;3.0;9.333333333333334;3.0;1.0;0.6666666666666666;0.0;0.0;3.0;0.0;3.0;4.0;1.6666666666666667;0.0;9.0;3.0;1.3333333333333333;0.0;2.0;3.0;1.5275252316519468;0.0;9.0;8.082903768654761;0.0;0.0;2.0;1.0;3.0;3.0;2.0;3.6666666666666665;5.0;5.0;0.0;1.3333333333333333;0.0;0.0;0.0;3.0;0.0;3.0;1.1547005383792517;2.0;2.0;9.0;16.0;0.0;4.618802153517007;1.0;0.0;1.0;0.5;0.0;3.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;3.0;0.5773502691896258;0.0;3.0;0.0;0.0;2.0;8.082903768654761;0.0;0.3333333333333333;3.0;0.0;0.0;0.0;1.0;3.0;1.1547005383792517;0.5;10.692676621563626;1.0;0.0;0.0;0.0;1.0;0.0
