PMi;Ait;Average Complexity*;blame_merge_priorityMajor_min;Ao;blamemerge_priorityMajor_max;Ai;Av;issues_priorityMinor_min;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_std;NumberOfMathOperations_25%;Ad;PMR;Average Statements per Method;SIX;Maximum Depth_25%;NumberOfMathOperations_mean;blame_merge_priorityMinor_std;NumberOfModifiers_25%;NumberOfMathOperations_max;issues_priorityMajor_min;Average Block Depth;Maximum Depth_max;blamemerge_priorityMinor_count;NumberOfModifiers_std;Ma;blamemerge_priorityMajor_min;NMIR;NumberOfMethods_Mood;NumberOfMathOperations_75%;blame_merge_priorityMajor_std;issues_priorityMinor_count;NumberOfModifiers_75%;Maximum Depth_75%;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;Bugged;blamemerge_priorityMajor_std;NumberOfModifiers_min;issues_priorityMajor_std;Mi;blamemerge_priorityMinor_std;Mo;issues_priorityMinor_mean;NMI;NumberOfMathOperations_std;NumberOfModifiers_max;NMA;NumberOfModifiers_50%;Mit;blame_merge_priorityMajor_max;blamemerge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_50%;blamemerge_priorityMinor_max;blame_merge_priorityMinor_min;NF;Maximum Depth_std;Maximum Depth_mean;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_max;NOPa;issues_priorityMinor_std;NumberOfModifiers_mean;Maximum Block Depth;blame_merge_priorityMajor_mean;Maximum Complexity*;MaxNumberOfNestedBlocks_50%;issues_priorityMajor_max;blamemerge_priorityMinor_min;issues_priorityMajor_mean;blamemerge_priorityMajor_mean;MaxNumberOfNestedBlocks_min;Md;blame_merge_priorityMinor_max;issues_priorityMajor_count;HMd;NumberOfModifiers_count;Maximum Depth_count;issues_priorityMinor_max;Maximum Depth_50%;NM;PMd;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_count;Maximum Depth_min;blamemerge_priorityMinor_mean;HMi;blame_merge_priorityMajor_count;NumberOfMathOperations_min
0.0;0.0;1.27;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4879500364742666;0.0;2.0;0.727272727;1.73;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.17;3.0;37179.0;1.4638501094227998;11.0;0.0;0.0;7.0;0.0;0.0;5907.0;2.5;2.75;0.5;0.0;False;0.2520641794946609;1.0;0.35475438568331785;0.0;0.04486928340534983;0.0;0.027932960893854747;0.0;0.0;4.0;11.0;1.0;0.0;0.0;37179.0;0.2857142857142857;0.0;1.0;0.0;2.0;0.5163977794943222;2.333333333333333;7.0;1.0;0.0;0.16479474526965973;1.8571428571428568;3.0;0.0;3.0;0.0;1.0;0.0;0.8523785339427797;0.9318163479383524;0.0;11.0;0.0;5907.0;3.0;7.0;6.0;1.0;2.0;7.0;8.0;0.0;7.0;2.0;0.002017267812474784;0.0;0.0;0.0
0.0;0.0;1.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.25;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.3;3.0;26935.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;4224.0;1.0;2.5;0.0;0.0;False;0.28808456214065165;1.0;0.3208343601806869;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;26935.0;0.0;0.0;0.0;0.0;2.0;0.5773502691896258;2.333333333333333;3.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;1.0;0.0;0.8835227272727273;0.9086690180063116;0.0;4.0;0.0;4224.0;0.0;3.0;3.0;0.0;2.0;3.0;4.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;2.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.5;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.79;4.0;26092.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;4224.0;1.0;4.0;0.0;0.0;False;0.3167676382168841;1.0;0.3208343601806869;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;26092.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;1.0;0.0;0.8835227272727273;0.8868618733711482;0.0;2.0;0.0;4224.0;0.0;1.0;1.0;0.0;4.0;1.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0
0.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;8.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.27;0.0;32673.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;4224.0;2.0;0.0;0.0;0.0;False;0.2379220708894476;2.0;0.3208343601806869;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;32673.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;5.0;0.0;7.0;0.0;1.0;0.0;0.8835227272727273;0.9397667799100174;0.0;2.0;0.0;4224.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.7071067811865476;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.92;0.0;2856.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;501.0;1.0;0.0;0.75;0.0;False;0.0;1.0;0.0;0.0;0.34564715666248164;0.0;0.017964071856287425;0.0;0.0;1.0;2.0;1.0;0.0;0.0;2856.0;0.5;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.13295355093635833;1.0;3.0;0.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;2.0;0.0;501.0;0.0;2.0;0.0;1.0;0.0;2.0;2.0;0.25;2.0;0.0;0.13865546218487396;0.0;0.0;0.0
0.0;0.0;7.8;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;0.8;9.6;0.0;2.0;1.25;0.0;1.0;5.0;0.0;2.51;2.0;42472.0;4.5;5.0;0.0;0.0;4.0;1.25;0.0;4265.0;3.25;2.0;1.0;0.0;False;0.2985476426626773;1.0;0.31346640346583554;0.0;0.13231115608373026;0.0;0.04384525205158265;0.0;2.5;10.0;5.0;1.0;0.0;0.0;42472.0;1.0;0.0;1.0;0.0;4.0;0.0;2.0;4.0;4.0;0.0;0.20477469994120795;3.25;6.0;0.0;35.0;0.0;1.0;0.0;0.8895662368112544;0.9010877754756076;0.0;5.0;0.0;4265.0;1.0;4.0;3.0;1.0;2.0;4.0;4.0;0.0;4.0;2.0;0.017823507251836502;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10235.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3732.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10235.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;3732.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.25;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;3.25;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.52;4.0;27078.0;8.0;4.0;0.0;0.0;4.0;0.0;0.0;4958.0;5.0;3.0;0.5;0.0;False;0.28739907948690263;1.0;0.365464115433516;0.0;0.0;0.0;0.002218636546994756;0.0;0.0;17.0;5.0;1.0;0.0;0.0;27078.0;0.5;0.0;0.0;0.0;2.0;1.1547005383792517;2.6666666666666665;4.0;2.0;0.0;0.04705486991082435;5.0;4.0;0.0;6.0;0.0;1.0;0.0;0.8412666397741024;0.9091513405716818;0.0;4.0;0.0;4958.0;0.0;4.0;3.0;1.0;2.0;4.0;4.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.75;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.07;2.0;535.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;534.0;1.0;2.0;0.0;0.0;False;0.2721255123009011;1.0;0.2694467586511725;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;535.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.07865168539325842;0.08037383177570094;0.0;4.0;0.0;534.0;1.0;3.0;3.0;0.0;2.0;3.0;3.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.57;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0327955589886446;0.0;1.0;0.857142857;3.71;0.0;2.0;0.3333333333333333;0.0;1.0;1.0;0.0;1.95;2.0;6133.0;4.1311822359545785;7.0;0.0;0.0;7.0;0.75;0.0;1479.0;7.0;2.0;1.5;0.0;False;0.15296408324000255;1.0;0.2731360643783981;0.0;0.3567885770507156;0.0;0.17917511832319136;0.0;0.5163977794943223;9.0;8.0;1.0;0.0;0.0;6133.0;0.6666666666666666;0.0;1.0;0.0;1.0;0.0;2.0;6.0;2.0;0.0;0.3836285994688296;3.6666666666666665;4.0;0.0;3.0;0.0;1.0;0.0;0.08113590263691682;0.0239686939507582;0.0;7.0;0.0;1479.0;1.0;6.0;3.0;1.0;2.0;7.0;6.0;0.0;6.0;2.0;0.1496820479373879;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13762.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4096.0;0.0;0.0;0.0;0.0;False;0.17042114022565444;0.0;0.2845866886088197;0.0;0.1371737151904096;0.0;0.036376953125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;13762.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1872491135391965;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9111328125;0.9700624909170179;0.0;0.0;0.0;4096.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.01918325824734777;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;13003.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3788.0;0.0;0.0;0.0;0.0;False;0.06127356149966901;0.0;0.04295361507844292;0.0;0.06127356149966901;0.0;0.0018479408658922914;0.0;0.0;0.0;2.0;0.0;0.0;0.0;13003.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.04295361507844292;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.9981520591341078;0.9962316388525724;0.0;2.0;0.0;3788.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0037683611474275173;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.8;0.0;13003.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3788.0;1.0;0.0;0.0;0.0;False;0.06127356149966901;1.0;0.04295361507844292;0.0;0.06127356149966901;0.0;0.0018479408658922914;0.0;0.0;1.0;2.0;1.0;0.0;0.0;13003.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.04295361507844292;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.9981520591341078;0.9962316388525724;0.0;2.0;0.0;3788.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0037683611474275173;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;19077.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;4508.0;1.0;2.0;0.0;0.0;False;0.2865696450941144;1.0;0.37754258532409946;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;0.0;0.0;19077.0;0.0;0.0;0.0;0.0;2.0;1.1547005383792517;1.3333333333333333;3.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8278615794143744;0.9097342349426012;0.0;4.0;0.0;4508.0;0.0;3.0;3.0;0.0;2.0;3.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.33;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;1.0;1.0;2.33;0.0;0.75;0.0;0.0;1.0;0.0;0.0;1.25;3.0;19970.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;4663.0;1.0;2.25;0.75;0.0;False;0.35493207275706096;1.0;0.30724427834502765;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;19970.0;0.5;0.0;0.0;0.0;1.0;2.1213203435596424;1.5;2.0;1.0;0.0;0.0;1.0;3.0;0.0;2.0;0.5;1.0;0.0;0.8944885266995496;0.8521782674011017;0.0;3.0;0.0;4663.0;0.0;2.0;2.0;0.0;1.5;2.0;3.0;0.25;2.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.666666667;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.92;2.0;20254.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;4530.0;1.0;2.0;0.0;0.0;False;0.26694570694789577;1.0;0.3809973911294575;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;20254.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8238410596026491;0.9227806852967316;0.0;3.0;0.0;4530.0;1.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;3.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8164965809277259;0.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.8;0.0;39209.0;0.0;5.0;1.0;0.0;4.0;0.0;0.0;3781.0;1.0;0.0;1.25;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0;0.0;39209.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;2.0;0.0;0.0;1.0;4.0;0.0;4.0;1.0;1.0;0.0;1.0;1.0;0.0;5.0;0.0;3781.0;0.0;4.0;0.0;0.0;0.0;4.0;5.0;0.75;4.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29516.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3947.0;0.0;0.0;0.0;0.0;False;0.18403470339416325;0.0;0.2269749577029995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;29516.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.9455282493032684;0.9649003930071826;0.0;0.0;0.0;3947.0;0.0;7.0;0.0;0.0;0.0;8.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;481.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;361.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;481.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;361.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.15;0.0;141.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.15;0.0;18363.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4232.0;0.0;0.0;0.0;0.0;False;0.2252050537729871;0.0;0.3205708363855703;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18363.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.8837429111531191;0.9464139846430322;0.0;0.0;0.0;4232.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.35;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7367883976130073;0.0;4.0;0.588235294;3.94;0.0;2.0;0.6;0.0;1.0;3.0;0.0;2.02;3.0;85468.0;0.5163977794943222;17.0;0.0;0.0;15.0;1.0;0.0;4054.0;2.0;3.0;1.0;0.0;False;0.018097085360181137;1.0;0.2704385379229238;0.0;0.0;0.0;0.009373458312777505;0.0;0.9856107606091622;2.0;17.0;1.0;0.0;0.0;85468.0;0.6;0.0;0.0;0.0;4.0;0.5345224838248488;2.4285714285714284;15.0;2.0;0.0;0.0963736874611874;1.4666666666666666;4.0;0.0;9.0;0.0;1.0;0.0;0.9205722742969906;0.9996723920063648;0.0;17.0;0.0;4054.0;7.0;15.0;7.0;1.0;2.0;15.0;10.0;0.0;15.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4879500364742666;0.0;3.0;0.75;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.35;3.0;4571.0;12.10863525006215;8.0;0.0;0.0;7.0;0.0;0.0;33.0;1.5;3.0;0.5;0.0;False;0.16870711658839296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.0;8.0;1.0;0.0;0.0;4571.0;0.2857142857142857;0.0;0.0;0.0;3.0;0.5773502691896257;2.5;7.0;1.0;0.0;0.0;5.571428571428571;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.02931524830452855;0.0;8.0;0.0;33.0;2.0;7.0;4.0;0.0;2.5;7.0;6.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.93;2.0;209.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;114.0;1.0;2.0;0.0;0.0;False;0.20348455090889345;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;209.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.9569377990430622;0.0;2.0;0.0;114.0;0.0;1.0;1.0;0.0;2.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32768.0;0.0;0.0;0.0;0.0;23252.0;37837.22724161132;2.0;0.0;0.0;0.0;0.0;0.0;4356.0;65536.0;0.0;0.0;0.0;False;0.3809983412682941;0.0;0.3461098273679851;0.0;0.04195540125067752;0.0;0.002525252525252525;0.0;0.0;65536.0;3.0;65536.0;0.0;0.0;23252.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.050194163126715485;43690.66666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.8608815426997245;0.8238001032169275;0.0;2.0;0.0;4356.0;2.0;3.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0017632891794254258;0.0;0.0;0.0
0.0;0.0;2.18;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8366600265340756;0.0;0.0;1.0;2.82;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;55218.0;4.381780460041329;3.0;0.0;0.0;3.0;0.0;0.0;4816.0;9.0;0.0;0.75;0.0;False;0.4285732340627923;1.0;0.4176803785238459;0.0;0.03402528366475348;0.0;0.019310631229235882;0.0;0.0;9.0;3.0;5.0;0.0;0.0;55218.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;6.0;2.0;0.0;0.13762871728129455;5.0;5.0;0.0;4.0;0.0;1.0;0.0;0.7749169435215947;0.757542830236517;0.0;3.0;0.0;4816.0;0.0;6.0;0.0;1.0;0.0;3.0;3.0;0.0;6.0;0.0;0.0011590423412655294;0.0;0.0;0.0
0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.5;0.0;5.0;0.0;0.0;1.0;0.0;0.0;2.25;5.0;25155.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;4224.0;1.0;5.0;0.0;0.0;False;0.29704138280032416;1.0;0.3208343601806869;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;25155.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;7.0;0.0;1.0;0.0;0.8835227272727273;0.902206320810972;0.0;2.0;0.0;4224.0;0.0;1.0;1.0;0.0;5.0;1.0;2.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0
0.0;0.0;2.2;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5773502691896258;0.0;4.0;1.0;3.4;0.0;2.5;0.0;0.0;1.0;0.0;0.0;1.44;3.0;23478.0;0.0;5.0;0.0;0.0;3.0;0.0;0.0;4698.0;1.0;3.0;1.0;0.0;False;0.3430215112039137;1.0;0.371379450230444;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;0.0;0.0;23478.0;0.6666666666666666;0.0;0.0;0.0;4.0;0.5773502691896258;2.6666666666666665;3.0;1.0;0.0;0.0;1.0;3.0;0.0;4.0;1.0;1.0;0.0;0.8348233290762026;0.8637873754152824;0.0;5.0;0.0;4698.0;0.0;3.0;3.0;0.0;3.0;3.0;5.0;0.5;3.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14287.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4224.0;0.0;0.0;0.0;0.0;False;0.1823549507802184;0.0;0.3208343601806869;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14287.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.8835227272727273;0.9655630993210612;0.0;0.0;0.0;4224.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.25;0.0;2.0;0.3333333333333333;0.0;1.0;1.0;1.0;1.07;2.0;19135.0;0.0;4.0;1.0;0.0;3.0;0.5;0.0;3732.0;1.0;2.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896258;1.0;4.0;1.0;0.0;0.0;19135.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;4.0;0.0;3732.0;0.0;3.0;3.0;0.0;2.0;3.0;4.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;1.27;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.3779644730092273;0.0;4.0;1.0;3.0;0.0;2.0;0.5714285714285714;0.0;1.0;3.0;0.0;1.54;2.0;45849.0;0.0;11.0;0.0;0.0;7.0;0.5;0.0;4317.0;1.0;2.0;0.0;0.0;False;0.1913425571750414;1.0;0.3298025362940273;0.0;0.07566374122574276;0.0;0.034514709288858005;0.0;1.1338934190276821;1.0;11.0;1.0;0.0;0.0;45849.0;0.14285714285714285;0.0;1.0;0.0;4.0;0.0;2.0;7.0;1.0;0.0;0.18256824762474244;1.0;3.0;0.0;3.0;0.0;1.0;0.0;0.8758397034977994;0.9619402822308012;0.0;11.0;0.0;4317.0;0.0;7.0;4.0;1.0;2.0;7.0;11.0;0.0;7.0;2.0;0.005758031800039259;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5064.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;524.0;0.0;0.0;0.0;0.0;False;0.1662313704172364;0.0;0.23968510861944475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;5064.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.06106870229007633;0.02843601895734597;0.0;0.0;0.0;524.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0
