VG;NPathComplexity;BooleanExpressionComplexity;NestedIfElseDepth;IOVars;NumberOfProtectedMethod;ExecutableStatementCount;ThrowsCount;NCSSForThisFile;NCSSForThisMethod;AnonymousInnerClassLength;CyclomaticComplexity;NCOMP;NumberOfModifiers;Fout;NCSSForThisClass;ClassDataAbstractionCoupling;NestedForDepth;WMC_CK;Si;Ci;NVAR;FileLength;Di;NBD;ClassFanOutComplexity;NumberOfMathOperations;NOP;MCLC;Maximum Depth;NestedTryDepth;NumberOfMethods_Checkstyle;NumberOfPrivateMethod;MaxNumberOfNestedBlocks;NumberOfPackageMethod;NumberOfPublicMethods_Checkstyle;BuggedMethods;Fin;MethodLength
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
3.0;3.0;0.0;1.0;1.0;0.0;6.0;0.0;0.0;8.0;0.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;5.0;14.0
3.0;3.0;0.0;0.0;1.0;0.0;5.0;0.0;58.0;7.0;0.0;3.0;4.0;0.0;1.0;49.0;1.0;0.0;1.0;1.0;1.5;1.0;183.0;0.5;2.0;8.0;0.0;0.0;5.0;0.0;0.0;8.0;1.0;0.0;0.0;7.0;False;0.0;15.0
7.0;20.0;1.0;0.0;2.0;0.0;10.0;0.0;0.0;15.0;0.0;7.0;8.0;1.0;2.0;0.0;0.0;0.0;7.0;4.0;4.666666667;3.0;0.0;0.666666667;3.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;28.0
2.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;6.0
1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.5;0.0;0.0;0.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;5.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.5;0.0;0.0;0.5;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
3.0;3.0;0.0;0.0;1.0;0.0;3.0;0.0;36.0;5.0;0.0;3.0;2.0;1.0;1.0;28.0;3.0;0.0;1.0;1.0;1.5;1.0;130.0;0.5;2.0;6.0;0.0;0.0;3.0;3.0;0.0;4.0;1.0;0.0;0.0;3.0;False;0.0;9.0
6.0;6.0;3.0;1.0;1.0;0.0;5.0;0.0;0.0;7.0;0.0;6.0;11.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;12.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0;18.0
2.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.5;0.0;0.0;0.5;2.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;8.0
3.0;3.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;9.0;0.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;False;0.0;18.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;92.0;12.0;0.0;1.0;0.0;1.0;0.0;78.0;6.0;0.0;1.0;0.0;1.0;0.0;229.0;1.0;1.0;10.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;4.0;False;0.0;16.0
2.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;11.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;1.0;17.0
4.0;6.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;11.0;0.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;16.0
0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;7.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;4.0
7.0;7.0;2.0;0.0;1.0;0.0;4.0;0.0;0.0;7.0;0.0;7.0;8.0;1.0;2.0;0.0;0.0;0.0;7.0;4.0;4.333333333;3.0;0.0;0.333333333;3.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;11.0
5.0;9.0;1.0;0.0;1.0;0.0;5.0;0.0;0.0;7.0;0.0;5.0;4.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;12.0
0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;7.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;2.0;0.0;0.0;1.0;0.0;6.0;0.0;142.0;7.0;0.0;2.0;0.0;1.0;0.0;125.0;1.0;0.0;2.0;0.0;1.0;0.0;411.0;1.0;1.0;12.0;0.0;1.0;0.0;0.0;0.0;14.0;6.0;1.0;0.0;8.0;False;0.0;13.0
3.0;4.0;0.0;1.0;0.0;0.0;7.0;0.0;0.0;8.0;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;False;0.0;16.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0;3.0
2.0;2.0;0.0;3.0;2.0;0.0;3.0;0.0;0.0;5.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;4.0
2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.0;3.0
7.0;60.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;19.0;0.0;8.0;6.0;2.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;4.0;0.0;1.0;3.0;0.0;0.0;1.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;4.0;44.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.5;1.0;0.0;0.5;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;7.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
10.0;42.0;4.0;1.0;1.0;0.0;22.0;0.0;0.0;25.0;0.0;10.0;7.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;1.0;8.0;0.0;1.0;4.0;0.0;0.0;1.0;15.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;0.0;48.0
2.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;11.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;17.0
3.0;3.0;0.0;1.0;1.0;0.0;8.0;0.0;0.0;9.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;2.0;14.0
6.0;6.0;1.0;2.0;1.0;0.0;11.0;0.0;0.0;13.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;5.0;0.0;1.0;4.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;0.0;22.0
0.0;13.0;1.0;2.0;0.0;0.0;7.0;0.0;0.0;8.0;0.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;False;0.0;20.0
0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;7.0
0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;30.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;6.0
0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;7.0
0.0;5.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;6.0;20.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;0.0;12.0
0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
0.0;3.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;6.0;85.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;11.0
9.0;50.0;1.0;1.0;0.0;0.0;31.0;0.0;0.0;37.0;0.0;9.0;11.0;0.0;2.0;0.0;0.0;0.0;8.0;4.0;4.0;5.0;0.0;0.0;4.0;0.0;3.0;0.0;16.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;False;2.0;88.0
2.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.5;2.0;0.0;0.5;2.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;6.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.5;0.0;0.0;0.5;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;5.0
0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;6.0
0.0;4.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;9.0;41.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;19.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;1.0;1.0;0.0;2.0;1.0;12.0;0.0;45.0;13.0;0.0;1.0;0.0;4.0;0.0;37.0;4.0;0.0;1.0;0.0;2.0;0.0;162.0;2.0;1.0;8.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;5.0;False;0.0;22.0
3.0;3.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;9.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;False;0.0;17.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;2.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;67.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;False;0.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;2.0;0.0;1.0;0.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;67.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;2.0;False;0.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
2.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;29.0;6.0;0.0;2.0;1.0;1.0;0.0;23.0;0.0;0.0;2.0;0.0;0.0;1.0;98.0;0.0;2.0;2.0;0.0;0.0;2.0;3.0;0.0;3.0;0.0;1.0;0.0;3.0;False;0.0;11.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;7.0
1.0;0.0;0.0;0.0;1.0;0.0;14.0;0.0;0.0;15.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;19.0
2.0;2.0;0.0;0.0;1.0;0.0;22.0;0.0;0.0;23.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;44.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;65.0;2.0;0.0;1.0;0.0;9.0;0.0;48.0;0.0;0.0;1.0;0.0;1.0;0.0;157.0;1.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;4.0;2.0;0.0;0.0;2.0;False;0.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;15.0;0.0;0.0;16.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;28.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;64.0;2.0;0.0;1.0;0.0;9.0;0.0;46.0;3.0;0.0;1.0;0.0;1.0;0.0;197.0;1.0;1.0;11.0;0.0;0.0;0.0;2.0;0.0;7.0;0.0;0.0;0.0;7.0;False;0.0;3.0
2.0;2.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;6.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;10.0
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;4.0
2.0;2.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;6.0
1.0;0.0;0.0;0.0;1.0;0.0;20.0;0.0;0.0;21.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;39.0
2.0;2.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;12.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;16.0
1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;3.0
