Returns_min;RFC_max;NumberOfMathOperations_std;WMC_CK_min;NumberOfAnonymousClasses_std;NumberOfUniqueWords_min;NumberOfModifiers_min;MaxNumberOfNestedBlocks_50%;NumberOfLogStatements_count;LOCMethod_CK_50%;NumberOfParenthesizedExps_50%;CBO_std;NumberOfUniqueWords_50%;NumberOfTryCatch_50%;NumberOfVariables_std;NumberOfComparisons_75%;RFC_mean;RFC_50%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_75%;NumberOfParameters_CK_max;Returns_std;MaxNumberOfNestedBlocks_25%;Returns_count;NumberOfLogStatements_75%;NumberOfParenthesizedExps_min;NumberOfNumbers_std;NumberOfLambdas_max;NumberOfLogStatements_max;LOCMethod_CK_max;NumberOfComparisons_std;NumberOfModifiers_mean;NumberOfNumbers_25%;LOCMethod_CK_min;NumberOfMathOperations_max;IsConstructor_top;NumberOfAnonymousClasses_25%;NumberOfAssignments_max;NumberOfAssignments_25%;NumberOfVariables_50%;NumberOfNumbers_mean;NumberOfAnonymousClasses_max;CBO_50%;NumberOfAssignments_std;NumberOfLambdas_mean;NumberOfLambdas_50%;NumberOfStringLiterals_50%;Returns_max;NumberOfInnerClasses_min;NumberOfLoops_25%;NumberOfModifiers_50%;NumberOfNumbers_75%;NumberOfLoops_count;NumberOfMathOperations_25%;NumberOfComparisons_min;NumberOfTryCatch_count;WMC_CK_max;Returns_mean;NumberOfParameters_CK_mean;NumberOfComparisons_50%;NumberOfParameters_CK_75%;NumberOfLogStatements_min;IsConstructor_unique;NumberOfInnerClasses_count;NumberOfParameters_CK_min;NumberOfLambdas_std;NumberOfInnerClasses_50%;NumberOfStringLiterals_mean;NumberOfTryCatch_min;NumberOfComparisons_mean;NumberOfLambdas_count;NumberOfLogStatements_std;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfInnerClasses_max;CBO_count;NumberOfAssignments_75%;NumberOfLambdas_min;NumberOfUniqueWords_count;WMC_CK_25%;NumberOfLambdas_25%;LOCMethod_CK_count;NumberOfAnonymousClasses_count;NumberOfUniqueWords_mean;NumberOfTryCatch_75%;NumberOfTryCatch_25%;RFC_std;WMC_CK_50%;NumberOfLogStatements_mean;NumberOfMathOperations_min;CBO_25%;NumberOfTryCatch_std;NumberOfLoops_std;NumberOfAnonymousClasses_mean;NumberOfParenthesizedExps_std;RFC_min;NumberOfParameters_CK_std;NumberOfUniqueWords_75%;LOCMethod_CK_mean;IsConstructor_freq;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_75%;NumberOfLoops_min;NumberOfVariables_max;NumberOfStringLiterals_min;LOCMethod_CK_75%;NumberOfVariables_25%;RFC_count;NumberOfMathOperations_count;NumberOfModifiers_max;CBO_max;NumberOfStringLiterals_25%;RFC_25%;NumberOfUniqueWords_std;NumberOfNumbers_min;NumberOfInnerClasses_25%;NumberOfVariables_min;NumberOfAssignments_min;NumberOfAssignments_count;CBO_75%;NumberOfAssignments_mean;NumberOfModifiers_25%;NumberOfParameters_CK_50%;NumberOfParenthesizedExps_max;NumberOfLogStatements_50%;NumberOfStringLiterals_max;NumberOfUniqueWords_25%;WMC_CK_std;MaxNumberOfNestedBlocks_max;NumberOfMathOperations_mean;NumberOfLoops_mean;WMC_CK_75%;LOCMethod_CK_25%;NumberOfVariables_count;NumberOfComparisons_25%;NumberOfMathOperations_75%;NumberOfParenthesizedExps_mean;NumberOfModifiers_75%;NumberOfInnerClasses_std;NumberOfInnerClasses_mean;WMC_CK_count;NumberOfStringLiterals_std;Returns_50%;NumberOfComparisons_max;NumberOfAnonymousClasses_50%;NumberOfVariables_mean;NumberOfLambdas_75%;MaxNumberOfNestedBlocks_min;NumberOfStringLiterals_count;NumberOfTryCatch_max;MaxNumberOfNestedBlocks_count;NumberOfParameters_CK_25%;NumberOfLoops_max;NumberOfNumbers_count;Returns_25%;NumberOfModifiers_count;IsConstructor_count;NumberOfLoops_75%;NumberOfLoops_50%;NumberOfStringLiterals_75%;NumberOfMathOperations_50%;NumberOfUniqueWords_max;CBO_mean;NumberOfParameters_CK_count;NumberOfParenthesizedExps_count;NumberOfComparisons_count;Returns_75%;NumberOfAnonymousClasses_min;NumberOfNumbers_50%;Bugged;MaxNumberOfNestedBlocks_75%;NumberOfAssignments_50%;NumberOfModifiers_std;RFC_75%;NumberOfNumbers_max;NumberOfLogStatements_25%;CBO_min;NumberOfVariables_75%;NumberOfTryCatch_mean;LOCMethod_CK_std
0.0;13.0;0.9244162777371754;1.0;0.4670993664969138;9.0;1.0;1.0;11.0;24.0;0.0;1.7888543819998317;20.0;1.0;2.7502066038093145;0.5;6.2727272727272725;8.0;0.5;0.0;4.0;0.6741998624632421;1.0;11.0;0.0;0.0;2.5619594773603196;0.0;0.0;47.0;0.6741998624632421;4.0;0.0;9.0;3.0;False;0.0;9.0;2.0;4.0;2.8181818181818183;1.0;4.0;2.9356739972588612;0.0;0.0;3.0;2.0;0.0;0.0;1.0;4.0;11.0;0.0;0.0;11.0;6.0;0.3636363636363637;0.4545454545454545;0.0;0.0;0.0;1.0;11.0;0.0;0.0;0.0;9.272727272727273;0.0;0.3636363636363637;11.0;0.0;2.1818181818181817;0.0;0.0;11.0;7.0;0.0;11.0;1.0;0.0;11.0;11.0;19.181818181818183;1.0;0.0;4.429241675296328;2.0;0.0;0.0;2.5;0.6466697906828632;0.6875516509523286;0.2727272727272727;0.0;0.0;1.2135597524338355;23.5;25.09090909090909;11.0;1.3636363636363635;0.8090398349558906;0.0;0.0;9.0;0.0;33.5;2.0;11.0;11.0;33.0;6.0;1.0;3.0;7.897065047448727;0.0;0.0;0.0;1.0;11.0;5.5;4.727272727272728;1.0;0.0;0.0;0.0;48.0;12.5;1.6011359603844904;3.0;0.3636363636363637;0.4545454545454545;2.5;15.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;14.78574251832426;0.0;2.0;0.0;3.8181818181818175;0.0;0.0;11.0;2.0;11.0;0.0;2.0;11.0;0.0;11.0;11.0;1.0;0.0;9.0;0.0;32.0;4.0;11.0;11.0;11.0;0.5;0.0;4.0;False;2.0;5.0;9.622889378975527;9.5;7.0;0.0;1.0;5.5;0.7272727272727273;12.597257998902345
0.0;15.0;5.033222956847167;1.0;0.0;15.0;0.0;1.0;3.0;40.0;0.0;3.055050463303893;17.0;0.0;3.2145502536643185;0.5;11.666666666666664;14.0;0.0;0.0;1.0;0.5773502691896258;0.5;3.0;0.0;0.0;12.662279942148386;0.0;0.0;68.0;0.5773502691896258;0.6666666666666666;7.5;37.0;10.0;False;0.0;31.0;10.0;11.0;14.333333333333336;0.0;5.0;12.767145334803706;0.0;0.0;10.0;1.0;0.0;1.0;1.0;20.0;3.0;3.0;0.0;3.0;8.0;0.3333333333333333;0.3333333333333333;0.0;0.5;0.0;1.0;3.0;0.0;0.0;0.0;11.0;0.0;0.3333333333333333;3.0;0.0;5.0;0.0;0.0;3.0;22.5;0.0;3.0;3.5;0.0;3.0;3.0;19.0;0.0;0.0;4.932882862316248;6.0;0.0;0.0;3.0;0.0;2.516611478423584;0.0;2.8867513459481287;6.0;0.5773502691896258;21.0;48.33333333333334;3.0;1.6666666666666667;2.0816659994661326;2.5;0.0;12.0;1.0;54.0;8.5;3.0;3.0;1.0;7.0;5.5;10.0;5.291502622129181;3.0;0.0;6.0;6.0;3.0;6.0;17.0;0.5;0.0;5.0;0.0;22.0;16.0;3.6055512754639887;4.0;5.333333333333333;2.333333333333333;7.0;38.5;3.0;0.0;8.0;1.6666666666666667;1.0;0.0;0.0;3.0;10.535653752852738;0.0;1.0;0.0;9.666666666666666;0.0;0.0;3.0;0.0;3.0;0.0;5.0;3.0;0.0;3.0;3.0;3.5;2.0;16.0;6.0;25.0;4.333333333333333;3.0;3.0;3.0;0.5;0.0;12.0;False;2.5;14.0;0.5773502691896258;14.5;28.0;0.0;1.0;11.5;0.0;17.09775813764288
0.0;0.0;0.0;1.0;0.0;8.0;1.0;0.0;2.0;3.0;0.0;0.0;8.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;3.0;0.0;False;0.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;2.5;0.0;2.75;0.0;1.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;2.0;2.0;8.5;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;8.75;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;2.0;1.0;2.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;1.0;2.0;2.0;1.0;1.0;2.5;0.0;0.0;0.0;8.25;0.0;0.0;0.0;0.0;1.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.25;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;9.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
0.0;44.0;2.6666666666666665;1.0;0.0;4.0;0.0;0.0;9.0;3.0;0.0;3.919325338768282;9.0;0.0;3.3082388735465353;0.0;5.5555555555555545;0.0;0.0;0.0;3.0;0.3333333333333333;0.0;9.0;0.0;0.0;2.333333333333333;0.0;0.0;58.0;0.0;1.8888888888888888;0.0;3.0;8.0;False;0.0;10.0;1.0;0.0;0.7777777777777778;0.0;2.0;3.3911649915626336;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;9.0;1.0;0.1111111111111111;1.1111111111111112;0.0;2.0;0.0;1.0;9.0;0.0;0.0;0.0;5.333333333333333;0.0;0.0;9.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;9.0;1.0;0.0;9.0;9.0;11.777777777777779;0.0;0.0;14.45779297741456;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.1666666666666667;13.0;10.666666666666666;9.0;0.0;0.0;0.0;0.0;10.0;0.0;8.0;0.0;9.0;9.0;10.0;13.0;0.0;0.0;7.806692285753579;0.0;0.0;0.0;0.0;9.0;2.0;2.333333333333333;1.0;1.0;0.0;0.0;24.0;8.0;0.0;0.0;0.8888888888888888;0.0;1.0;3.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;10.307764064044152;0.0;0.0;0.0;1.2222222222222223;0.0;0.0;9.0;0.0;9.0;0.0;0.0;9.0;0.0;9.0;9.0;0.0;0.0;1.0;0.0;28.0;2.888888888888889;9.0;9.0;9.0;0.0;0.0;0.0;False;0.0;1.0;3.0595932917809696;2.0;7.0;0.0;0.0;0.0;0.0;17.937391114652094
0.0;16.0;2.309401076758504;6.0;0.0;15.0;1.0;3.0;3.0;28.0;1.0;2.081665999466133;28.0;0.0;7.505553499465135;1.0;11.666666666666664;14.0;0.0;0.0;4.0;0.5773502691896258;2.0;3.0;0.0;0.0;3.6055512754639887;0.0;0.0;49.0;0.5773502691896258;1.3333333333333333;4.5;23.0;4.0;False;0.0;22.0;13.0;14.0;6.0;0.0;2.0;7.211102550927977;0.0;0.0;2.0;1.0;0.0;5.0;1.0;8.0;3.0;2.0;0.0;3.0;9.0;0.3333333333333333;2.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;1.6666666666666667;0.0;0.6666666666666666;3.0;0.0;7.333333333333332;0.5;0.0;3.0;20.0;0.0;3.0;6.5;0.0;3.0;3.0;26.0;0.0;0.0;5.8594652770823155;7.0;0.0;0.0;1.5;0.0;1.7320508075688772;0.0;1.5275252316519468;5.0;2.0;31.5;33.333333333333336;3.0;2.333333333333333;1.1547005383792517;2.0;5.0;22.0;0.0;38.5;10.5;3.0;3.0;2.0;5.0;1.0;9.5;10.148891565092221;2.0;0.0;7.0;8.0;3.0;3.5;16.0;1.0;2.0;3.0;0.0;3.0;21.5;1.5275252316519463;3.0;2.6666666666666665;6.0;8.0;25.5;3.0;0.5;4.0;1.3333333333333333;1.5;0.0;0.0;3.0;1.5275252316519468;0.0;1.0;0.0;14.333333333333336;0.0;1.0;3.0;0.0;3.0;1.0;8.0;3.0;0.0;3.0;3.0;6.5;5.0;2.5;4.0;35.0;2.6666666666666665;3.0;3.0;3.0;0.5;0.0;7.0;False;3.0;18.0;0.5773502691896257;15.0;9.0;0.0;1.0;18.0;0.0;13.796134724383252
0.0;9.0;0.0;1.0;0.0;7.0;1.0;0.0;2.0;35.0;0.0;0.0;12.5;0.0;7.7781745930520225;0.0;8.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;1.0;0.0;17.0;0.0;False;0.0;13.0;4.75;7.5;0.0;0.0;2.0;7.7781745930520225;0.0;0.0;36.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;36.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;10.25;0.0;2.0;1.0;0.0;2.0;2.0;12.5;0.0;0.0;1.4142135623730951;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;15.25;35.0;2.0;0.0;0.0;0.0;0.0;13.0;22.0;44.0;4.75;2.0;2.0;1.0;2.0;29.0;7.5;7.7781745930520225;0.0;0.0;2.0;2.0;2.0;2.0;7.5;1.0;0.0;0.0;0.0;50.0;9.75;0.0;0.0;0.0;0.0;1.0;26.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;19.798989873223327;0.0;0.0;0.0;7.5;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;43.0;0.0;18.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;False;0.0;7.5;0.0;8.5;0.0;0.0;2.0;10.25;0.0;25.45584412271571
0.0;3.0;0.0;2.0;0.0;17.0;1.0;1.0;1.0;14.0;0.0;0.0;17.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;1.0;3.0;14.0;6.0;False;0.0;9.0;9.0;9.0;3.0;0.0;2.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;1.0;3.0;1.0;6.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;9.0;0.0;1.0;2.0;0.0;1.0;1.0;17.0;0.0;0.0;0.0;2.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;17.0;14.0;1.0;1.0;0.0;0.0;1.0;9.0;9.0;14.0;9.0;1.0;1.0;1.0;2.0;9.0;3.0;0.0;3.0;0.0;9.0;9.0;1.0;2.0;9.0;1.0;0.0;0.0;0.0;9.0;17.0;0.0;1.0;6.0;1.0;2.0;14.0;1.0;0.0;6.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;9.0;6.0;17.0;2.0;1.0;1.0;1.0;0.0;0.0;3.0;False;1.0;9.0;0.0;3.0;3.0;0.0;2.0;9.0;0.0;0.0
0.0;21.0;5.215361924162119;1.0;0.0;5.0;1.0;0.0;5.0;5.0;0.0;4.43846820423443;10.0;0.0;5.873670062235365;0.0;6.8;1.0;0.0;0.0;2.0;0.0;0.0;5.0;0.0;0.0;3.4641016151377544;0.0;0.0;39.0;0.0;1.0;0.0;2.0;12.0;False;0.0;16.0;1.0;0.0;2.0;0.0;0.0;6.6932802122726045;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;5.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;2.0;0.0;1.0;5.0;0.0;0.0;0.0;5.8;0.0;0.0;5.0;0.0;1.0;0.0;0.0;5.0;8.0;0.0;5.0;1.0;0.0;5.0;5.0;28.0;0.0;0.0;9.121403400793103;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;49.0;14.0;5.0;0.0;0.0;0.0;0.0;13.0;0.0;20.0;0.0;5.0;5.0;1.0;9.0;0.0;1.0;28.69668970456349;0.0;0.0;0.0;0.0;5.0;7.0;5.4;1.0;1.0;0.0;0.0;21.0;8.0;0.0;0.0;2.8;0.0;1.0;4.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;5.0;9.176055797563569;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;8.0;0.0;68.0;3.2;5.0;5.0;5.0;0.0;0.0;0.0;False;0.0;2.0;0.0;11.0;8.0;0.0;0.0;7.0;0.0;15.70031846810758
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;14.0;1.772810520855837;1.0;0.3535533905932738;7.0;1.0;1.0;8.0;19.5;0.0;2.390457218668787;27.5;0.0;4.267819784654187;0.0;8.5;8.0;0.0;0.0;0.0;0.3535533905932738;0.75;8.0;2.0;0.0;3.779644730092272;0.0;2.0;35.0;0.0;1.125;0.0;4.0;4.0;False;0.0;18.0;1.0;5.0;3.5;1.0;6.0;7.605214376615937;0.0;0.0;6.5;1.0;0.0;0.0;1.0;6.5;8.0;0.75;0.0;8.0;2.0;0.125;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;7.875;0.0;0.0;8.0;0.9258200997725514;1.75;0.0;0.0;8.0;14.75;0.0;8.0;1.75;0.0;8.0;8.0;24.625;0.0;0.0;3.5856858280031814;2.0;1.0;0.0;3.0;0.3535533905932738;0.5345224838248488;0.125;0.0;4.0;0.0;32.5;20.5;8.0;0.75;0.4629100498862757;0.0;0.0;11.0;1.0;33.0;0.75;8.0;8.0;2.0;7.0;2.0;5.75;13.415742352070675;0.0;0.0;0.0;0.0;8.0;7.0;7.875;1.0;0.0;0.0;1.0;18.0;14.0;0.4629100498862757;1.0;2.0;0.5;2.0;11.0;8.0;0.0;4.0;0.0;1.0;0.0;0.0;8.0;6.5342504215425175;0.0;0.0;0.0;4.75;0.0;0.0;8.0;1.0;8.0;0.0;1.0;8.0;0.0;8.0;8.0;1.0;0.5;13.25;1.5;45.0;5.0;8.0;8.0;8.0;0.0;0.0;2.5;False;1.0;6.0;0.3535533905932738;11.25;9.0;0.0;1.0;8.0;0.125;12.592514783450866
0.0;16.0;0.9074852129730302;1.0;0.6691131580686885;0.0;1.0;0.5;18.0;10.0;0.0;2.3653268784314068;17.0;0.0;3.4678730932445716;1.0;6.4444444444444455;5.0;0.0;0.0;5.0;0.8782037520219096;0.0;18.0;1.0;0.0;1.3197840980097757;0.0;2.0;45.0;0.8574929257125442;7.111111111111112;0.0;2.0;3.0;False;0.0;12.0;1.0;2.0;0.7222222222222222;2.0;2.5;4.39585366132276;0.0;0.0;1.0;3.0;0.0;0.0;9.0;1.0;18.0;0.0;0.0;18.0;11.0;0.7777777777777778;1.2222222222222223;0.0;1.0;0.0;1.0;18.0;0.0;0.0;0.0;2.055555555555556;0.0;0.5;18.0;0.7838233761296739;2.7222222222222223;0.0;0.0;18.0;6.75;0.0;18.0;1.0;0.0;18.0;18.0;19.444444444444443;0.0;0.0;5.193006861293167;1.5;0.5555555555555556;0.0;1.0;0.3233808333817773;1.0846522890932808;0.2777777777777778;0.4850712500726659;0.0;1.0602749674192764;27.75;15.5;18.0;1.1666666666666667;1.6538724611187705;1.0;0.0;11.0;0.0;20.75;1.0;18.0;18.0;9.0;7.0;0.0;3.25;13.10241209145778;0.0;0.0;0.0;0.0;18.0;4.75;4.166666666666667;8.0;1.0;1.0;0.0;7.0;11.0;3.0059853147376323;5.0;0.6666666666666666;0.6666666666666666;2.75;5.25;18.0;0.0;1.0;0.3333333333333333;9.0;0.0;0.0;18.0;2.5315008852509107;1.0;3.0;0.0;3.4444444444444446;0.0;0.0;18.0;1.0;18.0;1.0;4.0;18.0;0.0;18.0;18.0;1.0;0.0;3.5;0.0;43.0;2.7777777777777777;18.0;18.0;18.0;1.0;0.0;0.0;False;1.75;2.0;3.376195019612688;10.5;4.0;0.0;0.0;5.0;0.1111111111111111;14.172259564955427
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;7.0;0.0;1.0;0.0;8.0;4.0;0.0;1.0;8.0;0.0;0.0;8.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;4.0;0.0;8.0;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;6.0;0.0;6.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;7.0;0.0;8.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;1.0;1.0;1.0;4.0;4.0;0.0;7.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;1.0;4.0;6.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;False;0.0;1.0;0.0;7.0;0.0;0.0;4.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;4.0;1.0;0.0;3.0;3.0;0.0;0.5773502691896258;4.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;2.0;0.5773502691896258;0.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;3.0;0.0;False;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.7320508075688772;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;0.6666666666666666;0.6666666666666666;0.0;1.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;3.0;1.5;0.0;3.0;1.0;0.0;3.0;3.0;9.666666666666666;0.0;0.0;0.5773502691896258;1.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.1547005383792517;12.5;3.6666666666666665;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;3.0;1.0;1.0;0.0;0.0;9.814954576223636;0.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;3.0;0.5;3.0;3.0;0.0;0.0;0.0;0.0;21.0;0.6666666666666666;3.0;3.0;3.0;1.0;0.0;0.0;False;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;1.1547005383792517
