NumberOfMathOperations_std;NumberOfMathOperations_count;Mo;Mit;Average Complexity*;blamemerge_priorityMinor_mean;NumberOfMathOperations_50%;blamemerge_priorityMajor_mean;MaxNumberOfNestedBlocks_min;issues_priorityMajor_max;NumberOfModifiers_50%;blamemerge_priorityMajor_max;NumberOfMethods_Mood;issues_priorityMajor_std;Ao;NumberOfModifiers_75%;Maximum Block Depth;Ad;NumberOfModifiers_mean;blamemerge_priorityMajor_count;NumberOfModifiers_max;blame_merge_priorityMajor_max;MaxNumberOfNestedBlocks_mean;Average Statements per Method;NumberOfMathOperations_min;blame_merge_priorityMajor_std;blame_merge_priorityMinor_count;NumberOfMathOperations_max;blame_merge_priorityMajor_mean;blame_merge_priorityMinor_min;MaxNumberOfNestedBlocks_std;Maximum Depth_75%;issues_priorityMinor_max;Average Block Depth;Maximum Depth_std;MaxNumberOfNestedBlocks_max;Maximum Depth_count;blame_merge_priorityMajor_count;Maximum Depth_25%;blame_merge_priorityMinor_mean;Av;Maximum Complexity*;HMd;NumberOfModifiers_min;issues_priorityMinor_min;Maximum Depth_min;SIX;NMI;blame_merge_priorityMinor_max;PMd;blame_merge_priorityMajor_min;issues_priorityMajor_mean;MaxNumberOfNestedBlocks_25%;Maximum Depth_max;issues_priorityMinor_std;blamemerge_priorityMinor_max;issues_priorityMinor_count;NF;MaxNumberOfNestedBlocks_50%;PMR;issues_priorityMajor_count;Ait;MaxNumberOfNestedBlocks_count;blamemerge_priorityMajor_min;Maximum Depth_mean;NumberOfModifiers_count;Maximum Depth_50%;blamemerge_priorityMinor_min;blamemerge_priorityMinor_count;Ma;NMA;Mi;HMi;MaxNumberOfNestedBlocks_75%;NumberOfMathOperations_25%;Bugged;NM;blame_merge_priorityMinor_std;Md;PMi;issues_priorityMajor_min;Ai;NumberOfModifiers_std;blamemerge_priorityMinor_std;NumberOfModifiers_25%;NOPa;NumberOfMathOperations_mean;NumberOfMathOperations_75%;issues_priorityMinor_mean;blamemerge_priorityMajor_std
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.4083189157584592;11.0;0.0;0.0;2.36;0.0;0.0;1.0;0.0;1.0;2.0;1.0;10.0;0.0;0.0;2.0;5.0;6.0;2.636363636363636;6682.0;10.0;0.0;0.8181818181818182;7.18;0.0;0.0;0.0;8.0;0.0;0.0;0.9816498172140428;2.25;0.0;2.17;0.5;3.0;4.0;0.0;2.0;0.0;0.0;6.0;10.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;0.0;136.0;6.0;1.0;0.090909091;136.0;0.0;11.0;1.0;2.25;11.0;2.0;0.0;6682.0;11.0;11.0;0.0;0.0;1.0;0.0;False;11.0;0.0;11.0;0.0;1.0;0.0;2.4605985967941733;0.0;2.0;0.0;1.0;0.5;0.0;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;False;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0
0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;265.0;0.0;20.0;0.0;0.0;265.0;0.0;21.0;251.75;0.0;265.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;1.0;0.0;0.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;False;20.0;0.0;20.0;0.0;0.0;0.0;59.25580140374443;0.0;265.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;3.0;0.0;0.0;17.0;2.0;3.0;11.666666666666664;0.0;17.0;0.0;0.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;1.0;1.0;1.4142135623730951;0.0;2.0;0.0;0.5;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;3.0;0.0;1.0;9.0;0.0;3.0;0.0;1.0;3.0;1.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;False;4.0;0.0;4.0;0.0;0.0;0.0;9.237604307034012;0.0;9.0;0.0;0.0;0.0;1.0;0.0
0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;2.0;3.0;1.0;0.0;1.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.05;1.0;0.0;4.0;0.0;1.5;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;9.0;3.0;0.0;1.0;9.0;0.0;4.0;0.0;1.5;4.0;2.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.4142135623730951;2.0;0.0;0.0;2.5;0.0;2.0;0.0;0.0;0.0;9.0;0.0;2.0;0.0;0.0;9.0;3.0;0.0;9.0;0.0;9.0;0.0;0.5;7.0;1.0;0.0;0.0;3.0;0.0;0.0;0.7071067811865476;0.0;0.0;1.28;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.75;1.5;False;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;2.5;0.0;0.0
0.0;1.0;0.0;0.0;2.71;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;5.0;10.0;1.0;0.0;1.0;0.0;0.0;5.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.636363636;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;False;11.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;2.71;0.0;1.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;5.0;10.0;1.0;0.0;1.0;0.0;0.0;5.86;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.636363636;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;1.0;False;11.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0
1.2210278829367864;11.0;0.0;0.0;2.71;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;9.0;5.0;10.0;6.363636363636362;0.0;34.0;0.0;1.181818181818182;5.86;0.0;0.0;0.0;3.0;0.0;0.0;1.3280197150781925;2.0;0.0;2.07;0.0;3.0;4.0;0.0;2.0;0.0;0.0;9.0;4.0;1.0;0.0;2.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;10.0;1.0;0.636363636;0.0;0.0;11.0;0.0;2.0;11.0;2.0;0.0;0.0;11.0;11.0;0.0;0.0;2.5;0.0;False;11.0;0.0;11.0;0.0;0.0;0.0;9.91234308599866;0.0;1.0;0.0;0.9090909090909092;1.5;0.0;0.0
0.0;0.0;0.0;0.0;2.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;5.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.636363636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;False;11.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;2.71;0.0;0.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;1.0;5.0;10.0;1.0;0.0;1.0;0.0;0.0;5.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.636363636;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;False;11.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;1.0;0.0;0.0;2.73;0.0;0.0;1.0;2.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;2.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;2.0;0.0;0.2557478773014276;0.0;129.0;33.0;2.0;0.0;129.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;2.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;1.0;0.0;0.0;2.73;0.0;0.0;1.0;2.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;2.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;2.0;0.0;0.2557478773014276;0.0;129.0;33.0;2.0;0.0;129.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;2.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;1.0;0.0;0.0;2.73;0.0;0.0;1.0;2.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;2.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;2.0;0.0;0.2557478773014276;0.0;129.0;33.0;2.0;0.0;129.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;2.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.7071067811865476;2.0;0.0;0.0;2.73;0.0;0.5;1.0;1.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;1.5;8.96;0.0;0.0;0.0;1.0;0.0;0.0;0.7071067811865476;0.0;1.0;2.93;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;1.25;0.0;0.2557478773014276;0.0;129.0;33.0;1.5;0.0;129.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;1.75;0.25;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.75;0.06976744186046513;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;2.0;0.0;0.0;2.73;0.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;1.5;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;1.0;2.93;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;1.25;0.0;0.2557478773014276;0.0;129.0;33.0;1.5;0.0;129.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;1.75;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
1.0;3.0;0.0;0.0;2.73;0.0;1.0;1.0;1.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.5;7.0;33.0;1.3333333333333333;1118.0;2.0;0.0;2.0;8.96;0.0;0.0;0.0;2.0;0.0;0.0;1.7320508075688772;0.0;1.0;2.93;0.0;4.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;1.0;0.0;0.2557478773014276;0.0;129.0;33.0;1.0;0.0;129.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;2.5;0.5;False;5.0;0.0;5.0;0.0;0.0;0.0;0.5773502691896257;0.0;1.0;0.0;1.0;1.5;0.06976744186046513;0.0
0.0;1.0;0.0;0.0;2.73;0.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;1.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;1.0;0.0;0.2557478773014276;0.0;129.0;33.0;1.0;0.0;129.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;1.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;3.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;0.6666666666666666;8.96;0.0;0.0;0.0;0.0;0.0;0.0;1.1547005383792517;3.0;1.0;2.93;0.0;2.0;1.0;0.0;3.0;0.0;0.0;9.0;5.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;3.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;3.0;1.0;3.0;3.0;3.0;0.0;1118.0;5.0;5.0;0.0;0.0;1.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.3015113445777636;11.0;0.0;0.0;2.73;0.0;0.0;1.0;2.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;2.0;7.0;33.0;1.3636363636363635;1118.0;2.0;0.0;2.272727272727273;8.96;0.0;0.0;0.0;1.0;0.0;0.0;0.6466697906828633;3.0;1.0;2.93;0.0;4.0;1.0;0.0;3.0;0.0;0.0;9.0;5.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;2.0;3.0;0.2557478773014276;0.0;129.0;33.0;2.0;0.0;129.0;0.0;11.0;1.0;3.0;11.0;3.0;0.0;1118.0;5.0;5.0;0.0;0.0;2.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.504524979109513;0.0;1.0;0.0;0.09090909090909093;0.0;0.06976744186046513;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;1.0;0.0;0.0;2.73;0.0;0.0;1.0;3.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;3.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;3.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;3.0;0.0;0.2557478773014276;0.0;129.0;33.0;3.0;0.0;129.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;3.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;0.0;0.0;0.0;2.73;0.0;0.0;1.0;0.0;1.0;0.0;1.0;4.0;0.2557478773014276;0.0;0.0;7.0;33.0;0.0;1118.0;0.0;0.0;0.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;0.0;0.0;0.2557478773014276;0.0;129.0;33.0;0.0;0.0;129.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;0.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.0;1.0;0.0;0.0;2.73;0.0;1.0;1.0;2.0;1.0;17.0;1.0;4.0;0.2557478773014276;0.0;17.0;7.0;33.0;17.0;1118.0;17.0;0.0;2.0;8.96;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;2.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;2.0;0.0;0.2557478773014276;0.0;129.0;33.0;2.0;0.0;129.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;2.0;1.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;1.0;1.0;0.06976744186046513;0.0
0.0;1.0;0.0;0.0;2.73;0.0;0.0;1.0;1.0;1.0;1.0;1.0;4.0;0.2557478773014276;0.0;1.0;7.0;33.0;1.0;1118.0;1.0;0.0;1.0;8.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.93;0.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9302325581395348;1.0;0.0;0.2557478773014276;0.0;129.0;33.0;1.0;0.0;129.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1118.0;5.0;5.0;0.0;0.0;1.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.06976744186046513;0.0
0.5;4.0;0.0;0.0;2.4;1.0;0.0;0.0;0.0;0.0;10.0;0.0;4.0;0.0;0.0;10.0;4.0;2.0;9.75;75.0;10.0;0.0;1.0;10.8;0.0;0.0;0.0;1.0;0.0;0.0;1.1547005383792517;0.0;1.0;1.77;0.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0;2.0;1.0;0.2;25.0;0.0;4.0;0.0;0.0;4.0;0.0;1.0;75.0;5.0;5.0;0.0;0.0;2.0;0.0;False;5.0;0.0;5.0;0.0;0.0;0.0;0.5;0.0;9.75;0.0;0.25;0.25;1.0;0.0
