WMC;NOCh;WMC_CK_count;WMC_CK_min;DIT;WMC_CK_25%;NPM;NORM;WMC_CK_std;Bugged;WMC_CK_50%;WMC_CK_mean;NMI;WMC_CK_max;WMC_CK_75%
18.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
18.0;0.0;5.0;1.0;1.0;1.0;4.0;0.0;4.277849927241488;False;2.0;3.4;0.0;11.0;2.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
79.0;0.0;26.0;1.0;1.0;1.0;20.0;0.0;3.0191695241215943;False;2.0;3.3461538461538463;0.0;13.0;5.25
12.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;1.095445115010332;False;2.0;2.0;0.0;3.0;3.0
18.0;0.0;5.0;1.0;1.0;1.0;3.0;0.0;3.5637059362410923;False;2.0;3.8;0.0;9.0;6.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
9.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;2.0;2.0;1.0;2.0;2.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
9.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.5;False;1.0;1.25;0.0;2.0;1.25
38.0;0.0;19.0;1.0;1.0;1.0;15.0;0.0;2.037657180103104;False;2.0;2.473684210526316;0.0;9.0;4.0
28.0;0.0;6.0;3.0;1.0;3.0;2.0;0.0;3.0605010483034745;False;3.5;5.166666666666667;0.0;10.0;7.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
3.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
12.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;1.095445115010332;False;2.0;2.0;0.0;3.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
27.0;0.0;13.0;1.0;1.0;1.0;9.0;0.0;2.2870874995874626;False;2.0;2.6923076923076925;0.0;8.0;3.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
21.0;0.0;3.0;3.0;1.0;3.5;2.0;0.0;6.6583281184793925;False;4.0;7.333333333333332;0.0;15.0;9.5
10.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;0.8164965809277259;False;1.0;1.3333333333333333;0.0;3.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
11.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;1.224744871391589;False;1.0;1.5;0.0;4.0;1.0
16.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;1.914854215512676;False;1.0;2.0;0.0;6.0;2.0
11.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;0.8164965809277259;False;1.0;1.3333333333333333;0.0;3.0;1.0
17.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;4.4907311951024935;False;1.0;2.833333333333333;0.0;12.0;1.0
11.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;1.224744871391589;False;1.0;1.5;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
12.0;0.0;5.0;1.0;1.0;1.0;4.0;0.0;2.683281572999748;False;1.0;2.8;0.0;7.0;4.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.5;False;1.0;1.25;0.0;2.0;1.25
7.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;1.5;False;1.0;1.75;0.0;4.0;1.75
7.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;1.5;False;1.0;1.75;0.0;4.0;1.75
7.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;3.0;1.0;1.0;1.5;0.0;0.0;1.0;False;2.0;2.0;0.0;3.0;2.5
16.0;0.0;15.0;1.0;1.0;1.0;13.0;0.0;0.3518657752744984;False;1.0;1.1333333333333333;0.0;2.0;1.0
28.0;0.0;21.0;1.0;1.0;1.0;18.0;0.0;0.483045891539648;False;1.0;1.3333333333333333;0.0;2.0;2.0
24.0;0.0;2.0;1.0;1.0;6.0;2.0;0.0;14.142135623730953;False;11.0;11.0;0.0;21.0;16.0
6.0;0.0;5.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
11.0;0.0;10.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
23.0;0.0;23.0;1.0;1.0;1.0;23.0;0.0;0.2085144140570748;False;1.0;1.0434782608695652;0.0;2.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
1.0;0.0;8.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
7.0;0.0;3.0;1.0;1.0;1.5;2.0;0.0;0.5773502691896257;False;2.0;1.6666666666666667;0.0;2.0;2.0
3.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
26.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
26.0;0.0;14.0;1.0;1.0;1.0;1.0;0.0;2.921124275508838;False;1.0;1.9285714285714288;0.0;12.0;1.0
31.0;0.0;29.0;1.0;1.0;1.0;7.0;0.0;1.4494775685311159;False;1.0;1.6206896551724137;0.0;7.0;1.0
6.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
29.0;0.0;4.0;2.0;1.0;2.75;3.0;0.0;6.020797289396148;False;6.0;7.25;0.0;15.0;10.5
10.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8366600265340756;False;1.0;1.5;0.0;3.0;1.75
8.0;0.0;2.0;3.0;1.0;3.5;2.0;0.0;1.4142135623730951;False;4.0;4.0;0.0;5.0;4.5
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
15.0;0.0;7.0;1.0;1.0;2.0;5.0;0.0;1.3451854182690983;False;3.0;2.8571428571428568;0.0;5.0;3.5
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
21.0;0.0;11.0;1.0;1.0;1.0;3.0;0.0;1.8090680674665818;False;2.0;2.4545454545454546;0.0;6.0;3.5
23.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;1.3165611772087666;False;2.0;2.2;0.0;5.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
25.0;0.0;9.0;1.0;1.0;1.0;4.0;0.0;1.3017082793177757;False;2.0;2.2222222222222223;0.0;5.0;3.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
9.0;0.0;7.0;1.0;1.0;1.0;2.0;0.0;1.1338934190276817;False;1.0;1.4285714285714286;0.0;4.0;1.0
6.0;0.0;6.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
28.0;0.0;26.0;1.0;1.0;1.0;6.0;0.0;1.0982503567738304;False;1.0;1.6153846153846154;0.0;5.0;2.0
28.0;0.0;1.0;1.0;1.0;1.0;6.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
7.0;0.0;2.0;1.0;1.0;1.25;2.0;0.0;0.7071067811865476;False;1.5;1.5;0.0;2.0;1.75
2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
54.0;0.0;17.0;1.0;1.0;1.0;7.0;0.0;4.419209404939519;False;1.0;3.1764705882352944;0.0;18.0;3.0
5.0;0.0;2.0;1.0;1.0;1.5;1.0;0.0;1.4142135623730951;False;2.0;2.0;0.0;3.0;2.5
96.0;0.0;39.0;1.0;1.0;1.0;28.0;0.0;3.5383001782137;False;1.0;2.4871794871794872;0.0;18.0;2.0
5.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
30.0;0.0;5.0;1.0;1.0;1.0;4.0;0.0;1.0954451150103324;False;1.0;1.8;0.0;3.0;3.0
30.0;0.0;1.0;18.0;1.0;18.0;4.0;0.0;0.0;False;18.0;18.0;0.0;18.0;18.0
30.0;0.0;8.0;1.0;1.0;3.5;4.0;0.0;3.295017884191656;False;5.0;5.5;0.0;10.0;8.25
19.0;0.0;10.0;1.0;1.0;1.25;10.0;0.0;0.6324555320336759;False;2.0;1.8;0.0;3.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
15.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;0.6992058987801011;False;1.0;1.4;0.0;3.0;1.75
15.0;0.0;7.0;1.0;1.0;1.0;2.0;0.0;1.0690449676496976;False;1.0;1.8571428571428568;0.0;3.0;3.0
34.0;0.0;8.0;1.0;1.0;2.0;1.0;0.0;2.7645717829090897;False;3.5;3.75;0.0;10.0;4.0
30.0;0.0;2.0;1.0;1.0;7.0;1.0;0.0;16.97056274847714;False;13.0;13.0;0.0;25.0;19.0
10.0;0.0;2.0;1.0;1.0;1.25;1.0;0.0;0.7071067811865476;False;1.5;1.5;0.0;2.0;1.75
3.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;2.0;3.0;1.0;3.0;1.0;0.0;0.0;False;3.0;3.0;0.0;3.0;3.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
9.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
14.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;6.92820323027551;False;1.0;5.0;0.0;13.0;7.0
28.0;0.0;5.0;1.0;1.0;5.0;3.0;0.0;3.5777087639996634;False;5.0;5.6;0.0;11.0;6.0
10.0;0.0;9.0;1.0;1.0;1.0;6.0;0.0;0.33333333333333337;False;1.0;1.1111111111111112;0.0;2.0;1.0
5.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
13.0;0.0;1.0;12.0;1.0;12.0;1.0;0.0;0.0;False;12.0;12.0;0.0;12.0;12.0
88.0;0.0;10.0;1.0;1.0;1.0;6.0;0.0;8.793937305515279;False;1.0;5.0;0.0;29.0;3.0
36.0;0.0;7.0;1.0;1.0;1.5;4.0;0.0;7.515064236331615;False;3.0;5.142857142857143;0.0;22.0;3.5
17.0;0.0;2.0;4.0;1.0;6.25;1.0;0.0;6.363961030678928;False;8.5;8.5;0.0;13.0;10.75
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
28.0;0.0;6.0;1.0;1.0;1.25;3.0;0.0;4.929503017546495;False;3.0;4.5;0.0;14.0;4.75
9.0;0.0;2.0;1.0;1.0;1.25;2.0;0.0;0.7071067811865476;False;1.5;1.5;0.0;2.0;1.75
14.0;0.0;2.0;2.0;1.0;4.5;1.0;0.0;7.071067811865476;False;7.0;7.0;0.0;12.0;9.5
11.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;0.33333333333333337;False;1.0;1.1111111111111112;0.0;2.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.5;False;1.0;1.25;0.0;2.0;1.25
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
24.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;3.551212625443753;False;2.0;3.111111111111111;0.0;12.0;2.0
9.0;0.0;8.0;1.0;1.0;1.0;8.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
59.0;0.0;16.0;1.0;1.0;2.0;16.0;0.0;3.4970225430595483;False;2.5;4.3125;0.0;12.0;7.0
9.0;0.0;8.0;1.0;1.0;1.0;8.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;6.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
9.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;1.5;False;2.0;2.25;0.0;4.0;3.25
5.0;0.0;2.0;1.0;1.0;1.75;2.0;0.0;2.1213203435596424;False;2.5;2.5;0.0;4.0;3.25
20.0;0.0;9.0;1.0;1.0;2.0;9.0;0.0;0.8819171036881968;False;3.0;2.555555555555556;0.0;4.0;3.0
7.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.957427107756338;False;1.5;1.75;0.0;3.0;2.25
15.0;0.0;7.0;1.0;1.0;2.0;6.0;0.0;0.7867957924694432;False;3.0;2.4285714285714284;0.0;3.0;3.0
4.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
21.0;0.0;12.0;1.0;1.0;1.0;11.0;0.0;1.4668044012461756;False;2.0;2.1666666666666665;0.0;6.0;2.0
12.0;0.0;6.0;1.0;1.0;1.25;5.0;0.0;0.983192080250175;False;2.5;2.1666666666666665;0.0;3.0;3.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;13.0;1.0;0.0;1.0;0.0;0.0;2.2043081361221617;False;1.0;2.230769230769231;0.0;7.0;2.0
20.0;0.0;7.0;1.0;1.0;2.0;6.0;0.0;1.2724180205607034;False;2.0;2.4285714285714284;0.0;5.0;2.5
4.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.5477225575051661;False;1.0;1.4;0.0;2.0;2.0
18.0;0.0;14.0;1.0;1.0;1.0;14.0;0.0;0.5345224838248487;False;1.0;1.1428571428571428;0.0;3.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
54.0;0.0;24.0;1.0;1.0;1.0;24.0;0.0;2.1931216584347646;False;1.0;2.125;0.0;10.0;2.25
15.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;1.0137937550497031;False;1.0;1.4444444444444444;0.0;4.0;1.0
13.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;1.1338934190276817;False;1.0;1.5714285714285714;0.0;4.0;1.5
20.0;0.0;13.0;1.0;1.0;1.0;10.0;0.0;0.6602252917735247;False;1.0;1.4615384615384617;0.0;3.0;2.0
8.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.4472135954999581;False;1.0;1.2;0.0;2.0;1.0
21.0;0.0;12.0;1.0;1.0;1.0;12.0;0.0;1.443375672974064;False;1.0;1.4166666666666667;0.0;6.0;1.0
10.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8366600265340756;False;1.0;1.5;0.0;3.0;1.75
10.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8366600265340756;False;1.0;1.5;0.0;3.0;1.75
11.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8164965809277259;False;1.5;1.6666666666666667;0.0;3.0;2.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
40.0;0.0;14.0;1.0;1.0;1.0;14.0;0.0;2.8177225625601325;False;1.0;2.642857142857143;0.0;11.0;3.0
9.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8164965809277259;False;1.0;1.3333333333333333;0.0;3.0;1.0
4.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
144.0;0.0;23.0;1.0;1.0;2.0;2.0;0.0;7.4263179051572035;False;4.0;6.173913043478262;0.0;31.0;5.5
135.0;0.0;32.0;1.0;1.0;2.0;24.0;0.0;3.7046995002424654;False;3.0;4.78125;0.0;19.0;7.0
7.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
20.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;0.9189365834726816;False;1.5;1.8;0.0;3.0;2.75
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
12.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;0.7071067811865476;False;1.0;1.3333333333333333;0.0;3.0;1.0
11.0;0.0;7.0;1.0;1.0;1.0;2.0;0.0;4.540820148282425;False;1.0;3.571428571428572;0.0;13.0;4.0
46.0;0.0;18.0;1.0;1.0;1.0;2.0;0.0;2.6395681960195514;False;1.0;2.4444444444444446;0.0;11.0;3.75
14.0;0.0;13.0;1.0;1.0;1.0;4.0;0.0;0.8697184926229041;False;1.0;1.3846153846153846;0.0;4.0;1.0
29.0;0.0;5.0;3.0;1.0;5.0;4.0;0.0;1.7888543819998317;False;7.0;5.8;0.0;7.0;7.0
8.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;1.3416407864998738;False;1.0;1.6;0.0;4.0;1.0
2.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
16.0;0.0;11.0;1.0;1.0;1.0;11.0;0.0;1.8090680674665816;False;1.0;1.5454545454545454;0.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
28.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;3.864367132317184;False;1.0;2.6;0.0;13.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
10.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
16.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;2.0;False;1.0;1.6666666666666667;0.0;7.0;1.0
22.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;2.333333333333333;False;1.0;1.7777777777777777;0.0;8.0;1.0
20.0;0.0;13.0;1.0;1.0;1.0;13.0;0.0;1.941450686788302;False;1.0;1.5384615384615383;0.0;8.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.4472135954999579;False;1.0;1.2;0.0;2.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
3.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
9.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.7559289460184544;False;1.0;1.2857142857142858;0.0;3.0;1.0
3.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
12.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;1.0;False;1.0;1.3333333333333333;0.0;4.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;3.0;1.0;3.0;1.0;0.0;0.0;False;3.0;3.0;0.0;3.0;3.0
15.0;0.0;7.0;1.0;1.0;1.0;1.0;0.0;1.1547005383792517;False;2.0;2.0;0.0;4.0;2.5
15.0;0.0;11.0;1.0;1.0;1.0;7.0;0.0;0.6875516509523286;False;1.0;1.4545454545454546;0.0;3.0;2.0
27.0;0.0;11.0;1.0;1.0;1.0;2.0;0.0;0.6030226891555273;False;1.0;1.181818181818182;0.0;3.0;1.0
37.0;0.0;9.0;1.0;1.0;1.0;2.0;0.0;1.5811388300841898;False;1.0;2.0;0.0;5.0;3.0
8.0;0.0;4.0;1.0;1.0;1.0;2.0;0.0;1.0;False;1.0;1.5;0.0;3.0;1.5
1.0;0.0;3.0;2.0;1.0;3.5;0.0;0.0;4.0414518843273814;False;5.0;5.666666666666668;0.0;10.0;7.5
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
16.0;0.0;4.0;1.0;1.0;1.0;3.0;0.0;5.0;False;1.0;3.5;0.0;11.0;3.5
3.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
12.0;0.0;9.0;1.0;1.0;1.0;6.0;0.0;0.7071067811865476;False;1.0;1.3333333333333333;0.0;3.0;1.0
4.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
6.0;0.0;10.0;1.0;1.0;1.0;3.0;0.0;0.9944289260117531;False;2.0;1.9;0.0;4.0;2.0
5.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.5773502691896257;False;1.0;1.3333333333333333;0.0;2.0;1.5
31.0;0.0;11.0;1.0;1.0;1.0;4.0;0.0;3.6005050150827955;False;1.0;3.1818181818181817;0.0;13.0;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
9.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;0.3779644730092273;False;1.0;1.1428571428571428;0.0;2.0;1.0
13.0;0.0;9.0;1.0;1.0;1.0;3.0;0.0;0.7264831572567789;False;1.0;1.4444444444444444;0.0;3.0;2.0
4.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
17.0;0.0;1.0;2.0;1.0;2.0;3.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
17.0;0.0;7.0;1.0;1.0;1.0;3.0;0.0;1.4960264830861911;False;2.0;2.2857142857142856;0.0;5.0;3.0
127.0;0.0;34.0;1.0;1.0;1.0;10.0;0.0;4.156154296741692;False;1.0;3.3823529411764706;0.0;14.0;4.25
