blame_merge_priorityMinor_max;Maximum Depth_75%;blame_merge_priorityMajor_max;Maximum Depth_std;Mit;issues_priorityMajor_mean;NumberOfModifiers_max;PMi;MaxNumberOfNestedBlocks_mean;blamemerge_priorityMinor_min;Average Complexity*;MaxNumberOfNestedBlocks_25%;HMi;Maximum Depth_max;blamemerge_priorityMajor_std;issues_priorityMajor_min;issues_priorityMinor_max;issues_priorityMinor_min;blamemerge_priorityMinor_std;NumberOfMathOperations_count;Ait;blamemerge_priorityMajor_count;NumberOfMathOperations_min;NOPa;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_max;Maximum Depth_mean;blamemerge_priorityMajor_min;Bugged;blamemerge_priorityMinor_count;MaxNumberOfNestedBlocks_count;Ai;blame_merge_priorityMajor_min;NM;NumberOfMathOperations_std;NumberOfMathOperations_75%;HMd;issues_priorityMajor_std;Maximum Block Depth;NMIR;issues_priorityMajor_max;NF;blamemerge_priorityMinor_mean;PMd;NMI;issues_priorityMinor_std;NMA;NumberOfModifiers_mean;MaxNumberOfNestedBlocks_50%;Mo;NumberOfModifiers_std;Average Statements per Method;NumberOfModifiers_25%;Ao;Maximum Depth_25%;issues_priorityMinor_count;NumberOfModifiers_count;NumberOfModifiers_75%;blame_merge_priorityMinor_min;NumberOfMathOperations_max;NumberOfMethods_Mood;blamemerge_priorityMajor_max;Md;Ma;Mi;Maximum Depth_count;blame_merge_priorityMajor_std;SIX;Maximum Depth_min;issues_priorityMinor_mean;blame_merge_priorityMinor_std;MaxNumberOfNestedBlocks_std;Maximum Depth_50%;blame_merge_priorityMajor_mean;NumberOfMathOperations_mean;NumberOfModifiers_50%;NumberOfModifiers_min;NumberOfMathOperations_25%;NumberOfMathOperations_50%;blamemerge_priorityMajor_mean;Ad;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;Av;Average Block Depth;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_min;issues_priorityMajor_count;blame_merge_priorityMajor_count;Maximum Complexity*;PMR
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0;428.0;0.0;0.0;0.0;0.0;2.0;1.0;False;428.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3846153846153846;0.0;0.0;0.8697184926229038;4.15;1.0;0.0;2.0;4.0;13.0;1.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.58;0.0;0.0;4.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.25;0.0;1.25;0.0;0.0;2.0;0.4977179251032001;1.0;0.0;0.0;0.4977179251032001;4.0;0.0;306.0;0.0;0.0;1.0;1.0;2.0;0.0;False;306.0;4.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;3.0;0.0;1.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.4142135623730951;1.5;1.0;0.0;2.0;435.0;4.0;2.5;0.0;1.0;4.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.5;2.0;0.0;0.25;1.5;1.0;0.0;0.0;0.5555555555555556;0.0;0.25;0.0;0.0;1.14;0.0;0.0;435.0;0.0;2.0;0.0
0.0;2.0;0.0;0.9870962335856492;0.0;1.0;4.0;0.0;0.5555555555555556;0.0;1.83;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;18.0;0.0;554.0;0.0;0.0;0.0;2.0;2.1538461538461537;1.0;False;554.0;18.0;0.0;0.0;0.0;0.7775443160352296;0.75;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2222222222222223;0.0;0.0;0.7320844981409597;6.67;1.0;0.0;2.0;435.0;18.0;1.0;0.0;3.0;18.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.8555852638929972;2.0;0.0;0.3888888888888889;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.93;0.0;0.0;435.0;0.0;6.0;0.0
0.0;2.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;93.0;0.0;57.0;0.0;0.0;1.0;0.0;2.0;0.0;False;57.0;93.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;16.86021505376344;0.0;0.0;1.3480372031495524;1.0;17.0;0.0;2.0;1.0;93.0;17.0;0.0;0.0;93.0;0.0;0.0;0.0;0.0;93.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;17.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;1.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.14705882352941174;0.0;1.19;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;34.0;0.0;1217.0;0.0;0.0;0.0;2.0;2.0;1.0;False;1217.0;34.0;0.0;0.0;0.0;0.2879022412812366;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.088235294117647;0.0;0.0;0.5144957554275265;2.11;1.0;0.0;2.0;435.0;34.0;1.0;0.0;1.0;34.0;1.0;0.0;0.0;0.0;31.0;0.0;0.0;2.0;0.0;0.0;0.5004454343867811;2.0;0.0;0.08823529411764706;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.55;0.0;0.0;435.0;0.0;4.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.09090909090909093;0.0;1.05;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;22.0;0.0;183.0;0.0;0.0;0.0;1.0;2.0;1.0;False;183.0;22.0;0.0;0.0;0.0;0.29424494316824984;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2272727272727273;0.0;0.0;0.6853444168423418;1.48;1.0;0.0;2.0;46.0;22.0;1.0;0.0;1.0;22.0;1.0;0.0;0.0;0.0;20.0;0.0;0.0;2.0;0.0;0.0;0.29424494316824984;2.0;0.0;0.09090909090909093;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.36;0.0;0.0;46.0;0.0;2.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.3320017063708498;1.0;0.0;0.0;0.3320017063708498;7.0;0.0;350.0;0.0;0.0;1.0;0.0;2.0;0.0;False;350.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.12571428571428572;0.0;0.0;0.0;0.0;1.4285714285714286;0.0;0.0;1.1338934190276817;4.29;1.0;0.0;2.0;435.0;7.0;1.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8742857142857143;0.0;0.0;0.0;0.0;1.48;0.0;0.0;435.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.14285714285714285;0.0;1.21;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;28.0;0.0;977.0;0.0;0.0;0.0;2.0;2.0;1.0;False;977.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1071428571428572;0.0;0.0;0.5669467095138406;4.57;1.0;0.0;2.0;444.0;28.0;1.0;0.0;0.0;28.0;1.0;0.0;0.0;0.0;26.0;0.0;0.0;2.0;0.0;0.0;0.5245305283129621;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.72;0.0;0.0;444.0;0.0;4.0;0.0
0.0;3.0;0.0;0.5477225575051661;0.0;1.0;4.0;0.0;0.42857142857142855;0.0;1.67;0.0;0.0;3.0;0.2366008024520025;1.0;0.0;0.0;0.2366008024520025;21.0;0.0;8838.0;0.0;0.0;1.0;2.0;2.6;0.0;False;8838.0;21.0;0.0;0.0;0.0;0.2182178902359924;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.9404842724598326;0.0;0.0;0.0;0.0;1.238095238095238;0.0;0.0;0.7003400534570262;4.71;1.0;0.0;2.0;441.0;21.0;1.0;0.0;1.0;21.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.6761234037828132;3.0;0.0;0.047619047619047616;1.0;1.0;0.0;0.0;0.05951572754016745;0.0;1.0;0.0;0.0;1.0;0.0;0.0;441.0;0.0;3.0;0.0
0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.5714285714285714;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;False;0.0;7.0;0.0;0.0;0.0;0.9759000729485332;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4285714285714286;0.0;0.0;0.5345224838248488;4.71;1.0;0.0;2.0;0.0;7.0;2.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.7867957924694431;2.0;0.0;0.5714285714285714;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.49;0.0;0.0;0.0;0.0;3.0;0.0
0.0;3.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.2309436392697903;1.0;0.0;0.0;0.2309436392697904;2.0;0.0;7696.0;0.0;0.0;1.0;0.0;3.0;0.0;False;7696.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.9434771309771308;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.656854249492381;3.67;3.0;0.0;3.0;435.0;2.0;7.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;1.0;0.0;0.0;0.05652286902286902;0.0;0.0;0.0;0.0;1.32;0.0;0.0;435.0;0.0;1.0;0.0
0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;287.0;1.0;0.0;0.0;1.0;3.0;1.0;False;287.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;7.0;1.0;0.0;3.0;161.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.38;0.0;1.0;161.0;0.0;2.0;0.0
0.0;2.0;0.0;0.0;0.0;0.0;10.0;0.0;0.2;1.0;2.2;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;5.0;0.0;564.0;0.0;0.0;1.0;1.0;2.0;0.0;False;564.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;4.024922359499621;26.4;1.0;0.0;2.0;138.0;5.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;1.0;0.0;0.4472135954999579;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.85;0.0;0.0;138.0;0.0;7.0;0.0
0.0;0.0;0.0;0.0;0.0;0.8664047151277013;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2393149872621847;0.0;1.0;0.0;0.2393149872621847;2.0;0.0;7871.0;0.0;0.0;1.0;0.0;0.0;0.0;False;7871.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34055166173200874;0.0;0.0;1.0;0.0;0.9390166433744124;0.0;0.0;0.3405516617320087;0.0;5.0;0.0;0.0;5.656854249492381;0.0;3.0;0.0;0.0;509.0;2.0;7.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13359528487229866;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0609833566255876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.17;0.0;0.0;0.0;0.2857097982611446;1.0;0.0;0.0;0.2857097982611446;0.0;0.0;4986.0;0.0;0.0;1.0;0.0;0.0;0.0;False;4986.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.9103489771359808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.83;0.0;0.0;0.0;458.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08965102286401926;0.0;0.0;0.0;0.0;1.96;0.0;0.0;458.0;0.0;4.0;0.0
0.0;4.25;0.0;1.2583057392117916;0.0;1.0;2.0;0.0;1.1666666666666667;0.0;2.17;0.0;0.0;5.0;0.2857097982611446;1.0;0.0;0.0;0.2857097982611446;6.0;0.0;4986.0;0.0;0.0;1.0;3.0;3.75;0.0;False;4986.0;6.0;0.0;0.0;0.0;0.8366600265340756;0.75;0.0;0.0;5.0;0.0;1.0;0.0;0.9103489771359808;0.0;0.0;0.0;0.0;1.1666666666666667;1.0;0.0;0.40824829046386296;11.83;1.0;0.0;3.5;458.0;6.0;1.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;1.3291601358251257;4.0;0.0;0.5;1.0;1.0;0.0;0.0;0.08965102286401926;0.0;2.0;0.0;0.0;1.96;0.0;0.0;458.0;0.0;4.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.4;0.0;1.4;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;481.0;0.0;0.0;0.0;2.0;2.0;1.0;False;481.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.31622776601683794;5.4;1.0;0.0;2.0;447.0;10.0;1.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.6992058987801011;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.75;0.0;0.0;1.62;0.0;0.0;447.0;0.0;3.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.3076923076923077;0.0;1.31;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;13.0;0.0;632.0;0.0;0.0;0.0;2.0;2.0;1.0;False;632.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0769230769230769;0.0;0.0;0.2773500981126146;6.0;1.0;0.0;2.0;447.0;13.0;1.0;0.0;0.0;13.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;2.0;0.0;0.0;0.6304251719561152;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.64;0.0;0.0;447.0;0.0;3.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.2272727272727273;0.0;1.32;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;22.0;0.0;750.0;0.0;0.0;0.0;2.0;2.0;1.0;False;750.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0454545454545454;0.0;0.0;0.21320071635561044;6.41;1.0;0.0;2.0;462.0;22.0;1.0;0.0;0.0;22.0;1.0;0.0;0.0;0.0;18.0;0.0;0.0;2.0;0.0;0.0;0.5284134548067254;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;462.0;0.0;4.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.16666666666666666;0.0;1.17;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;204.0;0.0;0.0;0.0;1.0;2.0;1.0;False;204.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6666666666666665;0.0;0.0;1.5055453054181618;3.83;1.25;0.0;2.0;435.0;6.0;4.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.40824829046386296;2.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.64;0.0;0.0;435.0;0.0;2.0;0.0
0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.17;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;204.0;0.0;0.0;0.0;0.0;3.0;1.0;False;204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.83;0.0;0.0;3.0;435.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.64;0.0;0.0;435.0;0.0;2.0;0.0
0.0;2.0;0.0;0.2886751345948129;0.0;1.0;2.0;0.0;0.3888888888888889;0.0;1.61;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;18.0;0.0;759.0;0.0;0.0;0.0;2.0;2.083333333333333;1.0;False;759.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1111111111111112;0.0;0.0;0.3233808333817773;7.44;1.0;0.0;2.0;435.0;18.0;1.0;0.0;0.0;18.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0;2.0;0.0;0.0;0.6076849889141857;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.8;0.0;0.0;435.0;0.0;5.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;102.0;0.0;0.0;0.0;0.0;2.0;1.0;False;102.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;435.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.67;0.0;0.0;435.0;0.0;1.0;0.0
