NOP_count;Si_std;blamemerge_blamegetDistinctOperandsCnt_mean;Fout_50%;Si_50%;IOVars_25%;Ci_min;MCLC_count;VG_max;MCLC_std;Di_mean;blamemerge_blamegetDistinctOperatorsCnt_count;Fin_75%;NVAR_count;NVAR_50%;NCOMP_25%;MCLC_25%;Fout_max;Di_min;NBD_mean;NBD_25%;blame_merge_blame_getDistinctOperatorsCnt_min;IOVars_mean;NCOMP_std;NVAR_min;Fin_std;Fin_count;MCLC_min;blame_merge_blame_getDistinctOperandsCnt_min;Difficulty;blame_merge_blame_getDifficulty_min;blame_merge_blame_getDistinctOperatorsCnt_max;NBD_max;IOVars_count;MCLC_50%;blamemerge_blamegetDistinctOperatorsCnt_max;blame_merge_blame_getDifficulty_count;NCOMP_count;Ci_50%;blame_merge_blame_getDistinctOperandsCnt_mean;NCOMP_75%;Di_max;NCOMP_50%;Si_count;NVAR_25%;Fout_mean;NOPa;blamemerge_blamegetDistinctOperandsCnt_count;blamemerge_blamegetDifficulty_mean;Ci_75%;NBD_min;NCOMP_mean;blamemerge_blamegetDifficulty_max;Ci_25%;MCLC_75%;Fin_50%;blamemerge_blamegetDistinctOperatorsCnt_std;blame_merge_blame_getDifficulty_max;blame_merge_blame_getDifficulty_std;VG_min;IOVars_50%;Ci_std;Di_std;Di_25%;Si_mean;VG_25%;NumberOfDistinctOperands;NVAR_mean;NVAR_std;IOVars_max;NBD_50%;blamemerge_blamegetDistinctOperandsCnt_max;NOP_std;NumberOfDistinctOperators;Fin_25%;Ci_max;NOP_max;VG_std;Ci_count;blame_merge_blame_getDistinctOperatorsCnt_mean;blame_merge_blame_getDistinctOperandsCnt_count;IOVars_std;Si_75%;NVAR_max;Fout_min;NOP_25%;Fout_75%;Si_min;ClRCi;blamemerge_blamegetDistinctOperandsCnt_std;blame_merge_blame_getDistinctOperatorsCnt_std;VG_75%;blamemerge_blamegetDifficulty_std;VG_count;NOP_min;blamemerge_blamegetDifficulty_count;Ci_mean;VG_mean;IOVars_min;Fout_count;blame_merge_blame_getDifficulty_mean;Di_count;Fout_std;NVAR_75%;Fout_25%;VG_50%;Fin_max;IOVars_75%;blame_merge_blame_getDistinctOperandsCnt_max;blame_merge_blame_getDistinctOperandsCnt_std;NBD_75%;NCOMP_max;NOP_mean;Di_50%;NOP_75%;Si_max;MCLC_max;MCLC_mean;Di_75%;NBD_std;Fin_min;NCOMP_min;Bugged;Si_25%;NBD_count;blamemerge_blamegetDistinctOperatorsCnt_mean;ClTCi;Fin_mean;NOP_50%;blame_merge_blame_getDistinctOperatorsCnt_count
2.0;0.0;2.616090866067203;0.0;0.0;1.5;1.0;2.0;1.0;0.0;2.0;10565.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.5;1.25;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;24.36923076923077;0.0;0.0;2.0;2.0;0.0;8.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;10565.0;1.0868879724156582;2.5;1.0;0.0;4.2;1.5;0.0;0.0;1.971827893608512;0.0;0.0;1.0;2.0;1.4142135623730951;1.4142135623730951;1.5;0.0;1.0;65.0;0.0;0.0;3.0;1.5;7.0;1.4142135623730951;18.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;1.4142135623730951;0.0;0.0;0.0;0.5;0.0;0.0;1.666666667;2.2487083370748397;0.0;1.0;1.0751402926936249;2.0;0.0;10565.0;2.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.5;0.0;0.0;1.75;0.0;1.0;2.0;1.5;0.0;0.0;0.0;2.5;0.7071067811865476;0.0;0.0;False;0.0;2.0;2.3031708471367724;5.0;0.0;1.0;0.0
2.0;0.0;2.8704156479217597;0.0;0.0;1.75;1.0;2.0;1.0;0.0;2.5;8180.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.5;1.25;0.0;2.5;0.0;0.0;0.0;2.0;0.0;0.0;25.585714285714282;0.0;0.0;2.0;2.0;0.0;8.0;0.0;2.0;2.5;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;8180.0;1.2736334264757243;3.25;1.0;0.0;4.2;1.75;0.0;0.0;1.9918182491382967;0.0;0.0;1.0;2.5;2.1213203435596424;2.1213203435596424;1.75;0.0;1.0;70.0;0.0;0.0;4.0;1.5;7.0;2.1213203435596424;18.0;0.0;4.0;3.0;0.0;2.0;0.0;0.0;2.1213203435596424;0.0;0.0;0.0;0.75;0.0;0.0;2.0;2.5756351908056634;0.0;1.0;1.0848562853128976;2.0;0.0;8180.0;2.5;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;3.25;0.0;0.0;1.75;0.0;1.5;2.5;2.25;0.0;0.0;0.0;3.25;0.7071067811865476;0.0;0.0;False;0.0;2.0;2.6117359413202927;6.0;0.0;1.5;0.0
2.0;0.0;2.5022532097610752;0.0;0.0;1.5;1.0;2.0;1.0;0.0;2.0;11761.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.5;1.25;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;24.36923076923077;0.0;0.0;2.0;2.0;0.0;8.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;11761.0;1.1185164040958615;2.5;1.0;0.0;4.2;1.5;0.0;0.0;2.032658456244326;0.0;0.0;1.0;2.0;1.4142135623730951;1.4142135623730951;1.5;0.0;1.0;65.0;0.0;0.0;3.0;1.5;7.0;1.4142135623730951;18.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;1.4142135623730951;0.0;0.0;0.0;0.5;0.0;0.0;1.666666667;2.1637904173540248;0.0;1.0;1.102765662318666;2.0;0.0;11761.0;2.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.5;0.0;0.0;1.75;0.0;1.0;2.0;1.5;0.0;0.0;0.0;2.5;0.7071067811865476;0.0;0.0;False;0.0;2.0;2.3227616699260265;5.0;0.0;1.0;0.0
2.0;0.0;2.292;0.0;0.0;1.5;1.0;2.0;1.0;0.0;2.0;4750.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.5;1.25;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;22.125;0.0;0.0;2.0;2.0;0.0;8.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;4750.0;1.084978947368421;2.5;1.0;0.0;4.0;1.5;0.0;0.0;1.7475039821644844;0.0;0.0;1.0;2.0;1.4142135623730951;1.4142135623730951;1.5;0.0;1.0;72.0;0.0;0.0;3.0;1.5;7.0;1.4142135623730951;18.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;1.4142135623730951;0.0;0.0;0.0;0.5;0.0;0.0;1.666666667;2.076449786165368;0.0;1.0;0.9889610488685284;2.0;0.0;4750.0;2.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.5;0.0;0.0;1.75;0.0;1.0;2.0;1.5;0.0;0.0;0.0;2.5;0.7071067811865476;0.0;0.0;False;0.0;2.0;2.337684210526316;5.0;0.0;1.0;0.0
3.0;0.0;3.1493781254006925;0.0;0.0;1.5;1.0;3.0;5.0;7.505553499465137;2.0;15598.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;3.0;1.5;0.0;2.0;6.350852961085884;0.0;0.0;3.0;0.0;0.0;41.25757575757576;0.0;0.0;6.0;3.0;0.0;8.0;0.0;3.0;2.0;0.0;5.5;3.0;0.0;3.0;0.0;0.0;0.0;15598.0;1.8864825466024344;2.5;1.0;3.6666666666666665;4.8;1.5;6.5;0.0;2.3157184214556543;0.0;0.0;1.0;2.0;1.0;1.0;1.5;0.0;1.0;132.0;0.6666666666666666;1.1547005383792517;3.0;2.0;8.0;1.0;28.0;0.0;3.0;2.0;2.309401076758504;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.5;0.0;0.0;1.75;2.539600433932983;0.0;3.0;1.3974733938449204;3.0;0.0;15598.0;2.0;2.333333333333333;1.0;3.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;2.5;0.0;0.0;4.0;11.0;1.0;2.0;1.5;0.0;13.0;4.333333333333333;2.5;2.6457513110645907;0.0;0.0;False;0.0;3.0;3.8113219643544034;7.0;0.0;1.0;0.0
4.0;0.5773502691896257;3.592220939525797;0.5;0.5;1.0;1.0;4.0;7.0;5.0;0.875;22522.0;0.5;4.0;0.0;0.0;0.0;1.0;0.5;3.25;1.75;0.0;1.25;4.0;0.0;1.0;4.0;0.0;0.0;50.6260162601626;0.0;0.0;8.0;4.0;0.0;8.0;0.0;4.0;1.25;0.0;2.0;1.0;0.0;4.0;0.0;0.5;0.0;22522.0;2.0941264837344225;1.625;1.0;2.0;4.0;1.0;2.5;0.0;1.9391226696143424;0.0;0.0;1.0;1.0;0.478713553878169;0.25;0.875;0.5;1.0;123.0;0.5;1.0;2.0;2.0;8.0;0.5;26.0;0.0;2.0;1.0;3.0;4.0;0.0;0.0;0.5;1.0;2.0;0.0;0.0;1.0;0.0;1.3;2.425104381278308;0.0;2.5;1.1515932157197728;4.0;0.0;22522.0;1.375;2.5;1.0;4.0;0.0;4.0;0.5773502691896257;0.5;0.0;1.0;2.0;1.25;0.0;0.0;3.5;8.0;0.25;1.0;0.25;1.0;10.0;2.5;1.0;3.2015621187164243;0.0;0.0;False;0.0;4.0;4.381715655803213;6.5;0.5;0.0;0.0
3.0;0.0;3.3622831092710608;0.0;0.0;1.5;1.0;3.0;8.0;12.858201014657274;1.6666666666666667;21497.0;0.0;3.0;3.0;0.5;2.0;0.0;1.0;3.0;2.0;0.0;1.6666666666666667;11.269427669584644;0.0;0.0;3.0;0.0;0.0;53.5669014084507;0.0;0.0;5.0;3.0;4.0;9.0;0.0;3.0;2.0;0.0;10.5;2.0;1.0;3.0;1.5;0.0;0.0;21497.0;2.122571588062121;2.0;2.0;7.0;7.2;1.5;14.0;0.0;2.31094060678149;0.0;0.0;1.0;2.0;0.5773502691896257;0.5773502691896257;1.5;0.0;2.0;142.0;2.333333333333333;2.081665999466133;2.0;2.0;8.0;0.5773502691896258;33.0;0.0;2.0;1.0;3.6055512754639887;3.0;0.0;0.0;0.5773502691896257;0.0;4.0;0.0;0.5;0.0;0.0;1.5;2.3002699954085686;0.0;5.5;1.377008651078221;3.0;0.0;21497.0;1.6666666666666667;4.0;1.0;3.0;0.0;3.0;0.0;3.5;0.0;3.0;0.0;2.0;0.0;0.0;3.5;20.0;0.6666666666666666;2.0;1.0;0.0;24.0;9.333333333333334;2.0;1.7320508075688772;0.0;0.0;False;0.0;3.0;4.436014327580593;6.0;0.0;1.0;0.0
3.0;0.0;2.030196629213483;0.0;0.0;1.5;1.0;3.0;10.0;4.509249752822893;2.0;2848.0;0.0;3.0;2.0;1.0;2.0;0.0;1.0;3.0;2.0;0.0;2.0;2.516611478423584;0.0;0.0;3.0;0.0;0.0;45.43103448275862;0.0;0.0;5.0;3.0;4.0;8.0;0.0;3.0;2.0;0.0;3.5;3.0;2.0;3.0;1.0;0.0;0.0;2848.0;1.023394027554842;2.5;2.0;2.333333333333333;5.6;1.5;6.5;0.0;2.111476897807611;0.0;0.0;1.0;2.0;1.0;1.0;1.5;0.0;2.0;145.0;2.0;2.0;3.0;2.0;9.0;1.0;31.0;0.0;3.0;2.0;4.725815626252608;3.0;0.0;0.0;1.0;0.0;4.0;0.0;0.5;0.0;0.0;1.75;2.3248178516854074;0.0;6.5;1.244548182877997;3.0;0.0;2848.0;2.0;4.666666666666667;1.0;3.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;2.5;0.0;0.0;3.5;5.0;1.0;2.0;1.5;0.0;9.0;4.333333333333333;2.5;1.7320508075688772;0.0;0.0;False;0.0;3.0;2.08813202247191;7.0;0.0;1.0;0.0
3.0;0.0;2.4246794871794872;0.0;0.0;1.5;1.0;3.0;5.0;3.2145502536643185;1.6666666666666667;2496.0;0.0;3.0;2.0;1.0;2.5;0.0;1.0;2.6666666666666665;2.5;0.0;1.6666666666666667;1.5275252316519468;0.0;0.0;3.0;0.0;0.0;40.016233766233775;0.0;0.0;3.0;3.0;5.0;8.0;0.0;3.0;2.0;0.0;2.5;2.0;2.0;3.0;1.0;0.0;0.0;2496.0;1.1023103632478632;2.0;2.0;1.6666666666666667;4.666666666666667;1.5;5.5;0.0;2.2548575803635886;0.0;0.0;1.0;2.0;0.5773502691896257;0.5773502691896257;1.5;0.0;2.0;154.0;2.0;2.0;2.0;3.0;9.0;0.5773502691896258;29.0;0.0;2.0;1.0;2.0;3.0;0.0;0.0;0.5773502691896257;0.0;4.0;0.0;0.5;0.0;0.0;1.5;2.4892425664336097;0.0;4.0;1.250992393274837;3.0;0.0;2496.0;1.6666666666666667;3.0;1.0;3.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;2.0;0.0;0.0;3.0;3.0;0.6666666666666666;2.0;1.0;0.0;6.0;3.6666666666666665;2.0;0.5773502691896258;0.0;0.0;False;0.0;3.0;2.1935096153846154;6.0;0.0;1.0;0.0
3.0;0.0;2.01281269066504;0.0;0.0;1.0;1.0;3.0;3.0;1.7320508075688772;2.0;1639.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;2.0;2.0;0.0;2.0;0.5773502691896257;0.0;0.0;3.0;1.0;0.0;37.30434782608695;0.0;0.0;2.0;3.0;1.0;8.0;0.0;3.0;1.0;0.0;1.5;4.0;1.0;3.0;0.0;0.0;0.0;1639.0;0.8931171736540864;2.5;2.0;1.3333333333333333;4.0;1.0;2.5;0.0;2.0786075372141943;0.0;0.0;1.0;1.0;1.7320508075688772;1.7320508075688772;1.0;0.0;1.0;92.0;0.6666666666666666;1.1547005383792517;4.0;2.0;8.0;1.7320508075688772;22.0;0.0;4.0;3.0;1.1547005383792517;3.0;0.0;0.0;1.7320508075688772;0.0;2.0;0.0;0.0;0.0;0.0;1.75;2.3488145418123327;0.0;2.0;1.1279137151437306;3.0;0.0;1639.0;2.0;1.6666666666666667;1.0;3.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;2.5;0.0;0.0;2.0;2.0;1.0;1.0;1.5;0.0;4.0;2.0;2.5;0.0;0.0;1.0;False;0.0;3.0;1.8010982306284318;7.0;0.0;0.0;0.0
5.0;0.0;3.225650995884093;0.0;0.0;1.0;1.0;5.0;34.0;25.043961347997648;1.4;48349.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;3.6;1.0;0.0;1.4;18.782971010998235;0.0;0.0;5.0;0.0;0.0;58.793103448275865;0.0;0.0;14.0;5.0;0.0;9.0;0.0;5.0;1.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0;48349.0;2.603638820520245;2.0;1.0;8.4;7.0;1.0;0.0;0.0;1.7475687929630888;0.0;0.0;1.0;1.0;0.5477225575051661;0.5477225575051661;1.0;0.0;1.0;145.0;2.8;6.260990336999412;2.0;1.0;8.0;0.5477225575051662;31.0;0.0;2.0;1.0;14.758048651498614;5.0;0.0;0.0;0.5477225575051661;0.0;14.0;0.0;0.0;0.0;0.0;1.571428571;1.3536867012018878;0.0;1.0;1.1928989476995429;5.0;0.0;48349.0;1.4;7.6;1.0;5.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;42.0;0.6;1.0;1.0;0.0;56.0;11.2;2.0;5.813776741499454;0.0;0.0;False;0.0;5.0;5.1506546154005255;11.0;0.0;1.0;0.0
4.0;0.0;2.435879155155512;0.0;0.0;1.0;1.0;4.0;3.0;3.0;1.75;11221.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.75;2.0;0.0;0.0;4.0;0.0;0.0;40.22727272727273;0.0;0.0;4.0;4.0;0.0;8.0;0.0;4.0;1.5;0.0;1.0;3.0;0.0;4.0;0.0;0.0;0.0;11221.0;1.5294670706710634;2.25;1.0;1.0;4.0;1.0;1.5;0.0;1.7349088916465554;0.0;0.0;1.0;1.5;0.957427107756338;0.957427107756338;1.0;0.0;1.0;110.0;0.5;1.0;3.0;1.5;8.0;0.957427107756338;25.0;0.0;3.0;2.0;1.0;4.0;0.0;0.0;0.957427107756338;0.0;2.0;0.0;0.0;0.0;0.0;1.6;2.1730219774430446;0.0;1.5;1.1322408006764348;4.0;0.0;11221.0;1.75;1.5;1.0;4.0;0.0;4.0;0.0;0.5;0.0;1.0;0.0;2.25;0.0;0.0;2.5;4.0;0.75;1.5;1.25;0.0;6.0;1.5;2.25;1.4142135623730951;0.0;0.0;False;0.0;4.0;3.4864094109259423;8.0;0.0;0.5;0.0
3.0;0.0;2.6725655159075523;0.0;0.0;1.5;1.0;3.0;6.0;6.8068592855540455;1.6666666666666667;20682.0;0.0;3.0;2.0;0.5;1.5;0.0;1.0;2.6666666666666665;1.5;0.0;1.6666666666666667;4.932882862316247;0.0;0.0;3.0;0.0;0.0;43.480519480519476;0.0;0.0;5.0;3.0;3.0;8.0;0.0;3.0;2.0;0.0;5.0;2.0;1.0;3.0;1.0;0.0;0.0;20682.0;1.4738871160107019;2.0;1.0;3.333333333333333;4.8;1.5;8.0;0.0;2.15912078689779;0.0;0.0;1.0;2.0;0.5773502691896257;0.5773502691896257;1.5;0.0;2.0;154.0;2.0;2.0;2.0;2.0;8.0;0.5773502691896258;31.0;0.0;2.0;1.0;2.516611478423584;3.0;0.0;0.0;0.5773502691896257;0.0;4.0;0.0;0.5;0.0;0.0;1.5;2.450857495808595;0.0;4.5;1.2220409711965297;3.0;0.0;20682.0;1.6666666666666667;3.333333333333333;1.0;3.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;2.0;0.0;0.0;3.5;9.0;0.6666666666666666;2.0;1.0;0.0;13.0;5.333333333333333;2.0;2.081665999466133;0.0;0.0;False;0.0;3.0;3.259549366598975;6.0;0.0;1.0;0.0
8.0;0.0;1.9069247952345496;0.0;0.0;2.75;2.0;8.0;4.0;3.5050983275386565;2.75;2686.0;0.0;8.0;0.0;0.0;0.0;0.0;2.0;1.625;1.0;0.0;2.75;2.6186146828319083;0.0;0.0;8.0;0.0;0.0;48.13636363636363;0.0;0.0;4.0;8.0;0.0;10.0;0.0;8.0;3.0;0.0;1.75;3.0;0.0;8.0;0.0;0.0;0.0;2686.0;1.1919410169130944;3.0;1.0;1.5;7.5;2.75;2.25;0.0;2.5315802875285143;0.0;0.0;1.0;3.0;0.4629100498862757;0.4629100498862757;2.75;0.0;1.0;121.0;0.5;0.9258200997725514;3.0;1.0;8.0;0.4629100498862757;33.0;0.0;3.0;2.0;1.164964745021435;8.0;0.0;0.0;0.4629100498862757;0.0;2.0;0.0;1.75;0.0;0.0;2.6;2.248337370292765;0.0;2.25;1.506760557434949;8.0;1.0;2686.0;2.75;1.75;2.0;8.0;0.0;8.0;0.0;0.5;0.0;1.0;0.0;3.0;0.0;0.0;2.0;7.0;1.75;3.0;2.0;0.0;9.0;2.0;3.0;1.0606601717798212;0.0;0.0;False;0.0;8.0;2.3696947133283692;26.0;0.0;2.0;0.0
3.0;0.0;2.1141289660018376;0.0;0.0;1.0;1.0;3.0;6.0;10.392304845413264;1.3333333333333333;37002.0;0.5;3.0;0.0;0.0;0.0;0.0;1.0;1.6666666666666667;1.0;0.0;1.3333333333333333;8.082903768654761;0.0;0.5773502691896258;3.0;0.0;0.0;43.70512820512821;0.0;0.0;3.0;3.0;0.0;9.0;0.0;3.0;1.0;0.0;7.0;2.0;0.0;3.0;0.0;0.0;0.0;37002.0;1.3392944010748449;1.5;1.0;4.666666666666667;7.0;1.0;9.0;0.0;2.3055650694697905;0.0;0.0;1.0;1.0;0.5773502691896257;0.5773502691896257;1.0;0.0;1.0;156.0;1.3333333333333333;2.309401076758504;2.0;1.0;8.0;0.5773502691896258;28.0;0.0;2.0;1.0;2.8867513459481287;3.0;0.0;0.0;0.5773502691896257;0.0;4.0;0.0;0.0;0.0;0.0;1.375;1.9698480739547493;0.0;3.5;1.4106761548390276;3.0;0.0;37002.0;1.3333333333333333;2.6666666666666665;1.0;3.0;0.0;3.0;0.0;2.0;0.0;1.0;1.0;1.5;0.0;0.0;2.0;14.0;0.3333333333333333;1.0;0.5;0.0;18.0;6.0;1.5;1.1547005383792517;0.0;0.0;False;0.0;3.0;2.5269444894870547;5.5;0.3333333333333333;0.0;0.0
3.0;0.0;2.9587091069849687;0.0;0.0;1.5;1.0;3.0;2.0;4.0414518843273814;2.0;11310.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;1.6666666666666667;1.0;0.0;2.0;2.8867513459481287;0.0;0.0;3.0;0.0;0.0;36.70588235294117;0.0;0.0;3.0;3.0;0.0;8.0;0.0;3.0;2.0;0.0;2.5;3.0;0.0;3.0;0.0;0.0;0.0;11310.0;1.6058227022020124;2.5;1.0;1.6666666666666667;4.2;1.5;3.5;0.0;1.7343431000164826;0.0;0.0;1.0;2.0;1.0;1.0;1.5;0.0;1.0;102.0;0.6666666666666666;1.1547005383792517;3.0;1.0;8.0;1.0;24.0;0.0;3.0;2.0;0.5773502691896257;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.5;0.0;0.0;1.75;2.2848236000733824;0.0;1.5;1.0917225329913611;3.0;0.0;11310.0;2.0;1.3333333333333333;1.0;3.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;2.5;0.0;0.0;2.0;5.0;1.0;2.0;1.5;0.0;7.0;2.333333333333333;2.5;1.1547005383792517;0.0;0.0;False;0.0;3.0;3.5075154730327145;7.0;0.0;1.0;0.0
3.0;0.5773502691896258;2.1039391661877183;0.0;0.0;1.0;1.0;3.0;2.0;4.0414518843273814;1.0;22619.0;1.0;3.0;0.0;0.0;0.0;1.0;1.0;1.6666666666666667;1.0;0.0;1.3333333333333333;2.8867513459481287;0.0;1.1547005383792517;3.0;0.0;0.0;35.320754716981135;0.0;0.0;3.0;3.0;0.0;8.0;0.0;3.0;1.0;0.0;2.5;1.0;0.0;3.0;0.0;0.3333333333333333;0.0;22619.0;1.1954524114787608;1.5;1.0;1.6666666666666667;6.0;1.0;3.5;0.0;2.2092535452390645;0.0;0.0;1.0;1.0;0.5773502691896257;0.0;1.0;0.3333333333333333;1.0;106.0;0.6666666666666666;1.1547005383792517;2.0;1.0;8.0;0.5773502691896258;26.0;0.0;2.0;1.0;0.5773502691896257;3.0;0.0;0.0;0.5773502691896257;0.5;2.0;0.0;0.0;0.5;0.0;1.375;2.2935457023512966;0.0;1.5;1.3171225668598792;3.0;0.0;22619.0;1.3333333333333333;1.3333333333333333;1.0;3.0;0.0;3.0;0.5773502691896258;1.0;0.0;1.0;2.0;1.5;0.0;0.0;2.0;5.0;0.3333333333333333;1.0;0.5;1.0;7.0;2.333333333333333;1.0;1.1547005383792517;0.0;0.0;False;0.0;3.0;2.463106238118396;5.5;0.6666666666666666;0.0;0.0
2.0;0.0;2.5334335839599;0.0;0.0;1.75;1.0;2.0;1.0;0.0;2.5;9975.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.5;0.0;0.0;0.0;2.0;0.0;0.0;25.585714285714282;0.0;0.0;1.0;2.0;0.0;8.0;0.0;2.0;2.5;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;9975.0;1.1342678123881131;3.25;1.0;0.0;4.2;1.75;0.0;0.0;1.8432013596847776;0.0;0.0;1.0;2.5;2.1213203435596424;2.1213203435596424;1.75;0.0;1.0;70.0;0.0;0.0;4.0;1.0;7.0;2.1213203435596424;18.0;0.0;4.0;3.0;0.0;2.0;0.0;0.0;2.1213203435596424;0.0;0.0;0.0;0.75;0.0;0.0;2.0;2.2885097574493285;0.0;1.0;0.9967927582247798;2.0;0.0;9975.0;2.5;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;3.25;0.0;0.0;1.0;0.0;1.5;2.5;2.25;0.0;0.0;0.0;3.25;0.0;0.0;0.0;False;0.0;2.0;2.32140350877193;6.0;0.0;1.5;0.0
2.0;0.0;2.785612872692854;0.0;0.0;1.5;1.0;2.0;1.0;0.0;2.0;10565.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;24.13636363636364;0.0;0.0;1.0;2.0;0.0;8.0;0.0;2.0;2.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;10565.0;1.2451369075789331;2.5;1.0;0.0;4.2;1.5;0.0;0.0;2.0377518973343043;0.0;0.0;1.0;2.0;1.4142135623730951;1.4142135623730951;1.5;0.0;1.0;66.0;0.0;0.0;3.0;1.0;7.0;1.4142135623730951;18.0;0.0;3.0;2.0;0.0;2.0;0.0;0.0;1.4142135623730951;0.0;0.0;0.0;0.5;0.0;0.0;1.666666667;2.1029768563028752;0.0;1.0;1.093662110565875;2.0;0.0;10565.0;2.0;1.0;1.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.5;0.0;0.0;1.0;0.0;1.0;2.0;1.5;0.0;0.0;0.0;2.5;0.0;0.0;0.0;False;0.0;2.0;2.5291055371509703;5.0;0.0;1.0;0.0
3.0;0.0;2.514469453376206;0.0;0.0;1.5;1.0;3.0;4.0;2.6457513110645907;1.6666666666666667;311.0;0.0;3.0;2.0;0.5;2.0;0.0;1.0;2.333333333333333;2.0;0.0;1.6666666666666667;1.5275252316519468;0.0;0.0;3.0;0.0;0.0;40.444444444444436;0.0;0.0;3.0;3.0;4.0;8.0;0.0;3.0;2.0;0.0;2.0;2.0;1.0;3.0;1.0;0.0;0.0;311.0;1.1559944878272854;2.0;1.0;1.3333333333333333;4.666666666666667;1.5;4.5;0.0;2.194972142690665;0.0;0.0;1.0;2.0;0.5773502691896257;0.5773502691896257;1.5;0.0;2.0;144.0;1.6666666666666667;1.5275252316519463;2.0;3.0;9.0;0.5773502691896258;28.0;0.0;2.0;1.0;1.5275252316519468;3.0;0.0;0.0;0.5773502691896257;0.0;3.0;0.0;0.5;0.0;0.0;1.5;2.3973674321449048;0.0;3.5;1.2356593123923358;3.0;0.0;311.0;1.6666666666666667;2.6666666666666665;1.0;3.0;0.0;3.0;0.0;2.5;0.0;3.0;0.0;2.0;0.0;0.0;3.0;3.0;0.6666666666666666;2.0;1.0;0.0;5.0;3.0;2.0;1.1547005383792517;0.0;0.0;False;0.0;3.0;2.337620578778135;6.0;0.0;1.0;0.0
4.0;0.5773502691896257;1.963682499405281;0.5;0.5;1.0;1.0;4.0;4.0;3.8622100754188224;1.25;12611.0;0.0;4.0;0.5;0.75;0.75;1.0;0.5;2.0;1.75;0.0;1.5;2.943920288775949;0.0;0.0;4.0;0.0;0.0;45.34574468085106;0.0;0.0;3.0;4.0;3.5;9.0;0.0;4.0;1.5;0.0;5.25;3.0;3.0;4.0;0.0;0.5;0.0;12611.0;1.8516238657861053;1.875;1.0;3.0;5.625;1.375;6.5;0.0;2.4951146625367087;0.0;0.0;1.0;1.0;0.8660254037844386;1.1902380714238083;0.5;0.5;1.0;94.0;0.75;0.957427107756338;3.0;2.0;8.0;1.0;31.0;0.0;3.0;2.0;1.5;4.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;1.6;1.9651073341254;0.0;3.25;1.6682581383800603;4.0;0.0;12611.0;1.75;2.25;1.0;4.0;0.0;4.0;0.5773502691896257;1.25;0.0;2.0;0.0;1.5;0.0;0.0;2.25;6.0;0.5;0.75;0.5;1.0;8.0;3.75;1.5;0.8164965809277259;0.0;0.0;False;0.0;4.0;3.9630481325826654;8.0;0.0;0.0;0.0
