NumberOfAssignments_75%;RFC_50%;LOCMethod_CK_count;NumberOfVariables_min;NumberOfStringLiterals_mean;NumberOfLambdas_50%;NumberOfLambdas_mean;NumberOfModifiers_mean;LOCMethod_CK_25%;NumberOfParameters_CK_mean;NumberOfInnerClasses_mean;WMC_CK_mean;NumberOfMathOperations_75%;NumberOfParenthesizedExps_max;NumberOfStringLiterals_min;NumberOfComparisons_min;NumberOfLogStatements_max;NumberOfStringLiterals_std;NumberOfModifiers_min;LOCMethod_CK_50%;NumberOfLoops_50%;NumberOfParameters_CK_75%;NumberOfLogStatements_75%;NumberOfLogStatements_25%;NumberOfAssignments_min;NumberOfParenthesizedExps_std;NumberOfAnonymousClasses_75%;NumberOfAssignments_50%;CBO_count;NumberOfLambdas_count;NumberOfLoops_75%;NumberOfLoops_25%;MaxNumberOfNestedBlocks_75%;NumberOfMathOperations_25%;NumberOfModifiers_count;LOCMethod_CK_75%;NumberOfMathOperations_count;NumberOfAssignments_mean;NumberOfUniqueWords_min;NumberOfStringLiterals_count;MaxNumberOfNestedBlocks_50%;NumberOfLoops_min;NumberOfStringLiterals_75%;NumberOfUniqueWords_75%;NumberOfInnerClasses_75%;MaxNumberOfNestedBlocks_mean;NumberOfComparisons_count;NumberOfStringLiterals_max;NumberOfComparisons_mean;Returns_mean;RFC_mean;NumberOfMathOperations_max;NumberOfParameters_CK_count;IsConstructor_count;NumberOfLoops_count;CBO_max;NumberOfNumbers_min;NumberOfAnonymousClasses_50%;NumberOfMathOperations_min;NumberOfVariables_75%;NumberOfLogStatements_std;NumberOfUniqueWords_25%;NumberOfModifiers_75%;NumberOfAssignments_max;NumberOfLogStatements_50%;Returns_min;LOCMethod_CK_std;NumberOfNumbers_75%;NumberOfTryCatch_count;NumberOfVariables_50%;Returns_75%;NumberOfTryCatch_75%;NumberOfUniqueWords_mean;NumberOfParenthesizedExps_50%;NumberOfTryCatch_max;NumberOfModifiers_50%;Bugged;NumberOfNumbers_25%;CBO_std;LOCMethod_CK_mean;NumberOfUniqueWords_50%;NumberOfMathOperations_std;NumberOfLogStatements_count;RFC_count;NumberOfAnonymousClasses_count;NumberOfModifiers_25%;MaxNumberOfNestedBlocks_std;NumberOfInnerClasses_min;NumberOfTryCatch_min;NumberOfNumbers_50%;NumberOfAssignments_25%;NumberOfParameters_CK_min;NumberOfUniqueWords_max;NumberOfParameters_CK_std;CBO_25%;NumberOfComparisons_50%;Returns_max;WMC_CK_std;MaxNumberOfNestedBlocks_25%;NumberOfTryCatch_mean;NumberOfAnonymousClasses_25%;NumberOfLogStatements_mean;NumberOfAnonymousClasses_mean;NumberOfParameters_CK_max;NumberOfLambdas_75%;WMC_CK_25%;NumberOfParameters_CK_25%;CBO_mean;NumberOfAssignments_count;CBO_75%;NumberOfAnonymousClasses_std;NumberOfLambdas_max;WMC_CK_max;RFC_75%;NumberOfLambdas_min;NumberOfVariables_25%;MaxNumberOfNestedBlocks_count;NumberOfModifiers_max;NumberOfUniqueWords_std;NumberOfLoops_max;NumberOfNumbers_std;RFC_max;NumberOfInnerClasses_25%;NumberOfStringLiterals_50%;NumberOfStringLiterals_25%;MaxNumberOfNestedBlocks_min;Returns_25%;NumberOfInnerClasses_50%;CBO_min;NumberOfLoops_std;NumberOfInnerClasses_std;NumberOfNumbers_max;NumberOfParameters_CK_50%;WMC_CK_50%;MaxNumberOfNestedBlocks_max;Returns_std;IsConstructor_freq;Returns_count;NumberOfNumbers_mean;WMC_CK_count;WMC_CK_min;NumberOfMathOperations_50%;NumberOfLogStatements_min;NumberOfParenthesizedExps_count;NumberOfVariables_count;NumberOfInnerClasses_max;NumberOfComparisons_std;CBO_50%;WMC_CK_75%;NumberOfAnonymousClasses_max;NumberOfComparisons_25%;NumberOfInnerClasses_count;IsConstructor_unique;NumberOfComparisons_max;NumberOfTryCatch_25%;NumberOfLoops_mean;NumberOfParenthesizedExps_75%;NumberOfTryCatch_std;NumberOfVariables_mean;LOCMethod_CK_max;NumberOfUniqueWords_count;NumberOfVariables_max;NumberOfMathOperations_mean;NumberOfComparisons_75%;NumberOfParenthesizedExps_min;NumberOfVariables_std;NumberOfParenthesizedExps_25%;Returns_50%;NumberOfParenthesizedExps_mean;NumberOfLambdas_25%;LOCMethod_CK_min;NumberOfNumbers_count;NumberOfTryCatch_50%;NumberOfModifiers_std;NumberOfAnonymousClasses_min;RFC_min;RFC_25%;IsConstructor_top;NumberOfLambdas_std;RFC_std;NumberOfAssignments_std
0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;1.0;4.0;0.0;11.0;4.0;0.0;0.0;0.0;11.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;False;0.0;0.0;1.0;11.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.5773502691896257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;4.0;4.0;0.0;4.0;1.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4705882352941176;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;34.0;0.0;0.0;0.0;0.0;34.0;1.0;34.0;0.0;5.0;34.0;0.0;0.0;0.0;15.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0;34.0;34.0;34.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;11.617647058823529;0.0;0.0;0.0;False;0.0;0.4932702180563817;1.0;10.5;0.0;34.0;34.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.5066403971048989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.6176470588235294;34.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;34.0;0.0;5.0812471976650535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;34.0;34.0;0.0;34.0;1.0;0.0;0.0;34.0;34.0;0.0;0.0;1.0;1.0;0.0;0.0;34.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;34.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;9.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;False;0.0;0.0;1.0;9.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;8.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;False;0.0;0.0;1.0;8.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;1.0;6.0;0.0;6.0;6.0;0.0;0.0;0.0;13.25;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;7.25;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;10.333333333333334;0.0;0.0;0.0;False;0.0;0.0;1.0;8.0;0.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.5477225575051661;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;6.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;4.926120853842979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;6.0;6.0;0.0;6.0;1.0;0.0;0.0;6.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.1111111111111111;1.0;0.1111111111111111;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;0.0;9.0;1.0;9.0;0.0;2.0;9.0;0.0;0.0;0.0;17.0;0.0;0.0;9.0;0.0;0.0;0.1111111111111111;0.0;0.0;9.0;9.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.6666666666666667;0.0;9.0;0.0;0.0;0.0;12.444444444444445;0.0;0.0;0.0;False;0.0;0.4409585518440984;1.2222222222222223;11.0;0.0;9.0;9.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.2222222222222222;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;7.160850352980279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;9.0;9.0;0.0;9.0;1.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.3333333333333333;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
1.75;1.0;14.0;0.0;0.0;0.0;0.0;4.857142857142857;3.0;1.2142857142857142;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.5;0.0;2.75;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.75;0.0;14.0;10.25;14.0;0.7857142857142857;2.0;14.0;0.0;0.0;0.0;16.75;0.0;0.5;14.0;0.0;0.6428571428571429;1.2142857142857142;2.2857142857142856;1.0;14.0;14.0;14.0;3.0;0.0;0.0;0.0;1.75;0.0;5.5;10.0;4.0;0.0;0.0;7.418420791042192;1.0;14.0;0.0;1.0;0.0;13.071428571428573;0.0;1.0;1.0;True;0.0;0.9749612559222292;7.571428571428571;11.5;0.26726124191242434;14.0;14.0;14.0;1.0;0.8548504142651103;0.0;0.0;0.0;0.0;0.0;35.0;1.3688047244316384;1.0;0.0;5.0;2.0;0.0;0.14285714285714285;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.7857142857142858;14.0;3.0;0.0;0.0;7.0;3.5;0.0;0.0;14.0;10.0;10.01125739981121;1.0;1.1387288073563857;9.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.26726124191242434;0.0;3.0;0.5;1.0;2.0;1.3114039117603011;13.0;14.0;0.7142857142857143;14.0;1.0;0.0;0.0;14.0;14.0;0.0;1.4990839693802167;1.0;1.75;0.0;0.0;14.0;2.0;5.0;0.0;0.07142857142857142;0.0;0.3631365196012815;0.7857142857142857;26.0;14.0;4.0;0.07142857142857142;0.0;0.0;1.2513728724621076;0.0;1.0;0.0;0.0;3.0;14.0;0.0;4.62197331911786;0.0;0.0;0.25;False;0.0;2.8400588138160217;1.2513728724621076
1.0;0.0;23.0;0.0;0.043478260869565216;0.0;0.0;1.0;3.0;0.43478260869565216;0.0;1.173913043478261;0.0;0.0;0.0;0.0;0.0;0.2085144140570748;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;23.0;0.0;0.0;0.0;0.0;23.0;3.0;23.0;1.0869565217391304;5.0;23.0;0.0;0.0;0.0;14.0;0.0;0.08695652173913042;23.0;1.0;0.13043478260869565;0.5217391304347826;1.0;0.0;23.0;23.0;23.0;1.0;0.0;0.0;0.0;0.0;0.0;6.5;1.0;12.0;0.0;0.0;3.3362306249131968;0.0;23.0;0.0;1.0;0.0;12.043478260869565;0.0;0.0;1.0;False;0.0;0.5107539184552492;4.304347826086956;10.0;0.0;23.0;23.0;23.0;1.0;0.2881040655200304;0.0;0.0;0.0;0.0;0.0;50.0;0.5068698018697019;0.0;0.0;1.0;0.4910261901035309;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.5217391304347826;23.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;23.0;1.0;9.59392923993447;0.0;0.4170288281141496;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.5107539184552492;22.0;23.0;0.08695652173913042;23.0;1.0;0.0;0.0;23.0;23.0;0.0;0.3443502215750909;1.0;1.0;0.0;0.0;23.0;2.0;1.0;0.0;0.0;0.0;0.0;0.043478260869565216;15.0;23.0;1.0;0.0;0.0;0.0;0.2085144140570748;0.0;1.0;0.0;0.0;3.0;23.0;0.0;0.0;0.0;0.0;0.0;False;0.0;4.58257569495584;2.4663746577860324
1.0;1.0;3.0;0.0;0.6666666666666666;0.0;0.0;1.0;6.0;0.3333333333333333;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.1547005383792517;1.0;9.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.5;0.0;1.5;0.0;3.0;10.0;3.0;0.6666666666666666;8.0;3.0;1.0;0.0;1.0;10.5;0.0;1.0;3.0;2.0;1.3333333333333333;1.3333333333333333;0.6666666666666666;0.0;3.0;3.0;3.0;1.0;0.0;0.0;0.0;0.5;0.0;9.0;1.0;2.0;0.0;0.0;4.163331998932266;0.0;3.0;0.0;2.0;0.0;9.666666666666666;0.0;0.0;1.0;False;0.0;0.5773502691896258;7.666666666666668;10.0;0.0;3.0;3.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;11.0;0.5773502691896258;0.5;2.0;3.0;1.7320508075688772;0.5;0.0;0.0;0.0;0.0;1.0;0.0;2.5;0.0;0.6666666666666666;3.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;3.0;1.0;1.5275252316519468;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5773502691896258;0.0;0.0;0.0;4.0;2.0;1.5275252316519463;2.0;3.0;0.0;3.0;1.0;0.0;0.0;3.0;3.0;0.0;1.1547005383792517;1.0;4.0;0.0;1.0;3.0;2.0;2.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;11.0;3.0;1.0;0.0;2.0;0.0;0.5773502691896258;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.5;False;0.0;0.5773502691896258;1.1547005383792517
1.75;1.0;14.0;0.0;0.0;0.0;0.0;1.0;3.0;0.35714285714285715;0.0;3.7142857142857135;0.0;0.0;0.0;0.0;0.0;0.0;1.0;8.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;14.0;14.0;0.0;0.0;1.0;0.0;14.0;9.75;14.0;0.7857142857142857;10.0;14.0;1.0;0.0;0.0;22.5;0.0;0.8571428571428571;14.0;0.0;2.2857142857142856;1.6428571428571428;2.0;1.0;14.0;14.0;14.0;3.0;0.0;0.0;0.0;1.5;0.0;13.0;1.0;2.0;0.0;0.0;5.176553225525967;0.0;14.0;0.0;2.0;0.0;17.428571428571427;0.0;0.0;1.0;False;0.0;0.646206172658864;8.214285714285714;15.0;0.26726124191242434;14.0;14.0;14.0;1.0;0.8644378215075665;0.0;0.0;0.0;0.0;0.0;32.0;0.4972451580988468;1.0;3.0;5.0;2.8937218894749313;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.25;0.0;1.4285714285714286;14.0;2.0;0.0;0.0;12.0;3.5;0.0;0.0;14.0;1.0;7.132960176470977;1.0;0.5345224838248487;7.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.42581531362631997;0.0;2.0;0.0;4.0;3.0;1.2157392722216296;14.0;14.0;0.14285714285714285;14.0;1.0;0.0;0.0;14.0;14.0;0.0;2.0913216810491813;1.0;4.0;0.0;0.0;14.0;1.0;7.0;0.0;0.21428571428571427;0.0;0.0;0.5714285714285714;20.0;14.0;2.0;0.07142857142857142;3.0;0.0;0.9376144618769908;0.0;1.0;0.0;0.0;3.0;14.0;0.0;0.0;0.0;0.0;0.25;False;0.0;2.2870874995874626;0.892582375303981
2.0;1.5;10.0;0.0;0.0;0.0;0.0;106.6;3.5;0.3;0.0;3.3;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;1.0;10.0;10.0;1.0;0.0;2.0;0.0;10.0;15.0;10.0;1.3;10.0;10.0;1.0;0.0;0.0;21.75;0.0;1.2;10.0;0.0;1.5;1.8;3.3;0.0;10.0;10.0;10.0;2.0;0.0;0.0;0.0;2.0;0.0;12.5;13.0;4.0;0.0;0.0;5.9962951524716965;0.0;10.0;0.5;2.0;0.0;17.7;0.0;0.0;1.0;False;0.0;0.5676462121975466;9.2;18.0;0.0;10.0;10.0;10.0;1.0;1.2292725943057183;0.0;0.0;0.0;0.0;0.0;28.0;0.4830458915396479;1.0;2.0;4.0;2.4517567397911058;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.1;10.0;1.0;0.0;0.0;8.0;5.75;0.0;0.0;10.0;1025.0;6.219146064997813;1.0;0.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5163977794943223;0.0;0.0;0.0;3.0;3.0;1.3165611772087666;10.0;10.0;0.0;10.0;1.0;0.0;0.0;10.0;10.0;0.0;1.5811388300841898;1.0;4.75;0.0;0.0;10.0;1.0;5.0;0.0;0.4;0.0;0.0;1.2;17.0;10.0;4.0;0.0;2.0;0.0;1.4757295747452437;0.0;1.5;0.0;0.0;1.0;10.0;0.0;322.7614185948087;0.0;0.0;0.0;False;0.0;3.917198545446024;1.4181364924121764
1.0;0.0;23.0;0.0;0.3478260869565217;0.0;0.0;1.0;3.0;0.43478260869565216;0.0;4.086956521739131;0.0;12.0;0.0;0.0;0.0;1.6681153124565982;1.0;3.0;0.0;1.0;0.0;0.0;0.0;2.943472714423111;0.0;0.0;23.0;23.0;0.0;0.0;1.0;0.0;23.0;9.0;23.0;0.39130434782608703;5.0;23.0;0.0;0.0;0.0;16.0;0.0;0.5652173913043478;23.0;8.0;2.9565217391304346;1.608695652173913;0.8695652173913043;1.0;23.0;23.0;23.0;3.0;0.0;0.0;0.0;0.0;0.0;12.0;1.0;2.0;0.0;0.0;6.880975663883468;0.0;23.0;0.0;2.0;0.0;13.652173913043477;0.0;0.0;1.0;False;0.0;0.5623215571155332;7.565217391304348;14.0;0.2881040655200304;23.0;23.0;23.0;1.0;0.6623708763718501;0.0;0.0;0.0;0.0;0.0;19.0;0.5068698018697019;1.0;1.0;7.0;4.571781465769222;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0434782608695652;23.0;1.0;0.0;0.0;21.0;1.0;0.0;0.0;23.0;1.0;3.524056232811249;0.0;0.2085144140570748;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;2.0;1.3052039351200886;22.0;23.0;0.043478260869565216;23.0;1.0;0.0;0.0;23.0;23.0;0.0;4.616947642501142;1.0;4.5;0.0;0.0;23.0;2.0;20.0;0.0;0.0;0.0;0.0;0.08695652173913042;30.0;23.0;2.0;0.08695652173913042;3.5;0.0;0.4170288281141496;0.0;1.0;0.8695652173913043;0.0;3.0;23.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.217461883894185;0.583027399541909
