LOCMethod_CK_min;LOCMethod_min;LOCMethod_count;NumberOfParameters_Designite_count;NumberOfParameters_Designite_75%;LOCMethod_50%;NumberOfParameters_Designite_std;LOCMethod_max;CyclomaticComplexity_Designite_count;LOCMethod_std;LOCMethod;CyclomaticComplexity_Designite_std;LOCMethod_CK_mean;CyclomaticComplexity_Designite_max;LOCMethod_CK_max;NumberOfParameters_Designite_50%;Bugged;CyclomaticComplexity_Designite_75%;LOCMethod_CK_50%;LOCMethod_CK_count;CyclomaticComplexity_Designite_min;NumberOfParameters_Designite_min;LOCMethod_CK_std;LOCMethod_25%;CyclomaticComplexity_Designite_25%;NumberOfParameters_Designite_25%;LOCMethod_mean;NumberOfParameters_Designite_mean;NumberOfParameters_Designite_max;LOCMethod_CK_75%;CyclomaticComplexity_Designite_50%;LOCMethod_CK_25%;LOCMethod_75%;CyclomaticComplexity_Designite_mean
2.0;2.0;50.0;50.0;1.0;3.0;0.7082603003566023;7.0;50.0;1.178030178747903;160.0;0.2398979374820953;2.7777777777777777;2.0;7.0;1.0;False;1.0;3.0;54.0;1.0;0.0;1.1437552625579177;2.0;1.0;0.0;2.8;0.78;2.0;3.0;1.0;2.0;3.0;1.06
3.0;3.0;3.0;3.0;0.5;3.0;0.5773502691896258;4.0;3.0;0.5773502691896258;12.0;0.0;3.333333333333333;1.0;4.0;0.0;False;1.0;3.0;3.0;1.0;0.0;0.5773502691896258;3.0;1.0;0.0;3.333333333333333;0.3333333333333333;1.0;3.5;1.0;3.0;3.5;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8.0;8.0;1.0;1.0;0.0;8.0;0.0;8.0;1.0;0.0;10.0;0.0;8.0;1.0;8.0;0.0;False;1.0;8.0;1.0;1.0;0.0;0.0;8.0;1.0;0.0;8.0;0.0;0.0;8.0;1.0;8.0;8.0;1.0
3.0;3.0;1.0;1.0;1.0;3.0;0.0;3.0;1.0;0.0;8.0;0.0;3.0;1.0;3.0;1.0;False;1.0;3.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;2.0;2.0;0.0;3.0;0.0;3.0;2.0;0.0;24.0;0.0;3.0;1.0;3.0;0.0;False;1.0;3.0;2.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;1.0;1.0;1.0;3.0;0.0;3.0;1.0;0.0;8.0;0.0;3.0;1.0;3.0;1.0;False;1.0;3.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;2.0;2.0;0.0;3.0;0.0;3.0;2.0;0.0;24.0;0.0;3.0;1.0;3.0;0.0;False;1.0;3.0;2.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;6.0;6.0;0.0;8.0;0.0;18.0;6.0;5.307227776030219;0.0;0.5477225575051661;8.833333333333334;2.0;18.0;0.0;False;2.0;8.0;6.0;1.0;0.0;5.307227776030219;5.5;1.0;0.0;8.833333333333334;0.0;0.0;10.5;1.5;5.5;10.5;1.5
3.0;3.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;False;1.0;3.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;3.0;3.0;1.0
8.0;8.0;3.0;3.0;0.0;12.0;0.0;15.0;3.0;3.511884584284246;42.0;0.0;11.666666666666664;1.0;15.0;0.0;False;1.0;12.0;3.0;1.0;0.0;3.511884584284246;10.0;1.0;0.0;11.666666666666664;0.0;0.0;13.5;1.0;10.0;13.5;1.0
10.0;10.0;12.0;12.0;0.0;13.0;0.0;28.0;12.0;5.017393987344668;177.0;0.0;14.583333333333336;1.0;28.0;0.0;False;1.0;13.0;12.0;1.0;0.0;5.017393987344668;11.75;1.0;0.0;14.583333333333336;0.0;0.0;15.25;1.0;11.75;15.25;1.0
4.0;4.0;8.0;8.0;0.0;5.5;0.0;8.0;8.0;1.772810520855837;54.0;0.0;6.0;1.0;8.0;0.0;False;1.0;5.5;8.0;1.0;0.0;1.772810520855837;4.75;1.0;0.0;6.0;0.0;0.0;8.0;1.0;4.75;8.0;1.0
8.0;8.0;9.0;9.0;0.0;12.0;0.0;31.0;9.0;6.9542153483416875;131.0;0.0;13.888888888888891;1.0;31.0;0.0;True;1.0;12.0;9.0;1.0;0.0;6.9542153483416875;11.0;1.0;0.0;13.888888888888891;0.0;0.0;12.0;1.0;11.0;12.0;1.0
4.0;4.0;9.0;9.0;0.0;6.0;0.0;14.0;9.0;3.427827300200522;75.0;0.0;7.666666666666668;1.0;14.0;0.0;False;1.0;6.0;9.0;1.0;0.0;3.427827300200522;5.0;1.0;0.0;7.666666666666668;0.0;0.0;9.0;1.0;5.0;9.0;1.0
4.0;4.0;4.0;4.0;0.0;8.0;0.0;12.0;4.0;3.366501646120693;44.0;0.0;8.0;1.0;12.0;0.0;False;1.0;8.0;4.0;1.0;0.0;3.366501646120693;6.25;1.0;0.0;8.0;0.0;0.0;9.75;1.0;6.25;9.75;1.0
4.0;4.0;15.0;15.0;0.0;6.0;0.0;12.0;15.0;2.1313979316066587;102.0;0.0;6.4;1.0;12.0;0.0;False;1.0;6.0;15.0;1.0;0.0;2.1313979316066587;5.0;1.0;0.0;6.4;0.0;0.0;7.0;1.0;5.0;7.0;1.0
4.0;4.0;7.0;7.0;0.0;6.0;0.3779644730092273;10.0;7.0;2.225394561056748;52.0;0.0;6.571428571428571;1.0;10.0;0.0;False;1.0;6.0;7.0;1.0;0.0;2.225394561056748;5.0;1.0;0.0;6.571428571428571;0.14285714285714285;1.0;8.0;1.0;5.0;8.0;1.0
7.0;7.0;5.0;5.0;0.0;8.0;0.0;10.0;5.0;1.224744871391589;47.0;0.0;8.0;1.0;10.0;0.0;False;1.0;8.0;5.0;1.0;0.0;1.224744871391589;7.0;1.0;0.0;8.0;0.0;0.0;8.0;1.0;7.0;8.0;1.0
5.0;5.0;12.0;12.0;0.0;8.0;0.2886751345948129;29.0;12.0;6.513389472789296;155.0;0.5773502691896257;10.333333333333334;3.0;29.0;0.0;False;1.0;8.0;12.0;1.0;0.0;6.513389472789296;6.0;1.0;0.0;10.333333333333334;0.08333333333333333;1.0;11.25;1.0;6.0;11.25;1.1666666666666667
4.0;4.0;20.0;20.0;0.0;10.5;0.22360679774997894;33.0;20.0;7.836990560963538;266.0;0.0;11.45;1.0;33.0;0.0;False;1.0;10.5;20.0;1.0;0.0;7.836990560963538;5.0;1.0;0.0;11.45;0.05;1.0;15.25;1.0;5.0;15.25;1.0
18.0;18.0;1.0;1.0;0.0;18.0;0.0;18.0;1.0;0.0;27.0;0.0;18.0;1.0;18.0;0.0;False;1.0;18.0;1.0;1.0;0.0;0.0;18.0;1.0;0.0;18.0;0.0;0.0;18.0;1.0;18.0;18.0;1.0
6.0;6.0;42.0;42.0;0.0;9.0;0.0;18.0;42.0;2.9452022049215167;411.0;0.0;9.642857142857142;1.0;18.0;0.0;False;1.0;9.0;42.0;1.0;0.0;2.9452022049215167;7.0;1.0;0.0;9.642857142857142;0.0;0.0;11.0;1.0;7.0;11.0;1.0
5.0;5.0;10.0;10.0;0.0;7.5;0.0;42.0;10.0;11.217545780309226;132.0;0.0;12.5;1.0;42.0;0.0;False;1.0;7.5;10.0;1.0;0.0;11.217545780309226;7.0;1.0;0.0;12.5;0.0;0.0;14.0;1.0;7.0;14.0;1.0
4.0;4.0;8.0;8.0;0.0;6.5;0.0;12.0;8.0;3.150963571444682;64.0;0.0;7.25;1.0;12.0;0.0;False;1.0;6.5;8.0;1.0;0.0;3.150963571444682;5.5;1.0;0.0;7.25;0.0;0.0;8.25;1.0;5.5;8.25;1.0
5.0;5.0;9.0;9.0;0.0;6.0;0.0;20.0;9.0;6.837397165588674;105.0;0.0;11.0;1.0;20.0;0.0;False;1.0;6.0;9.0;1.0;0.0;6.837397165588674;6.0;1.0;0.0;11.0;0.0;0.0;19.0;1.0;6.0;19.0;1.0
6.0;6.0;11.0;11.0;0.0;18.0;0.0;31.0;11.0;8.870789654304122;199.0;0.6875516509523286;17.90909090909091;3.0;31.0;0.0;False;2.0;18.0;11.0;1.0;0.0;8.870789654304122;10.5;1.0;0.0;17.90909090909091;0.0;0.0;24.5;1.0;10.5;24.5;1.4545454545454546
4.0;4.0;6.0;6.0;0.0;15.5;0.0;28.0;6.0;8.406346808612328;92.0;0.0;14.333333333333336;1.0;28.0;0.0;False;1.0;15.5;6.0;1.0;0.0;8.406346808612328;9.0;1.0;0.0;14.333333333333336;0.0;0.0;16.0;1.0;9.0;16.0;1.0
3.0;3.0;5.0;5.0;0.0;9.0;1.7888543819998317;19.0;5.0;6.985699678629192;55.0;0.5477225575051661;9.6;2.0;19.0;0.0;False;2.0;9.0;5.0;1.0;0.0;6.985699678629192;3.0;1.0;0.0;9.6;0.8;4.0;14.0;2.0;3.0;14.0;1.6
8.0;8.0;3.0;3.0;0.0;12.0;0.0;15.0;3.0;3.511884584284246;42.0;0.0;11.666666666666664;1.0;15.0;0.0;True;1.0;12.0;3.0;1.0;0.0;3.511884584284246;10.0;1.0;0.0;11.666666666666664;0.0;0.0;13.5;1.0;10.0;13.5;1.0
3.0;3.0;26.0;26.0;0.0;17.0;0.0;25.0;26.0;4.6556830449875575;383.0;0.0;14.653846153846152;1.0;25.0;0.0;False;1.0;17.0;26.0;1.0;0.0;4.6556830449875575;11.25;1.0;0.0;14.653846153846152;0.0;0.0;17.0;1.0;11.25;17.0;1.0
3.0;3.0;8.0;8.0;3.25;6.0;1.5059406173077154;19.0;8.0;6.117889458675388;144.0;1.4577379737113252;5.933333333333334;5.0;19.0;2.0;False;3.0;3.0;15.0;1.0;1.0;4.934813162864522;3.0;1.0;1.0;8.0;2.375;5.0;7.0;1.5;3.0;11.0;2.125
3.0;3.0;7.0;7.0;1.5;4.0;0.7867957924694431;12.0;7.0;3.4503277967117714;75.0;0.4879500364742666;9.125;2.0;33.0;1.0;False;1.5;4.5;8.0;1.0;1.0;10.162079371017388;3.5;1.0;1.0;5.7142857142857135;1.4285714285714286;3.0;9.75;1.0;3.75;7.0;1.2857142857142858
6.0;6.0;12.0;12.0;2.0;10.5;1.5447859516333116;22.0;12.0;5.551412596644373;140.0;1.6213537179739277;11.5;6.0;22.0;2.0;False;2.25;10.5;12.0;1.0;0.0;5.551412596644373;7.0;1.0;0.75;11.5;1.75;5.0;12.75;1.0;7.0;12.75;1.9166666666666667
4.0;4.0;12.0;12.0;2.0;9.0;2.3532698077098573;31.0;12.0;8.897990920665316;157.0;1.7816403745544227;12.583333333333336;6.0;31.0;1.0;False;1.5;9.0;12.0;1.0;0.0;8.897990920665316;6.0;1.0;0.0;12.583333333333336;1.5833333333333333;8.0;16.75;1.0;6.0;16.75;1.9166666666666667
4.0;4.0;11.0;11.0;3.0;6.0;1.6348477827391985;15.0;11.0;4.002272081978163;91.0;0.8090398349558905;7.727272727272727;3.0;15.0;1.0;False;1.0;6.0;11.0;1.0;0.0;4.002272081978163;5.0;1.0;0.0;7.727272727272727;1.5454545454545454;4.0;10.0;1.0;5.0;10.0;1.3636363636363635
4.0;4.0;6.0;6.0;1.75;7.5;1.6020819787597222;15.0;6.0;3.898717737923585;54.0;0.40824829046386296;8.0;2.0;15.0;0.5;False;1.0;7.5;6.0;1.0;0.0;3.898717737923585;5.5;1.0;0.0;8.0;1.1666666666666667;4.0;8.75;1.0;5.5;8.75;1.1666666666666667
4.0;4.0;3.0;3.0;7.0;21.0;4.163331998932266;25.0;3.0;11.150485789118488;56.0;1.1547005383792517;16.666666666666668;3.0;25.0;6.0;False;2.0;21.0;3.0;1.0;0.0;11.150485789118488;12.5;1.0;3.0;16.666666666666668;4.666666666666667;8.0;23.0;1.0;12.5;23.0;1.6666666666666667
3.0;3.0;65.0;65.0;3.0;8.0;2.2962134382165247;35.0;65.0;7.11563149259864;725.0;1.0768543934141628;10.803030303030305;6.0;35.0;1.0;True;2.0;8.0;66.0;1.0;0.0;7.0693698924296395;5.0;1.0;0.0;10.846153846153848;1.7076923076923076;12.0;14.75;1.0;5.0;15.0;1.5230769230769232
4.0;4.0;13.0;13.0;1.0;8.0;2.2043081361221617;20.0;13.0;4.497862740321144;127.0;0.8697184926229041;9.307692307692307;4.0;20.0;0.0;False;1.0;8.0;13.0;1.0;0.0;4.497862740321144;5.0;1.0;0.0;9.307692307692307;1.2307692307692308;6.0;12.0;1.0;5.0;12.0;1.3846153846153846
4.0;4.0;7.0;7.0;1.5;11.0;1.2149857925879115;12.0;7.0;3.236694374850748;68.0;0.3779644730092273;8.857142857142858;2.0;12.0;0.0;False;1.0;11.0;7.0;1.0;0.0;3.236694374850748;6.5;1.0;0.0;8.857142857142858;0.8571428571428571;3.0;11.0;1.0;6.5;11.0;1.1428571428571428
3.0;3.0;20.0;20.0;6.25;18.0;3.3007176253210853;29.0;20.0;8.12662939127643;334.0;1.3327849749579581;16.4;4.0;29.0;3.5;False;3.25;18.0;20.0;1.0;0.0;8.12662939127643;10.0;1.0;0.0;16.4;3.5;10.0;22.5;2.0;10.0;22.5;2.25
4.0;4.0;12.0;12.0;3.0;10.0;1.6696942198734437;19.0;12.0;4.6343578548999345;129.0;0.3892494720807615;10.25;2.0;19.0;0.5;False;1.0;10.0;12.0;1.0;0.0;4.6343578548999345;6.0;1.0;0.0;10.25;1.3333333333333333;4.0;12.0;1.0;6.0;12.0;1.1666666666666667
5.0;5.0;8.0;8.0;2.5;12.5;3.181980515339464;24.0;8.0;6.0930288034769715;116.0;1.0690449676496976;12.666666666666664;4.0;24.0;0.0;False;1.25;13.0;9.0;1.0;0.0;5.7008771254956905;10.25;1.0;0.0;12.625;1.875;7.0;14.0;1.0;12.0;14.5;1.5
4.0;4.0;7.0;7.0;6.0;14.0;5.798193478924932;38.0;7.0;13.451854182690985;129.0;0.7559289460184545;17.571428571428573;3.0;38.0;0.0;False;1.0;14.0;7.0;1.0;0.0;13.451854182690985;8.0;1.0;0.0;17.571428571428573;3.571428571428572;13.0;25.5;1.0;8.0;25.5;1.2857142857142858
3.0;3.0;52.0;52.0;2.0;3.0;0.9264017547270664;19.0;52.0;3.0552973061486632;266.0;0.47366546671567106;4.11864406779661;3.0;19.0;1.0;True;1.0;3.0;59.0;1.0;0.0;2.9130192049434513;3.0;1.0;1.0;4.1923076923076925;1.3461538461538465;4.0;3.0;1.0;3.0;3.0;1.1730769230769231
3.0;3.0;21.0;21.0;1.0;6.0;1.9098740920854045;78.0;21.0;16.382917933017914;250.0;6.303438215238834;9.461538461538463;30.0;78.0;1.0;False;1.0;4.0;26.0;1.0;0.0;15.001948591381769;4.0;1.0;0.0;11.0;1.380952380952381;6.0;7.0;1.0;3.25;7.0;2.6666666666666665
7.0;7.0;3.0;3.0;2.0;12.0;0.5773502691896257;38.0;3.0;16.643316977093242;59.0;4.725815626252608;19.0;11.0;38.0;2.0;False;7.5;12.0;3.0;2.0;1.0;16.643316977093242;9.5;3.0;1.5;19.0;1.6666666666666667;2.0;25.0;4.0;9.5;25.0;5.666666666666668
3.0;3.0;4.0;4.0;0.25;4.5;0.5;14.0;4.0;5.196152422706632;32.0;0.5;6.5;2.0;14.0;0.0;False;1.25;4.5;4.0;1.0;0.0;5.196152422706632;3.0;1.0;0.0;6.5;0.25;1.0;8.0;1.0;3.0;8.0;1.25
3.0;3.0;24.0;24.0;1.0;3.0;0.5036101551853348;29.0;24.0;6.894652412127675;156.0;0.6370220572706061;5.56;4.0;29.0;0.0;False;1.0;3.0;25.0;1.0;0.0;6.843975452907469;3.0;1.0;0.0;5.333333333333333;0.4166666666666667;1.0;3.0;1.0;3.0;3.0;1.1666666666666667
3.0;3.0;11.0;11.0;1.0;3.0;0.5222329678670934;11.0;11.0;2.4899799195977463;55.0;0.30151134457776363;4.0;2.0;11.0;0.0;False;1.0;3.0;11.0;1.0;0.0;2.4899799195977463;3.0;1.0;0.0;4.0;0.4545454545454545;1.0;3.0;1.0;3.0;3.0;1.0909090909090908
3.0;3.0;33.0;33.0;1.0;3.0;0.478713553878169;46.0;33.0;11.572973348332406;317.0;2.5676454253465435;9.06060606060606;10.0;46.0;0.0;False;2.0;3.0;33.0;1.0;0.0;11.572973348332406;3.0;1.0;0.0;9.06060606060606;0.3333333333333333;1.0;9.0;1.0;3.0;9.0;2.303030303030303
3.0;3.0;21.0;21.0;1.0;3.0;0.4629100498862757;41.0;21.0;9.173720229936318;184.0;2.178903175365773;7.571428571428571;10.0;41.0;0.0;False;1.0;3.0;21.0;1.0;0.0;9.173720229936318;3.0;1.0;0.0;7.571428571428571;0.2857142857142857;1.0;6.0;1.0;3.0;6.0;1.9523809523809523
3.0;3.0;51.0;51.0;1.0;3.0;0.4970501217477084;41.0;51.0;7.66893402107541;360.0;1.3602191288286505;6.215686274509804;7.0;41.0;0.0;False;1.0;3.0;51.0;1.0;0.0;7.66893402107541;3.0;1.0;0.0;6.215686274509804;0.4117647058823529;1.0;3.0;1.0;3.0;3.0;1.568627450980392
3.0;3.0;3.0;3.0;0.5;3.0;0.5773502691896258;3.0;3.0;0.0;18.0;0.0;3.0;1.0;3.0;0.0;False;1.0;3.0;3.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.3333333333333333;1.0;3.0;1.0;3.0;3.0;1.0
2.0;2.0;2.0;2.0;1.0;6.5;0.0;11.0;2.0;6.363961030678928;27.0;0.0;6.5;1.0;11.0;1.0;False;1.0;6.5;2.0;1.0;1.0;6.363961030678928;4.25;1.0;1.0;6.5;1.0;1.0;8.75;1.0;4.25;8.75;1.0
3.0;3.0;9.0;9.0;1.0;3.0;0.5270462766947299;13.0;9.0;3.333333333333334;56.0;1.0;4.111111111111111;4.0;13.0;0.0;False;1.0;3.0;9.0;1.0;0.0;3.333333333333334;3.0;1.0;0.0;4.111111111111111;0.4444444444444444;1.0;3.0;1.0;3.0;3.0;1.3333333333333333
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;40.0;1.0;1.0;1.0;40.0;0.0;40.0;1.0;0.0;48.0;0.0;2.0;12.0;2.0;1.0;False;12.0;2.0;1.0;12.0;1.0;0.0;40.0;12.0;1.0;40.0;1.0;1.0;2.0;12.0;2.0;40.0;12.0
3.0;3.0;1.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;11.0;0.0;3.0;1.0;3.0;0.0;False;1.0;3.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;5.0;5.0;1.0;3.0;0.5477225575051662;12.0;5.0;4.024922359499622;33.0;0.8944271909999161;4.8;3.0;12.0;1.0;False;1.0;3.0;5.0;1.0;0.0;4.024922359499622;3.0;1.0;0.0;4.8;0.6;1.0;3.0;1.0;3.0;3.0;1.4
7.0;7.0;2.0;2.0;1.0;13.0;0.0;19.0;2.0;8.48528137423857;33.0;0.0;13.0;2.0;19.0;1.0;False;2.0;13.0;2.0;2.0;1.0;8.48528137423857;10.0;2.0;1.0;13.0;1.0;1.0;16.0;2.0;10.0;16.0;2.0
3.0;3.0;7.0;7.0;1.0;3.0;1.4142135623730951;11.0;7.0;3.0237157840738185;56.0;0.3779644730092273;4.142857142857143;2.0;11.0;1.0;False;1.0;3.0;7.0;1.0;0.0;3.0237157840738185;3.0;1.0;0.0;4.142857142857143;1.0;4.0;3.0;1.0;3.0;3.0;1.1428571428571428
1.0;0.0;34.0;34.0;1.0;3.0;0.7830649595262129;94.0;34.0;16.112046400618585;267.0;2.1069869338450915;6.941176470588236;13.0;94.0;0.5;False;1.0;3.0;34.0;1.0;0.0;16.099955159867143;3.0;1.0;0.0;6.911764705882352;0.5882352941176471;4.0;3.0;1.0;3.0;3.0;1.5
3.0;3.0;7.0;7.0;1.0;3.0;1.4142135623730951;41.0;7.0;14.362649974350633;84.0;2.2677868380553634;8.428571428571429;7.0;41.0;1.0;True;1.0;3.0;7.0;1.0;0.0;14.362649974350633;3.0;1.0;0.0;8.428571428571429;1.0;4.0;3.0;1.0;3.0;3.0;1.8571428571428568
3.0;3.0;41.0;41.0;1.0;3.0;0.5048544827774513;46.0;41.0;8.154902759959205;253.0;1.1749416176466168;5.439024390243904;6.0;46.0;0.0;False;1.0;3.0;41.0;1.0;0.0;8.154902759959205;3.0;1.0;0.0;5.439024390243904;0.4634146341463415;1.0;3.0;1.0;3.0;3.0;1.3414634146341464
3.0;3.0;14.0;14.0;1.0;3.0;0.4972451580988469;35.0;14.0;11.00674119112245;123.0;2.134231724753677;7.928571428571429;9.0;35.0;0.0;False;1.0;3.0;14.0;1.0;0.0;11.00674119112245;3.0;1.0;0.0;7.928571428571429;0.35714285714285715;1.0;3.75;1.0;3.0;3.75;1.6428571428571428
3.0;3.0;51.0;51.0;1.0;3.0;0.4930894998901931;94.0;51.0;14.999790848215053;451.0;2.472436283601781;8.07843137254902;18.0;94.0;0.0;False;1.0;3.0;51.0;1.0;0.0;14.999790848215053;3.0;1.0;0.0;8.07843137254902;0.392156862745098;1.0;3.0;1.0;3.0;3.0;1.6470588235294117
3.0;3.0;12.0;12.0;1.0;3.0;0.5149286505444373;55.0;12.0;15.026239675576816;111.0;2.050498830661811;8.166666666666666;8.0;55.0;0.0;True;1.0;3.0;12.0;1.0;0.0;15.026239675576816;3.0;1.0;0.0;8.166666666666666;0.4166666666666667;1.0;3.0;1.0;3.0;3.0;1.75
3.0;3.0;17.0;17.0;0.0;3.0;0.39295262399668784;40.0;17.0;10.641552849975588;145.0;1.280510008689093;7.352941176470589;6.0;40.0;0.0;False;1.0;3.0;17.0;1.0;0.0;10.641552849975588;3.0;1.0;0.0;7.352941176470589;0.17647058823529413;1.0;4.0;1.0;3.0;4.0;1.5294117647058822
3.0;3.0;13.0;13.0;1.0;3.0;0.4803844614152614;51.0;13.0;13.25779886592155;113.0;1.6641005886756874;7.538461538461537;7.0;51.0;0.0;False;1.0;3.0;13.0;1.0;0.0;13.25779886592155;3.0;1.0;0.0;7.538461538461537;0.3076923076923077;1.0;3.0;1.0;3.0;3.0;1.5384615384615383
3.0;3.0;10.0;10.0;0.75;4.5;0.483045891539648;28.0;10.0;10.200762498732905;121.0;1.286683937707919;10.5;4.0;28.0;0.0;False;2.75;4.5;10.0;1.0;0.0;10.200762498732905;3.0;1.0;0.0;10.5;0.3;1.0;16.25;1.0;3.0;16.25;1.9
3.0;3.0;39.0;39.0;1.0;3.0;0.6330953455832623;17.0;39.0;2.781517949836592;336.0;0.6862835821988471;3.9512195121951224;4.0;17.0;1.0;False;1.0;3.0;41.0;1.0;0.0;2.7198457632023465;3.0;1.0;0.0;4.0;0.6153846153846154;3.0;3.0;1.0;3.0;3.0;1.2820512820512822
3.0;3.0;13.0;13.0;1.0;3.0;1.3445044840729643;7.0;13.0;1.1094003924504583;52.0;0.0;3.3076923076923075;1.0;7.0;1.0;False;1.0;3.0;13.0;1.0;0.0;1.1094003924504583;3.0;1.0;0.0;3.3076923076923075;0.8461538461538461;5.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;9.0;9.0;1.0;3.0;0.5;20.0;9.0;6.0827625302982185;72.0;0.6666666666666667;6.666666666666668;3.0;20.0;0.0;False;1.0;3.0;9.0;1.0;0.0;6.0827625302982185;3.0;1.0;0.0;6.666666666666668;0.3333333333333333;1.0;11.0;1.0;3.0;11.0;1.2222222222222223
3.0;3.0;5.0;5.0;1.0;3.0;0.5477225575051662;29.0;5.0;11.2605506082074;57.0;2.23606797749979;9.4;6.0;29.0;0.0;False;1.0;3.0;5.0;1.0;0.0;11.2605506082074;3.0;1.0;0.0;9.4;0.4;1.0;9.0;1.0;3.0;9.0;2.0
3.0;3.0;1.0;1.0;1.0;3.0;0.0;3.0;1.0;0.0;11.0;0.0;3.0;1.0;3.0;1.0;False;1.0;3.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;20.0;20.0;1.0;3.0;0.5026246899500346;22.0;20.0;5.142956348249516;112.0;0.0;4.571428571428571;1.0;22.0;0.0;False;1.0;3.0;21.0;1.0;0.0;5.025648501153147;3.0;1.0;0.0;4.65;0.4;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;64.0;64.0;1.0;3.0;0.7120003121097942;83.0;64.0;16.233531031845928;669.0;3.1646296706535746;9.784615384615384;15.0;83.0;0.0;False;1.0;3.0;65.0;1.0;0.0;16.1288680512733;3.0;1.0;0.0;9.890625;0.53125;3.0;3.0;1.0;3.0;3.0;2.21875
3.0;3.0;7.0;7.0;0.5;3.0;0.4879500364742666;22.0;7.0;7.181324987175317;55.0;0.7559289460184545;5.7142857142857135;3.0;22.0;0.0;False;1.0;3.0;7.0;1.0;0.0;7.181324987175317;3.0;1.0;0.0;5.7142857142857135;0.2857142857142857;1.0;3.0;1.0;3.0;3.0;1.2857142857142858
3.0;3.0;14.0;14.0;1.0;3.0;0.4972451580988469;37.0;14.0;10.404986125110225;134.0;1.3506205330054124;8.571428571428571;5.0;37.0;0.0;False;2.75;3.0;14.0;1.0;0.0;10.404986125110225;3.0;1.0;0.0;8.571428571428571;0.35714285714285715;1.0;9.0;1.0;3.0;9.0;1.8571428571428568
3.0;3.0;7.0;7.0;0.5;3.0;0.4879500364742666;38.0;7.0;13.087616829878321;69.0;1.1338934190276817;8.428571428571429;4.0;38.0;0.0;False;1.5;3.0;7.0;1.0;0.0;13.087616829878321;3.0;1.0;0.0;8.428571428571429;0.2857142857142857;1.0;4.5;1.0;3.0;4.5;1.5714285714285714
3.0;3.0;18.0;18.0;1.0;3.0;0.5016313257045503;81.0;18.0;22.269663412290992;230.0;2.7753584235346906;11.944444444444445;12.0;81.0;0.0;True;1.0;3.0;18.0;1.0;0.0;22.269663412290992;3.0;1.0;0.0;11.944444444444445;0.3888888888888889;1.0;3.0;1.0;3.0;3.0;1.9444444444444444
3.0;3.0;36.0;36.0;1.0;3.0;0.5;41.0;36.0;8.961779514331518;288.0;0.721550359042888;7.108108108108107;5.0;41.0;0.0;True;1.0;3.0;37.0;1.0;0.0;9.515437117838756;3.0;1.0;0.0;6.527777777777778;0.4166666666666667;1.0;3.0;1.0;3.0;3.0;1.2222222222222223
2.0;2.0;57.0;57.0;1.0;3.0;0.5708016611230667;61.0;57.0;13.100751858123267;497.0;1.3512270484048383;8.017241379310345;7.0;61.0;0.0;True;1.0;3.0;58.0;1.0;0.0;13.893695881188686;3.0;1.0;0.0;7.36842105263158;0.4912280701754386;2.0;3.0;1.0;3.0;3.0;1.4912280701754386
3.0;3.0;19.0;19.0;1.0;3.0;0.5072572735017881;34.0;19.0;8.107465334618876;127.0;1.1212983285105118;5.789473684210527;5.0;34.0;0.0;False;1.0;3.0;19.0;1.0;0.0;8.107465334618876;3.0;1.0;0.0;5.789473684210527;0.42105263157894735;1.0;3.0;1.0;3.0;3.0;1.4210526315789471
