RFC_max;NumberOfLoops_max;NumberOfLogStatements_50%;NumberOfComparisons_mean;NumberOfAnonymousClasses_50%;NumberOfLambdas_max;NumberOfLogStatements_75%;NumberOfUniqueWords_max;NumberOfVariables_count;LOCMethod_CK_mean;NumberOfStringLiterals_std;NumberOfLambdas_50%;NumberOfLogStatements_min;NumberOfMathOperations_50%;Bugged;IsConstructor_top;MaxNumberOfNestedBlocks_25%;NumberOfNumbers_25%;NumberOfNumbers_count;WMC_CK_std;NumberOfMathOperations_25%;NumberOfTryCatch_max;NumberOfVariables_min;NumberOfNumbers_min;NumberOfInnerClasses_count;NumberOfTryCatch_mean;NumberOfAnonymousClasses_max;NumberOfInnerClasses_75%;NumberOfNumbers_50%;NumberOfParameters_CK_25%;LOCMethod_CK_50%;NumberOfParenthesizedExps_std;LOCMethod_CK_count;NumberOfParenthesizedExps_max;NumberOfNumbers_max;MaxNumberOfNestedBlocks_count;NumberOfLoops_std;WMC_CK_25%;NumberOfAssignments_50%;CBO_max;RFC_min;Returns_count;WMC_CK_mean;NumberOfAnonymousClasses_mean;NumberOfUniqueWords_mean;NumberOfModifiers_min;NumberOfParameters_CK_max;NumberOfLoops_min;NumberOfTryCatch_50%;NumberOfParenthesizedExps_50%;WMC_CK_max;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;NumberOfParameters_CK_75%;NumberOfInnerClasses_mean;NumberOfMathOperations_count;NumberOfUniqueWords_25%;LOCMethod_CK_std;NumberOfAnonymousClasses_75%;NumberOfVariables_mean;NumberOfModifiers_50%;NumberOfLambdas_mean;NumberOfInnerClasses_50%;CBO_count;RFC_75%;NumberOfAssignments_mean;MaxNumberOfNestedBlocks_max;NumberOfInnerClasses_max;Returns_75%;NumberOfStringLiterals_50%;NumberOfParameters_CK_count;NumberOfParameters_CK_mean;RFC_50%;CBO_75%;CBO_mean;NumberOfStringLiterals_mean;Returns_min;NumberOfStringLiterals_75%;NumberOfAnonymousClasses_count;NumberOfMathOperations_std;NumberOfAssignments_max;WMC_CK_min;NumberOfLambdas_75%;MaxNumberOfNestedBlocks_std;IsConstructor_freq;NumberOfUniqueWords_75%;NumberOfParenthesizedExps_25%;NumberOfModifiers_25%;NumberOfLambdas_25%;IsConstructor_unique;NumberOfModifiers_count;Returns_mean;RFC_std;NumberOfUniqueWords_min;NumberOfParameters_CK_std;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_50%;Returns_std;NumberOfMathOperations_mean;NumberOfTryCatch_75%;NumberOfLoops_mean;CBO_50%;NumberOfVariables_25%;NumberOfUniqueWords_count;IsConstructor_count;NumberOfVariables_max;NumberOfComparisons_75%;WMC_CK_75%;NumberOfModifiers_mean;NumberOfModifiers_std;NumberOfModifiers_max;NumberOfTryCatch_25%;NumberOfParenthesizedExps_count;NumberOfTryCatch_std;NumberOfMathOperations_min;NumberOfLoops_75%;NumberOfLambdas_std;NumberOfAssignments_25%;Returns_max;WMC_CK_50%;NumberOfParameters_CK_50%;NumberOfParenthesizedExps_min;NumberOfAnonymousClasses_min;NumberOfVariables_50%;NumberOfLoops_25%;NumberOfLambdas_count;NumberOfLoops_count;LOCMethod_CK_75%;NumberOfInnerClasses_25%;NumberOfComparisons_50%;NumberOfModifiers_75%;NumberOfUniqueWords_std;Returns_50%;NumberOfStringLiterals_max;NumberOfComparisons_min;NumberOfLambdas_min;NumberOfLogStatements_std;NumberOfParameters_CK_min;NumberOfNumbers_75%;NumberOfComparisons_count;NumberOfTryCatch_count;NumberOfTryCatch_min;NumberOfComparisons_max;Returns_25%;NumberOfAssignments_count;NumberOfNumbers_mean;NumberOfAnonymousClasses_std;NumberOfParenthesizedExps_75%;NumberOfStringLiterals_count;NumberOfMathOperations_max;NumberOfLogStatements_max;CBO_25%;LOCMethod_CK_25%;NumberOfInnerClasses_std;RFC_count;LOCMethod_CK_min;NumberOfAssignments_75%;NumberOfComparisons_25%;CBO_min;NumberOfLogStatements_25%;NumberOfLogStatements_mean;NumberOfLogStatements_count;NumberOfLoops_50%;NumberOfUniqueWords_50%;NumberOfMathOperations_75%;NumberOfStringLiterals_min;RFC_mean;NumberOfStringLiterals_25%;NumberOfAssignments_std;LOCMethod_CK_max;NumberOfNumbers_std;NumberOfParenthesizedExps_mean;CBO_std;NumberOfAnonymousClasses_25%;NumberOfInnerClasses_min;NumberOfVariables_std;NumberOfComparisons_std;WMC_CK_count;NumberOfVariables_75%;RFC_25%;NumberOfAssignments_min
3.0;1.0;0.0;0.10526315789473684;0.0;0.0;0.0;154.0;19.0;4.947368421052632;11.224190667498076;0.0;0.0;0.0;True;False;0.0;0.0;19.0;0.8056815791722831;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;19.0;0.0;3.0;19.0;0.22941573387056174;1.0;1.0;1.0;0.0;19.0;1.263157894736842;0.0;35.421052631578945;1.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;19.0;9.0;4.313720799321964;0.0;0.3684210526315789;1.0;0.0;0.0;19.0;0.5;0.8421052631578947;2.0;0.0;1.0;0.0;19.0;0.5263157894736842;0.0;0.0;0.10526315789473684;2.736842105263158;0.0;0.0;19.0;0.0;6.0;1.0;0.0;0.5014598571212789;19.0;46.5;0.0;1.0;0.0;1.0;19.0;0.6842105263157895;0.904827856717728;9.0;0.5129891760425771;0.15789473684210525;0.0;0.7492686492653552;0.0;0.0;0.05263157894736842;0.0;0.0;19.0;19.0;4.0;0.0;1.0;3.1052631578947367;3.6346287727620097;10.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;19.0;19.0;3.0;0.0;0.0;4.5;35.9541618506949;1.0;49.0;0.0;0.0;0.0;0.0;0.0;19.0;19.0;0.0;1.0;0.0;19.0;0.15789473684210525;0.0;0.0;19.0;0.0;0.0;0.0;3.0;0.0;19.0;3.0;1.0;0.0;0.0;0.0;0.0;19.0;0.0;25.0;0.0;0.0;0.4736842105263158;0.0;1.384965217964249;17.0;0.6882472016116853;0.0;0.3153017676423058;0.0;0.0;1.0116282977781401;0.3153017676423058;19.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;2.0;2.5;0.0;0.0;0.0;0.0;False;True;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.25;2.5;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;10.5;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.75;0.0;2.0;7.25;0.7071067811865476;0.0;0.0;13.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.75;0.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0;13.75;0.0;7.75;0.0;2.0;2.0;0.5;0.0;4.0;0.7071067811865476;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;13.5;16.263455967290593;25.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.5;0.0;0.0;0.0;0.0;2.0;2.0;2.75;0.0;0.0;19.25;9.192388155425117;0.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.25;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.25;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;10.5;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;80.0;30.0;5.633333333333334;1.849510652895088;0.0;0.0;0.0;False;False;0.0;0.0;30.0;1.6045911141715077;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;3.0;0.3790490217894517;30.0;1.0;4.0;30.0;0.0;1.0;0.0;1.0;0.0;30.0;1.6666666666666667;0.0;21.93333333333333;1.0;3.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;30.0;14.5;8.248232133817119;0.0;0.2333333333333333;1.0;0.0;0.0;30.0;0.0;0.8333333333333334;5.0;0.0;1.0;0.0;30.0;0.5;0.0;0.0;0.16666666666666666;0.4;0.0;0.0;30.0;0.0;8.0;1.0;0.0;0.9444331755018488;29.0;25.75;0.0;1.0;0.0;2.0;30.0;0.8333333333333334;4.209458424772129;3.0;0.7310832774866962;0.26666666666666666;0.0;0.8339078479367938;0.0;0.0;0.0;0.0;0.0;30.0;30.0;6.0;0.0;2.0;1.0666666666666669;0.2537081317024624;2.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;3.0;0.0;0.0;1.0;14.91338980253312;1.0;10.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;0.0;2.0;0.0;30.0;0.13333333333333333;0.0;0.0;30.0;0.0;0.0;0.0;3.0;0.0;30.0;3.0;1.0;0.0;0.0;0.0;0.0;30.0;0.0;19.0;0.0;0.0;0.9333333333333332;0.0;1.8769625744130127;44.0;0.7302967433402214;0.16666666666666666;0.3790490217894517;0.0;0.0;1.1043279539543756;0.5208304597621879;30.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;2.0;1.0;0.0;0.0;0.0;0.0;False;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;47.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;45.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.75;0.5;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;48.5;0.0;0.0;0.0;1.0;2.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;4.242640687119285;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.25;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;47.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;2.0;3.0;0.0;0.0;0.0;0.0;False;False;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;44.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;43.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.75;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;45.0;0.0;1.0;0.0;1.0;2.0;1.0;0.7071067811865476;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;1.0;2.8284271247461903;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;44.0;0.0;0.0;0.5;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.25;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;False;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;20.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;20.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;3.0;0.0;0.0;0.0;0.0;False;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;7.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
19.0;2.0;0.0;1.75;0.0;0.0;0.0;56.0;4.0;25.0;8.539125638299666;0.0;0.0;0.5;False;False;0.75;0.0;4.0;4.654746681256313;0.0;1.0;0.0;0.0;4.0;0.25;0.0;0.0;1.5;2.0;25.0;0.5;4.0;1.0;6.0;4.0;1.0;1.75;6.5;5.0;0.0;4.0;5.5;0.0;32.25;1.0;4.0;0.0;0.0;0.0;10.0;2.0;0.0;4.0;0.0;4.0;17.75;16.812693617224657;0.0;4.75;1.5;0.0;0.0;4.0;15.25;8.0;2.0;0.0;2.0;1.5;4.0;3.0;10.0;2.75;2.0;5.25;0.0;6.0;4.0;2.3804761428476167;14.0;1.0;0.0;0.957427107756338;3.0;45.5;0.0;1.0;0.0;2.0;4.0;1.5;8.421203397773187;11.0;1.1547005383792517;1.25;1.5;2.3804761428476167;1.5;0.25;0.5;1.5;1.5;4.0;4.0;11.0;3.25;9.25;2.0;1.4142135623730951;4.0;0.0;4.0;0.5;0.0;0.5;0.0;5.0;5.0;5.5;3.0;0.0;0.0;4.0;0.0;4.0;4.0;37.0;0.0;1.5;2.5;20.5;0.5;18.0;0.0;0.0;0.0;2.0;3.75;4.0;4.0;0.0;4.0;0.0;4.0;2.25;0.0;0.25;4.0;5.0;0.0;0.75;13.0;0.0;4.0;7.0;9.5;0.0;0.0;0.0;0.0;4.0;0.0;31.0;2.0;0.0;9.75;0.75;4.242640687119285;43.0;2.8722813232690143;0.25;2.160246899469287;0.0;0.0;4.856267428111155;2.0615528128088303;4.0;7.25;4.5;5.0
8.0;1.0;0.0;0.5;0.0;0.0;0.0;95.0;10.0;7.6;0.0;0.0;0.0;0.0;False;False;0.0;0.0;10.0;1.837873166945363;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;10.0;0.0;2.0;10.0;0.5163977794943223;1.0;2.0;3.0;1.0;10.0;2.4;0.0;43.3;0.0;2.0;0.0;0.0;0.0;5.0;1.75;0.0;1.0;0.0;10.0;19.25;5.232377832092956;0.0;1.4;1.0;0.0;0.0;10.0;5.5;2.2;2.0;0.0;1.0;0.0;10.0;0.8;1.0;2.0;1.4;0.0;0.0;0.0;10.0;0.0;5.0;1.0;0.0;0.9189365834726816;9.0;69.25;0.0;1.0;0.0;2.0;10.0;0.6;2.748737083745107;9.0;0.7888106377466155;0.8;0.5;0.5163977794943222;0.0;0.0;0.4;2.0;0.0;10.0;10.0;4.0;1.0;4.25;1.0;0.4714045207910317;2.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;1.0;1.5;1.0;0.0;0.0;0.0;0.0;10.0;10.0;12.75;0.0;0.5;1.0;31.644026994749645;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;1.0;0.0;10.0;0.3;0.0;0.0;10.0;0.0;0.0;0.25;3.0;0.0;10.0;3.0;4.5;0.0;0.0;0.0;0.0;10.0;0.0;29.0;0.0;0.0;3.0;0.0;2.250925735484551;15.0;0.6749485577105528;0.0;1.07496769977314;0.0;0.0;1.897366596101028;0.5270462766947299;10.0;3.5;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;47.0;6.0;3.0;0.0;0.0;0.0;0.0;False;False;0.0;2.0;6.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;0.0;2.0;1.0;3.0;0.0;6.0;1.0;2.0;6.0;0.0;3.0;0.0;0.0;0.0;6.0;3.0;0.0;33.0;9.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;6.0;30.75;0.0;0.0;0.0;9.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;3.0;0.0;0.0;6.0;40.0;1.0;9.0;0.0;1.0;6.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;3.0;9.0;0.0;9.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;0.0;0.0;6.0;6.0;3.0;0.0;0.0;9.0;12.066482503198685;1.0;0.0;0.0;0.0;0.0;1.0;2.0;6.0;6.0;0.0;0.0;1.0;6.0;2.0;0.0;1.0;6.0;0.0;0.0;0.0;3.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;33.5;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0
19.0;1.0;0.0;0.4651162790697674;0.0;0.0;0.0;67.0;43.0;6.813953488372092;0.35060460356342604;0.0;0.0;0.0;True;False;0.0;0.0;43.0;1.5195295652496446;0.0;0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;5.0;0.3735436838188142;43.0;1.0;2.0;43.0;0.15249857033260467;1.0;0.0;5.0;0.0;43.0;1.976744186046512;0.0;29.069767441860467;1.0;2.0;0.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;43.0;18.5;6.0089449749578225;0.0;0.32558139534883723;1.0;0.0;0.0;43.0;2.5;0.813953488372093;2.0;0.0;2.0;0.0;43.0;0.7209302325581395;1.0;2.0;0.9534883720930232;0.13953488372093026;0.0;0.0;43.0;0.15249857033260467;8.0;1.0;0.0;0.6908674951845303;42.0;35.0;0.0;1.0;0.0;2.0;43.0;0.8604651162790697;3.351996479513529;8.0;0.6663897542282751;0.627906976744186;1.0;0.861377505561578;0.02325581395348837;0.0;0.02325581395348837;0.0;0.0;43.0;43.0;4.0;1.0;2.0;1.5116279069767442;1.0549676822686225;4.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;43.0;43.0;8.0;0.0;0.0;1.0;14.188183126137734;1.0;1.0;0.0;0.0;0.0;0.0;0.0;43.0;43.0;0.0;4.0;0.0;43.0;0.16279069767441862;0.0;0.0;43.0;1.0;0.0;0.0;3.0;0.0;43.0;2.0;1.0;0.0;0.0;0.0;0.0;43.0;0.0;28.0;0.0;0.0;2.046511627906977;0.0;1.4516954612007558;34.0;0.5314057080781812;0.16279069767441862;1.3793284834794657;0.0;0.0;0.8372554435420911;0.8266062922260692;43.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;1.0;3.0;0.0;0.0;0.0;0.0;False;False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;16.0;25.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;16.0;0.0;0.0;0.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;16.0;0.0;25.0;0.0;1.0;1.0;1.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;25.0;0.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;25.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;5.0;3.2;0.0;0.0;0.0;0.0;False;False;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;3.0;0.4472135954999581;5.0;1.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;12.2;1.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;5.0;8.0;0.4472135954999579;0.0;0.0;1.0;0.0;0.0;5.0;3.0;0.2;0.0;0.0;1.0;0.0;5.0;1.6;3.0;1.0;0.6;0.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;4.0;10.0;0.0;1.0;0.0;2.0;5.0;0.8;1.4142135623730951;8.0;0.8944271909999159;0.0;0.0;0.4472135954999579;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;5.0;5.0;3.0;0.0;0.0;1.0;7.758865896508329;1.0;0.0;0.0;0.0;0.0;1.0;0.0;5.0;5.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;9.0;0.0;0.0;2.0;0.0;0.4472135954999579;4.0;0.0;0.2;0.5477225575051662;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0
