WMC;Bugged;WMC_CK_mean;WMC_CK_25%;WMC_CK_max;WMC_CK_min;WMC_CK_std;NOCh;NMI;DIT;WMC_CK_50%;NMIR;WMC_CK_75%;NPM;NORM;WMC_CK_count
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
14.0;False;3.0;1.0;9.0;1.0;3.4641016151377544;0.0;0.0;1.0;1.0;0.0;3.0;4.0;0.0;5.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
6.0;False;1.75;1.0;3.0;1.0;0.957427107756338;0.0;0.0;1.0;1.5;0.0;2.25;3.0;0.0;4.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
3.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;1.0;0.0;2.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
18.0;False;3.2857142857142856;1.0;10.0;1.0;3.4982989063393712;0.0;0.0;1.0;1.0;0.0;4.5;3.0;0.0;7.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;3.0
11.0;False;1.8333333333333333;1.25;3.0;1.0;0.7527726527090809;0.0;0.0;1.0;2.0;0.0;2.0;3.0;0.0;6.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
19.0;False;7.0;3.0;15.0;2.0;7.0;0.0;0.0;1.0;4.0;0.0;9.5;3.0;0.0;3.0
6.0;False;2.333333333333333;2.0;3.0;2.0;0.5773502691896258;0.0;0.0;1.0;2.0;0.0;2.5;2.0;0.0;3.0
6.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;7.0
13.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0
13.0;False;2.333333333333333;1.0;4.0;1.0;1.224744871391589;0.0;0.0;1.0;2.0;0.0;3.0;4.0;0.0;9.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
13.0;False;3.25;1.0;10.0;1.0;4.5;0.0;0.0;1.0;1.0;0.0;3.25;4.0;0.0;4.0
11.0;False;2.4;1.0;5.0;1.0;1.6733200530681511;0.0;0.0;1.0;2.0;0.0;3.0;3.0;0.0;5.0
8.0;False;1.4;1.0;3.0;1.0;0.8944271909999159;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;5.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
12.0;False;2.4;1.0;6.0;1.0;2.1908902300206643;0.0;0.0;1.0;1.0;0.0;3.0;3.0;0.0;5.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
8.0;False;1.4;1.0;3.0;1.0;0.8944271909999159;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;5.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;1.0;0.0;2.0
8.0;False;3.0;1.0;6.0;1.0;2.449489742783178;0.0;0.0;1.0;2.5;0.0;4.5;4.0;0.0;4.0
8.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;2.0
48.0;False;2.208333333333333;1.0;6.0;1.0;1.1412870944175522;0.0;0.0;1.0;2.0;0.0;3.0;21.0;0.0;24.0
7.0;False;2.0;1.5;3.0;1.0;1.4142135623730951;0.0;0.0;1.0;2.0;0.0;2.5;1.0;0.0;2.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9.0;True;3.0;1.5;6.0;1.0;2.6457513110645907;0.0;0.0;1.0;2.0;0.0;4.0;3.0;0.0;3.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
0.0;False;2.5;1.75;4.0;1.0;2.1213203435596424;0.0;0.0;0.0;2.5;0.0;3.25;0.0;0.0;2.0
0.0;False;1.6;1.0;3.0;1.0;0.8944271909999159;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;5.0
0.0;False;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0
0.0;False;2.6666666666666665;2.0;4.0;2.0;1.1547005383792517;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;3.0
