ClassFanOutComplexity_25%;AnonymousInnerClassLength_count;ClassFanOutComplexity_std;NCSSForThisClass_mean;AnonymousInnerClassLength_25%;FileLength_50%;NestedForDepth_max;ClassDataAbstractionCoupling_mean;NCSSForThisMethod_count;CyclomaticComplexity_count;NumberOfProtectedMethod_min;NumberOfPrivateMethod_min;NumberOfPackageMethod_75%;NumberOfPublicMethods_Checkstyle_std;ClassFanOutComplexity_count;NCSSForThisFile_mean;BooleanExpressionComplexity_max;FileLength_mean;BooleanExpressionComplexity_min;ClassDataAbstractionCoupling_min;NCSSForThisFile_count;NCSSForThisMethod_min;NumberOfProtectedMethod_50%;CyclomaticComplexity_std;ThrowsCount_75%;FileLength_min;NumberOfProtectedMethod_mean;NumberOfPrivateMethod_mean;ClassFanOutComplexity_max;NCSSForThisMethod_75%;NumberOfPublicMethods_Checkstyle_75%;NumberOfPackageMethod_25%;ThrowsCount_mean;NumberOfProtectedMethod_25%;MethodLength_std;NumberOfPackageMethod_min;NestedIfElseDepth_count;NumberOfMethods_Checkstyle_count;NPathComplexity_max;Bugged;NCSSForThisClass_count;NumberOfPackageMethod_mean;NumberOfMethods_Checkstyle_mean;NestedForDepth_50%;NCSSForThisClass_50%;ClassDataAbstractionCoupling_50%;NCSSForThisFile_25%;NestedIfElseDepth_50%;ThrowsCount_25%;ExecutableStatementCount_mean;NumberOfPublicMethods_Checkstyle_25%;BooleanExpressionComplexity_50%;NestedIfElseDepth_min;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_std;NumberOfProtectedMethod_75%;AnonymousInnerClassLength_min;NPathComplexity_count;ExecutableStatementCount_50%;MethodLength_count;ClassDataAbstractionCoupling_75%;NCSSForThisFile_max;BooleanExpressionComplexity_std;NPathComplexity_75%;NPathComplexity_mean;ThrowsCount_max;ThrowsCount_50%;ExecutableStatementCount_count;FileLength_25%;NCSSForThisMethod_mean;FileLength_max;ClassDataAbstractionCoupling_std;NumberOfPrivateMethod_max;NumberOfPackageMethod_max;CyclomaticComplexity_mean;FileLength_std;ClassFanOutComplexity_min;NestedForDepth_count;NumberOfPublicMethods_Checkstyle_50%;NestedTryDepth_50%;NestedTryDepth_max;NumberOfPackageMethod_count;NestedTryDepth_count;NumberOfPublicMethods_Checkstyle_max;ClassDataAbstractionCoupling_max;NumberOfPackageMethod_50%;NumberOfPrivateMethod_75%;NestedForDepth_mean;NCSSForThisMethod_25%;NCSSForThisFile_std;BooleanExpressionComplexity_count;ClassFanOutComplexity_75%;NCSSForThisClass_min;NestedIfElseDepth_std;NestedTryDepth_75%;NestedTryDepth_25%;NumberOfPrivateMethod_25%;NestedIfElseDepth_mean;ClassFanOutComplexity_50%;NPathComplexity_50%;NestedForDepth_25%;NestedForDepth_min;NumberOfPrivateMethod_50%;AnonymousInnerClassLength_max;NumberOfPackageMethod_std;NestedIfElseDepth_75%;AnonymousInnerClassLength_std;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_mean;ThrowsCount_min;NCSSForThisClass_25%;NestedTryDepth_std;AnonymousInnerClassLength_75%;ThrowsCount_count;NPathComplexity_25%;NumberOfPrivateMethod_std;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_min;NumberOfMethods_Checkstyle_50%;CyclomaticComplexity_25%;ExecutableStatementCount_75%;NumberOfPrivateMethod_count;NCSSForThisClass_std;NestedTryDepth_min;AnonymousInnerClassLength_50%;NCSSForThisMethod_max;NCSSForThisMethod_std;NumberOfMethods_Checkstyle_std;ExecutableStatementCount_min;NestedIfElseDepth_max;NestedForDepth_75%;MethodLength_25%;MethodLength_mean;NCSSForThisClass_max;NumberOfMethods_Checkstyle_max;NCSSForThisClass_75%;NCSSForThisFile_50%;NCSSForThisMethod_50%;MethodLength_max;NPathComplexity_std;BooleanExpressionComplexity_75%;CyclomaticComplexity_75%;NCSSForThisFile_75%;NumberOfMethods_Checkstyle_75%;MethodLength_min;CyclomaticComplexity_max;NestedTryDepth_mean;NPathComplexity_min;CyclomaticComplexity_min;NumberOfMethods_Checkstyle_25%;NCSSForThisFile_min;FileLength_75%;FileLength_count;NumberOfPublicMethods_Checkstyle_mean;NestedForDepth_std;MethodLength_75%;ClassDataAbstractionCoupling_25%;NumberOfProtectedMethod_max;ExecutableStatementCount_max;NestedIfElseDepth_25%;ExecutableStatementCount_25%;BooleanExpressionComplexity_mean;ExecutableStatementCount_std;NumberOfPublicMethods_Checkstyle_count;ThrowsCount_std;BooleanExpressionComplexity_25%;ClassFanOutComplexity_mean;NumberOfProtectedMethod_count;MethodLength_50%
0.0;9.0;4.666666666666666;9.444444444444443;0.0;0.0;0.0;0.5555555555555556;9.0;9.0;0.0;0.0;0.0;2.333333333333333;9.0;10.888888888888891;3.0;23.33333333333333;0.0;0.0;9.0;2.0;0.0;0.7264831572567789;0.0;0.0;0.0;0.0;14.0;5.0;0.0;0.0;0.0;0.0;3.38296385503074;0.0;9.0;9.0;3.0;False;9.0;0.2222222222222222;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6666666666666665;0.0;0.0;0.0;9.0;0.0;0.0;0.0;9.0;3.0;9.0;0.0;98.0;0.9999999999999998;2.0;1.3333333333333333;0.0;0.0;9.0;0.0;4.222222222222221;210.0;1.666666666666667;0.0;2.0;1.5555555555555556;70.0;0.0;9.0;0.0;0.0;0.0;9.0;9.0;7.0;5.0;0.0;0.0;0.0;2.0;32.66666666666667;9.0;0.0;0.0;0.3333333333333334;0.0;0.0;0.0;0.1111111111111111;0.0;1.0;0.0;0.0;0.0;0.0;0.6666666666666669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;9.0;28.333333333333336;0.0;0.0;10.0;2.6822461565718467;3.0;1.0;1.0;0.0;3.0;5.777777777777778;85.0;9.0;0.0;0.0;4.0;13.0;1.0;0.0;2.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.7777777777777778;0.0;7.0;0.0;0.0;7.0;0.0;1.0;0.3333333333333333;2.0;9.0;0.0;0.0;1.5555555555555556;9.0;5.0
0.0;14.0;1.1578684470436789;5.428571428571429;0.0;0.0;0.0;0.07142857142857142;14.0;14.0;0.0;0.0;0.0;2.6849192182989805;14.0;4.928571428571429;1.0;17.857142857142858;0.0;0.0;14.0;2.0;0.0;1.8999710813299528;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;5.1081705720743695;0.0;14.0;14.0;72.0;False;14.0;0.2857142857142857;1.1428571428571428;0.0;0.0;0.0;0.0;0.0;0.0;1.7857142857142858;0.0;0.0;0.0;14.0;0.0;0.0;0.0;14.0;1.0;14.0;0.0;69.0;0.26726124191242434;2.0;6.5;0.0;0.0;14.0;0.0;3.0;250.0;0.2672612419124244;0.0;4.0;1.9285714285714288;66.8153104781061;0.0;14.0;0.0;0.0;0.0;14.0;14.0;10.0;1.0;0.0;0.0;0.0;2.0;18.441025691957282;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0690449676496976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;14.0;17.037128169493133;0.0;0.0;14.0;3.2105595007244934;3.73871929650007;1.0;0.0;0.0;3.0;4.642857142857143;64.0;14.0;0.0;0.0;2.0;22.0;18.86694300785208;0.0;2.0;0.0;0.0;3.0;8.0;0.0;1.0;1.0;0.0;0.0;0.0;14.0;0.8571428571428571;0.0;3.0;0.0;0.0;10.0;0.0;1.0;0.07142857142857142;2.423556554658128;14.0;0.0;0.0;0.5714285714285714;14.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;1.1547005383792517;8.0;0.0;0.0;0.0;0.3333333333333333;3.0;3.0;0.0;0.0;0.0;1.7320508075688772;3.0;9.333333333333334;0.0;31.66666666666667;0.0;0.0;3.0;2.0;0.0;0.5773502691896257;0.0;0.0;0.0;0.0;2.0;3.0;1.5;0.0;0.0;0.0;2.8867513459481287;0.0;3.0;3.0;2.0;False;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3333333333333333;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;3.0;0.5;28.0;0.0;1.5;1.0;0.0;0.0;3.0;0.0;2.6666666666666665;95.0;0.5773502691896258;0.0;0.0;1.3333333333333333;54.84827557301445;0.0;3.0;0.0;0.0;0.0;3.0;3.0;3.0;1.0;0.0;0.0;0.0;2.0;16.165807537309522;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5;0.0;1.0;0.0;0.0;1.0;1.5;3.0;13.85640646055102;0.0;0.0;4.0;1.1547005383792517;1.7320508075688772;1.0;0.0;0.0;3.0;4.666666666666667;24.0;3.0;12.0;0.0;2.0;8.0;1.0;0.0;1.5;14.0;1.5;3.0;2.0;0.0;0.0;1.0;0.0;0.0;47.5;3.0;1.0;0.0;5.5;0.0;0.0;2.0;0.0;1.0;0.0;0.5773502691896257;3.0;0.0;0.0;0.6666666666666666;3.0;3.0
0.0;5.0;0.8944271909999161;5.4;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;2.23606797749979;5.0;6.2;0.0;17.8;0.0;0.0;5.0;2.0;0.0;2.23606797749979;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;0.0;0.0;6.099180272790762;0.0;5.0;5.0;6.0;False;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;1.0;5.0;0.0;31.0;0.0;1.0;2.0;0.0;0.0;5.0;0.0;4.2;89.0;0.0;0.0;0.0;2.0;39.802009999496256;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;2.0;13.8636214604987;5.0;0.0;0.0;0.5477225575051662;0.0;0.0;0.0;0.4;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;3.0;5.0;12.074767078498864;0.0;0.0;11.0;3.898717737923585;2.23606797749979;1.0;1.0;0.0;3.0;6.2;27.0;5.0;0.0;0.0;2.0;17.0;2.23606797749979;0.0;1.0;0.0;0.0;3.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;5.0;0.0;0.0;8.0;0.0;1.0;0.0;3.0331501776206204;5.0;0.0;0.0;0.4;5.0;3.0
0.0;4.0;1.5;5.75;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;2.0;4.0;6.25;3.0;20.75;0.0;0.0;4.0;2.0;0.0;2.6457513110645907;0.0;0.0;0.0;0.0;3.0;6.5;1.0;0.0;0.0;0.0;5.678908345800274;0.0;4.0;4.0;10.0;False;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0.0;1.0;0.0;4.0;0.0;0.0;0.0;4.0;2.5;4.0;0.0;25.0;1.5;5.5;4.25;0.0;0.0;4.0;0.0;4.5;83.0;0.0;0.0;0.0;3.5;41.5;0.0;4.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;2.0;12.5;4.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.75;0.0;3.0;0.0;0.0;1.75;4.25;4.0;11.5;0.0;0.0;8.0;3.0;2.0;1.0;0.0;0.0;3.0;7.25;23.0;4.0;5.75;0.0;4.0;15.0;4.031128874149275;2.25;4.75;6.25;1.0;3.0;7.0;0.0;1.0;1.0;0.0;0.0;20.75;4.0;1.0;0.0;9.75;0.0;0.0;5.0;0.0;1.0;1.25;2.0615528128088303;4.0;0.0;0.0;0.75;4.0;5.5
0.0;9.0;2.0;10.111111111111109;0.0;0.0;1.0;0.3333333333333333;9.0;9.0;0.0;0.0;0.0;0.33333333333333337;9.0;11.555555555555555;1.0;32.44444444444444;0.0;0.0;9.0;2.0;0.0;2.7838821814150108;0.0;0.0;0.0;0.3333333333333333;6.0;6.0;0.0;0.0;0.0;0.0;15.133663726202517;0.0;9.0;9.0;25.0;True;9.0;0.5555555555555556;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.777777777777779;0.0;0.0;0.0;9.0;0.0;0.0;0.0;9.0;3.0;9.0;0.0;104.0;0.5;4.0;5.333333333333333;0.0;0.0;9.0;0.0;6.666666666666668;292.0;0.9999999999999998;3.0;5.0;3.0;97.33333333333331;0.0;9.0;0.0;0.0;0.0;9.0;9.0;1.0;3.0;0.0;0.0;0.1111111111111111;2.0;34.66666666666667;9.0;0.0;0.0;0.4409585518440984;0.0;0.0;0.0;0.2222222222222222;0.0;3.0;0.0;0.0;0.0;6.0;1.666666666666667;0.0;2.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;9.0;1.0;0.9999999999999998;2.0;0.0;0.0;1.0;4.0;9.0;30.33333333333333;0.0;0.0;27.0;8.015609770940701;3.0;1.0;1.0;0.0;3.0;11.555555555555555;91.0;9.0;0.0;0.0;4.0;50.0;7.729812416870152;1.0;3.0;0.0;0.0;3.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;0.1111111111111111;0.3333333333333333;9.0;0.0;0.0;20.0;0.0;1.0;0.3333333333333333;6.159906204192111;9.0;0.0;0.0;0.6666666666666666;9.0;8.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;8.0;True;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;11.0;1.0;0.0;0.0;0.0;8.0;8.0;1.0;1.0;1.0;0.0;17.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;8.0;0.0;6.0;0.0;0.0;6.0;11.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;11.0;1.0;0.0;28.0;28.0;0.0;0.0;0.0;0.0;17.0;28.0;0.0;0.0;6.0;0.0;0.0;28.0;6.0;0.0;8.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;28.0;0.0;0.0;11.0;1.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;28.0
0.0;6.0;2.449489742783178;9.5;0.0;0.0;0.0;0.3333333333333333;6.0;6.0;0.0;0.0;0.0;2.449489742783178;6.0;10.333333333333334;1.0;20.666666666666668;0.0;0.0;6.0;2.0;0.0;3.1411250638372654;0.0;0.0;0.0;0.0;6.0;14.75;0.0;0.0;0.0;0.0;9.811557810392124;0.0;6.0;6.0;15.0;False;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.666666666666668;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;4.5;6.0;0.0;62.0;0.40824829046386296;6.0;5.0;0.0;0.0;6.0;0.0;8.833333333333334;124.0;0.8164965809277259;0.0;0.0;3.333333333333333;50.62278801751901;0.0;6.0;0.0;0.0;0.0;6.0;6.0;6.0;2.0;0.0;0.0;0.0;2.0;25.311394008759514;6.0;0.0;0.0;0.5163977794943223;0.0;0.0;0.0;0.3333333333333333;0.0;3.5;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;2.5;0.0;0.0;1.0;9.5;6.0;23.27015255644019;0.0;0.0;20.0;8.01040989379861;2.449489742783178;1.0;1.0;0.0;3.0;11.333333333333336;57.0;6.0;0.0;0.0;6.5;26.0;5.47722557505166;0.0;4.0;0.0;0.0;3.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;17.25;0.0;0.0;13.0;0.0;1.0;0.16666666666666666;5.354126134736337;6.0;0.0;0.0;1.0;6.0;9.0
0.0;4.0;1.5;6.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;2.0;4.0;6.5;3.0;22.25;0.0;0.0;4.0;2.0;0.0;3.2015621187164243;0.0;0.0;0.0;0.0;3.0;5.0;1.0;0.0;0.0;0.0;7.18215380880508;0.0;4.0;4.0;12.0;False;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;2.0;4.0;0.0;26.0;1.5;4.5;4.25;0.0;0.0;4.0;0.0;4.75;89.0;0.0;0.0;0.0;3.25;44.5;0.0;4.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;2.75;13.0;4.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.75;0.0;2.0;0.0;0.0;1.75;3.25;4.0;12.0;0.0;0.0;11.0;4.193248541803041;2.0;1.0;0.0;0.0;3.75;7.25;24.0;4.0;6.0;0.0;3.0;18.0;5.188127472091127;0.75;3.5;6.5;1.0;3.0;8.0;0.0;1.0;1.0;0.0;0.0;22.25;4.0;1.0;0.0;7.5;0.0;0.0;7.0;0.0;1.75;0.75;2.7080128015453195;4.0;0.0;0.0;0.75;4.0;4.0
0.0;4.0;1.5;7.25;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;2.0;4.0;7.75;3.0;26.0;0.0;0.0;4.0;2.0;0.0;3.1091263510296048;0.0;0.0;0.0;0.0;3.0;6.75;1.0;0.0;0.0;0.0;6.92820323027551;0.0;4.0;4.0;12.0;False;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.75;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;3.0;4.0;0.0;31.0;1.5;6.0;4.75;0.0;0.0;4.0;0.0;6.0;104.0;0.0;0.0;0.0;3.5;52.0;0.0;4.0;0.0;0.0;0.0;4.0;4.0;4.0;0.0;0.0;0.0;0.0;4.25;15.5;4.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.75;0.0;2.5;0.0;0.0;1.75;4.25;4.0;14.5;0.0;0.0;12.0;4.242640687119285;2.0;1.0;0.0;0.0;6.0;9.0;29.0;4.0;7.25;0.0;5.0;19.0;4.99165971062398;0.75;4.25;7.75;1.0;3.0;8.0;0.0;1.0;1.0;0.0;0.0;26.0;4.0;1.0;0.0;10.0;0.0;0.0;8.0;0.0;2.5;0.75;2.9860788111948198;4.0;0.0;0.0;0.75;4.0;7.0
0.0;3.0;1.7320508075688772;3.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;1.7320508075688772;3.0;4.0;0.0;19.666666666666668;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;1.5;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;False;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;12.0;0.0;1.0;0.6666666666666666;0.0;0.0;3.0;0.0;1.6666666666666667;59.0;0.0;0.0;0.0;1.0;34.06366588218791;0.0;3.0;0.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;1.5;6.92820323027551;3.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5;0.0;1.0;0.0;0.0;1.0;1.0;3.0;5.196152422706632;0.0;0.0;2.0;0.5773502691896257;1.7320508075688772;0.0;0.0;0.0;3.0;3.0;9.0;3.0;4.5;0.0;2.0;3.0;0.5773502691896258;0.0;1.0;6.0;1.5;3.0;1.0;0.0;0.0;1.0;0.0;0.0;29.5;3.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.5;0.0;0.5773502691896258;3.0;0.0;0.0;1.0;3.0;3.0
0.0;5.0;1.3416407864998738;4.4;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;2.23606797749979;5.0;5.0;1.0;16.8;0.0;0.0;5.0;2.0;0.0;1.4142135623730951;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;3.5777087639996634;0.0;5.0;5.0;6.0;False;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;1.0;5.0;0.0;25.0;0.4472135954999581;3.0;2.4;0.0;0.0;5.0;0.0;3.6;84.0;0.0;0.0;0.0;2.0;37.56594202199646;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;2.0;11.180339887498945;5.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;4.0;5.0;9.838699100999076;0.0;0.0;6.0;2.1908902300206647;2.23606797749979;1.0;1.0;0.0;3.0;5.6;22.0;5.0;0.0;0.0;2.0;10.0;2.1908902300206643;0.0;3.0;0.0;0.0;3.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;9.0;0.0;0.0;4.0;0.0;1.0;0.2;1.6431676725154984;5.0;0.0;0.0;0.6;5.0;3.0
0.0;5.0;1.3416407864998738;4.8;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;2.23606797749979;5.0;5.6;3.0;18.4;0.0;0.0;5.0;2.0;0.0;2.7386127875258306;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;4.816637831516919;0.0;5.0;5.0;8.0;False;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;2.0;5.0;0.0;28.0;1.6431676725154982;6.0;3.4;0.0;0.0;5.0;0.0;4.0;92.0;0.0;0.0;0.0;3.0;41.143650785996115;0.0;5.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;2.0;12.521980673998824;5.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;4.0;5.0;10.73312629199899;0.0;0.0;7.0;2.345207879911715;2.23606797749979;1.0;1.0;0.0;3.0;6.8;24.0;5.0;0.0;0.0;3.0;13.0;3.3615472627943217;3.0;6.0;0.0;0.0;3.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;11.0;0.0;0.0;5.0;0.0;1.0;1.2;1.8165902124584952;5.0;0.0;0.0;0.6;5.0;4.0
