PMR;MaxNumberOfNestedBlocks_max;NumberOfModifiers_max;issues_priorityMajor_count;blamemerge_priorityMajor_max;MaxNumberOfNestedBlocks_min;blame_merge_priorityMinor_mean;Average Statements per Method;NumberOfMathOperations_max;NMIR;Maximum Depth_25%;SIX;MaxNumberOfNestedBlocks_count;Mit;NumberOfMathOperations_50%;Maximum Depth_min;issues_priorityMinor_max;NumberOfMethods_Mood;issues_priorityMinor_count;NumberOfMathOperations_count;NF;HMi;NumberOfMathOperations_min;blame_merge_priorityMinor_max;NumberOfMathOperations_std;blamemerge_priorityMajor_min;Maximum Depth_50%;NumberOfModifiers_25%;NumberOfModifiers_75%;Ad;blame_merge_priorityMinor_std;PMd;Ao;issues_priorityMajor_mean;Ait;blamemerge_priorityMinor_mean;blame_merge_priorityMajor_min;Maximum Block Depth;blamemerge_priorityMinor_max;Maximum Depth_max;NumberOfModifiers_std;Maximum Depth_count;MaxNumberOfNestedBlocks_50%;NumberOfModifiers_min;blamemerge_priorityMinor_min;blamemerge_priorityMinor_count;Mi;blame_merge_priorityMinor_min;Maximum Depth_mean;Md;Ai;issues_priorityMajor_max;NMA;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_mean;blame_merge_priorityMajor_count;Average Block Depth;blamemerge_priorityMajor_mean;blamemerge_priorityMajor_count;Maximum Depth_std;Maximum Depth_75%;NumberOfMathOperations_25%;NumberOfModifiers_50%;NumberOfModifiers_mean;Bugged;NumberOfModifiers_count;blame_merge_priorityMajor_max;NumberOfMathOperations_75%;issues_priorityMinor_std;MaxNumberOfNestedBlocks_std;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_std;blamemerge_priorityMinor_std;Mo;issues_priorityMajor_min;blame_merge_priorityMajor_std;blame_merge_priorityMinor_count;blamemerge_priorityMajor_std;MaxNumberOfNestedBlocks_25%;Ma;issues_priorityMinor_mean;NMI;NM;NOPa;Av;Average Complexity*;HMd;Maximum Complexity*;blame_merge_priorityMajor_mean;PMi;issues_priorityMinor_min
1.0;1.0;1.0;93.0;1.0;0.0;0.0;1.71;2.0;0.0;2.0;0.0;5.0;0.0;0.0;2.0;0.0;5.0;93.0;5.0;1.0;0.0;0.0;0.0;0.8944271909999161;1.0;2.0;1.0;1.0;1.0;0.0;7.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;3.0;0.0;1.0;0.0;3591.0;0.0;0.0;2.0;7.0;0.0;1.0;7.0;0.2;0.4;0.0;1.19;1.0;3591.0;0.0;2.0;0.0;1.0;1.0;True;5.0;0.0;0.0;0.0;0.4472135954999579;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;7.0;0.0;0.0;1.43;0.0;4.0;0.0;0.0;0.0
1.0;1.0;1.0;147.0;1.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;5.0;0.0;0.0;2.0;0.0;5.0;147.0;5.0;1.0;0.0;0.0;0.0;0.8944271909999159;1.0;2.0;1.0;1.0;1.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;3.0;0.0;1.0;0.0;2899.0;0.0;0.0;2.0;5.0;0.0;1.0;5.0;0.2;0.4;0.0;1.21;1.0;2899.0;0.0;2.0;0.0;1.0;1.0;True;5.0;0.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;1.6;0.0;4.0;0.0;0.0;0.0
1.0;0.0;9.0;186.0;1.0;0.0;0.0;1.17;0.0;0.0;2.0;0.0;6.0;0.0;0.0;2.0;0.0;6.0;186.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;3.2659863237109037;3.0;0.0;1.0;0.0;2768.0;0.0;0.0;2.0;6.0;0.0;1.0;6.0;0.0;0.0;0.0;0.95;1.0;2768.0;0.0;2.0;0.0;1.0;2.333333333333333;False;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;0.0;1.0;107.0;1.0;0.0;0.0;1.11;0.0;0.0;2.0;0.0;8.0;0.0;0.0;2.0;0.0;8.0;107.0;8.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;2.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;3539.0;0.0;0.0;2.0;9.0;0.0;1.0;9.0;0.0;0.0;0.0;1.11;1.0;3539.0;0.0;2.0;0.0;1.0;1.0;False;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0;2.0;1.0;473.0;1.0;0.0;0.0;2.56;0.0;0.0;2.0;0.0;8.0;0.0;0.0;2.0;0.0;8.0;473.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;4372.0;0.0;0.0;2.0;9.0;0.0;1.0;9.0;0.5;0.0;0.0;1.53;1.0;4372.0;0.0;2.0;0.0;1.0;1.0;False;8.0;0.0;0.0;0.0;0.7559289460184544;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;2.44;0.0;5.0;0.0;0.0;0.0
1.0;0.0;1.0;113.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;8.0;0.0;0.0;2.0;0.0;8.0;113.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;3505.0;0.0;0.0;2.0;9.0;0.0;1.0;9.0;0.0;0.0;0.0;1.13;1.0;3505.0;0.0;2.0;0.0;1.0;1.0;False;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;113.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;113.0;8.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1892.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;1892.0;0.0;0.0;0.0;0.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.857142857;3.0;9.0;63.0;1.0;0.0;0.0;6.86;1.0;0.0;2.0;0.0;7.0;0.0;0.0;2.0;1.0;7.0;63.0;7.0;4.0;0.0;0.0;0.0;0.3779644730092273;0.0;2.0;1.0;6.5;4.0;0.0;6.0;0.0;0.9682539682539684;0.0;0.0021279425455512702;0.0;5.0;1.0;2.0;3.773340063934768;2.0;1.0;1.0;0.0;7519.0;0.0;0.0;2.0;7.0;0.0;1.0;7.0;1.0;0.14285714285714285;0.0;2.13;0.9978720574544488;7519.0;0.0;2.0;0.0;1.0;3.7142857142857135;False;7.0;0.0;0.0;0.1767314317713022;1.0;1.0;0.1767314317713022;0.04608358547388843;0.0;0.0;0.0;0.0;0.04608358547388843;0.5;7.0;0.031746031746031744;0.0;7.0;0.0;2.0;3.29;1.0;8.0;0.0;0.0;0.0
0.647058824;3.0;2.0;75.0;1.0;0.0;0.0;5.29;10.0;0.0;2.0;0.0;17.0;0.0;0.0;2.0;0.0;17.0;75.0;17.0;6.0;0.0;0.0;0.0;2.4223226578685866;1.0;2.0;1.0;2.0;6.0;0.0;11.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;0.49259218307188896;3.0;0.0;1.0;0.0;14340.0;0.0;0.0;2.0;17.0;0.0;1.0;17.0;0.7058823529411765;0.6470588235294118;0.0;1.96;1.0;14340.0;0.0;2.0;0.0;1.0;1.3529411764705883;False;17.0;0.0;0.0;0.0;1.0467035087808378;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0;0.0;0.0;2.53;6.0;9.0;0.0;0.0;0.0
0.0;0.0;0.0;496.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;496.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;965.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;965.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;173.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;173.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;705.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.36;1.0;705.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.33;0.0;2.0;0.0;0.0;0.0
1.0;1.0;1.0;556.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0;1.0;4.0;556.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;1.0;0.0;4.0;0.0;0.920863309352518;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.5;1.0;0.0;5129.0;0.0;0.0;2.0;4.0;0.0;1.0;4.0;0.5;0.0;0.0;1.85;1.0;5129.0;0.0;2.0;0.0;1.0;1.0;False;4.0;0.0;0.0;0.27019507671347315;0.5773502691896257;1.0;0.27019507671347315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.07913669064748201;0.0;4.0;0.0;0.0;2.25;0.0;4.0;0.0;0.0;0.0
0.333333333;1.0;2.0;686.0;1.0;0.0;0.0;2.2;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;686.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.75;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.5163977794943223;0.0;0.5;1.0;0.0;2532.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.5;0.0;0.0;1.76;1.0;2532.0;0.0;0.0;0.0;1.0;1.3333333333333333;False;6.0;0.0;0.0;0.0;0.5477225575051661;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;2.0;1.8;2.0;3.0;0.0;0.0;0.0
1.0;0.0;1025.0;552.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;552.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;257.0;769.0;0.0;0.0;1.0;0.0;0.855072463768116;0.0;0.07326007326007326;0.0;0.0;1.0;0.0;724.0773439350247;0.0;0.0;1.0;0.0;1092.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.9267399267399268;1092.0;0.0;0.0;0.0;513.0;513.0;False;2.0;0.0;0.0;0.35234706198540183;0.0;0.0;0.3523470619854018;0.2606823066918354;0.0;0.0;0.0;0.0;0.2606823066918354;0.0;1.0;0.14492753623188406;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;5.0;1.0;523.0;1.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;523.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.994263862332696;0.0;0.006402048655569782;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;4686.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.0;1.0;0.0;0.0;0.9935979513444302;4686.0;0.0;0.0;1.0;1.0;1.0;False;1.0;0.0;1.0;0.07559206392438843;0.0;5.0;0.07559206392438843;0.07976478031917772;0.0;0.0;0.0;0.0;0.07976478031917772;5.0;1.0;0.0057361376673040155;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;488.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;488.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1530.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1530.0;0.0;0.0;0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;37.0;1.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1857.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8;1.0;1857.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
0.666666667;1.0;1.0;594.0;1.0;0.0;0.0;4.5;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;594.0;3.0;0.0;0.0;0.0;0.0;0.5773502691896258;1.0;0.0;0.5;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.5773502691896258;0.0;1.0;0.0;0.0;4033.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;0.6666666666666666;0.3333333333333333;0.0;1.79;1.0;4033.0;0.0;0.0;0.0;1.0;0.6666666666666666;False;3.0;0.0;0.5;0.0;0.5773502691896258;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;3.0;0.0;0.0;3.0;0.0;0.0;2.25;1.0;3.0;0.0;0.0;0.0
0.75;3.0;1025.0;594.0;1.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;2.0;0.0;5.0;594.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;4.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;457.61315540530524;1.0;0.0;1.0;0.0;3168.0;0.0;0.0;2.0;4.0;0.0;1.0;5.0;1.0;0.0;0.0;1.83;1.0;3168.0;0.0;2.0;0.0;1.0;206.4;False;5.0;0.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;3.75;1.0;9.0;0.0;0.0;0.0
1.0;0.0;1.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;510.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2312.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2312.0;0.0;2.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
1.0;0.0;0.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;510.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2312.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2312.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
1.0;0.0;1.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;510.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2293.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2293.0;0.0;2.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
1.0;0.0;0.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;510.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2293.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2293.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
0.666666667;3.0;9.0;572.0;1.0;0.0;0.0;4.22;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;9.0;572.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;3.3714487489307423;0.0;1.5;0.0;0.0;5856.0;0.0;0.0;0.0;6.0;0.0;1.0;6.0;1.5;0.0;0.0;2.28;1.0;5856.0;0.0;0.0;0.0;1.0;2.1666666666666665;False;6.0;0.0;0.0;0.0;1.3784048752090219;2.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;6.0;0.0;0.0;6.0;0.0;0.0;2.56;2.0;6.0;0.0;0.0;0.0
0.666666667;0.0;0.0;572.0;1.0;0.0;0.0;4.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;572.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5856.0;0.0;0.0;0.0;6.0;0.0;1.0;6.0;0.0;0.0;0.0;2.28;1.0;5856.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;2.56;2.0;6.0;0.0;0.0;0.0
1.0;0.0;0.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;510.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2328.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2328.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
1.0;0.0;1.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;510.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2328.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2328.0;0.0;2.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
0.8;2.0;1.0;583.0;1.0;1.0;0.0;6.83;2.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;583.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.5;1.0;0.0;5875.0;0.0;0.0;0.0;5.0;0.0;1.0;5.0;1.5;0.5;0.0;2.06;1.0;5875.0;0.0;0.0;0.0;1.0;1.0;False;4.0;0.0;0.5;0.0;0.5773502691896257;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;5.0;0.0;0.0;3.17;1.0;7.0;0.0;0.0;0.0
0.8;0.0;0.0;583.0;1.0;0.0;0.0;6.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;583.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5875.0;0.0;0.0;0.0;5.0;0.0;1.0;5.0;0.0;0.0;0.0;2.06;1.0;5875.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;3.17;1.0;7.0;0.0;0.0;0.0
1.0;0.0;1.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;510.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2244.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2244.0;0.0;2.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
1.0;0.0;0.0;510.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;510.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2244.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.79;1.0;2244.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;0.0
0.5;0.0;4.0;106.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;106.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.75;3.25;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.1213203435596424;2.0;0.0;1.0;0.0;1297.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.8;1.0;1297.0;0.0;2.0;0.0;2.5;2.5;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
0.666666667;2.0;1.0;464.0;1.0;0.0;0.0;3.75;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;464.0;3.0;0.0;0.0;0.0;0.0;0.5773502691896258;1.0;0.0;0.5;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.5773502691896258;0.0;1.0;0.0;0.0;2809.0;0.0;0.0;0.0;3.0;0.0;1.0;3.0;1.0;0.3333333333333333;0.0;1.86;1.0;2809.0;0.0;0.0;0.0;1.0;0.6666666666666666;False;3.0;0.0;0.5;0.0;1.0;1.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5;3.0;0.0;0.0;3.0;0.0;0.0;2.5;1.0;5.0;0.0;0.0;0.0
0.8;2.0;2.0;105.0;1.0;0.0;0.0;5.5;0.0;0.0;2.25;0.0;6.0;0.0;0.0;2.0;1.0;3.0;105.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;2.5;1.0;1.75;3.0;0.0;4.0;0.0;0.8952380952380953;0.0;0.5746606334841629;0.0;6.0;1.0;3.0;0.5163977794943223;2.0;0.5;1.0;0.0;2431.0;0.0;0.0;2.5;5.0;0.0;1.0;5.0;0.6666666666666666;0.0;0.0;2.32;0.4253393665158371;2431.0;0.7071067811865476;2.75;0.0;1.0;1.3333333333333333;False;6.0;0.0;0.0;0.307715200613562;0.8164965809277259;1.0;0.307715200613562;0.4944960834551881;0.0;0.0;0.0;0.0;0.494496083455188;0.0;5.0;0.10476190476190476;0.0;5.0;0.0;0.0;2.75;1.0;10.0;0.0;0.0;0.0
